outcome,outcome_column,n,model0_r2,model1_r2,model2_r2,model3_r2,delta_r2_dass,p_dass,delta_r2_ucla,p_ucla_ols,p_ucla_wald,ucla_beta,ucla_se,ucla_t,ucla_p,delta_r2_interaction,p_interaction_ols,p_interaction_wald,interaction_term,interaction_beta,interaction_se,interaction_t,interaction_p,female_n,female_ucla_beta,female_ucla_se,female_ucla_p,male_n,male_ucla_beta,male_ucla_se,male_ucla_p
PRP T2 IQR (Short SOA),prp_t2_iqr_short,197,0.0148170917180474,0.018506341771615,0.0262682714182862,0.0263464479255467,0.0036892500535675,0.8688540040481405,0.0077619296466712,0.2199672791760278,0.2199672791760152,19.411478851972124,15.773084588860907,1.2306710677048345,0.2199672791760173,7.817650726049674e-05,0.9020894861691682,0.9020894861692356,z_ucla_score:C(gender_male)[T.1],-2.913433323248979,23.6503883175429,-0.1231875470343931,0.902089486169254,119,26.791080982699285,19.62384328916437,0.1748922558180655,78,-1.1886129522351538,26.49103115774177,0.9643363313263515
PRP T2 IQR (Long SOA),prp_t2_iqr_long,197,0.0216827384196212,0.0304662576439872,0.0384413127188444,0.0393249071831932,0.008783519224366,0.630931253882306,0.0079750550748571,0.2109029553259269,0.2109029553259303,-17.926425823768643,14.28032069087901,-1.2553237572051472,0.2109029553259313,0.0008835944643488,0.6771985731783406,0.677198573178359,z_ucla_score:C(gender_male)[T.1],-8.92373234396271,21.403135744897096,-0.4169357448517932,0.6771985731783758,119,-8.246948276938856,18.468214855454523,0.6560558971644808,78,-34.613800043042126,23.26842990834369,0.1412266338499918
"PRP T2 MAD (All, correct)",prp_t2_mad_all_correct,197,0.0893432035766446,0.0989169260528564,0.1016135919277329,0.1200995150769732,0.0095737224762117,0.5674655446620485,0.0026966658748764,0.4510674487155656,0.4510674487155656,5.637903029957422,7.465498595396126,0.7551944398508416,0.4510674487155606,0.0184859231492403,0.047736974907967,0.0477369749079644,z_ucla_score:C(gender_male)[T.1],22.07586773349589,11.07855423609404,1.9926668465071455,0.047736974907964,119,2.973782819382615,8.732820105007642,0.7340900708408924,78,1.8184162347873445,12.732264433673768,0.8868316296454966
"PRP T2 MAD (Short SOA, correct)",prp_t2_mad_short_correct,197,0.0233499891172019,0.0287111277599586,0.0394290400579951,0.0409453165934678,0.0053611386427566,0.7881663379807794,0.0107179122980365,0.1470376554688122,0.1470376554688122,10.760887766382517,7.390620941892779,1.456019440177999,0.1470376554688122,0.0015162765354727,0.5852734315215584,0.5852734315215584,z_ucla_score:C(gender_male)[T.1],6.053065717158179,11.073297423736763,0.5466362444291258,0.5852734315215722,119,11.485139184692017,9.13151883938744,0.2110762960710039,78,4.890947323663774,12.48988285558698,0.6965157420295058
"PRP T2 MAD (Long SOA, correct)",prp_t2_mad_long_correct,197,0.0275018555925885,0.0453528865890279,0.0466577037809472,0.0466803975704037,0.0178510309964393,0.3146187681189799,0.0013048171919193,0.6106786660251384,0.6106786660250949,-2.9736233981772253,5.831211054416115,-0.5099495405718902,0.6106786660250926,2.2693789456518232e-05,0.946592349806985,0.9465923498067365,z_ucla_score:C(gender_male)[T.1],-0.5864862308518789,8.743648075887474,-0.0670756903482018,0.9465923498067356,119,0.9246647727730012,7.656548988565879,0.9040894133358116,78,-10.2634202769623,9.204674364846955,0.2685486889584231
"PRP T2 IQR (All, correct)",prp_t2_iqr_all_correct,197,0.0726831601537107,0.0789426325275405,0.0827806896198879,0.1010004285109141,0.0062594723738297,0.7298419055299896,0.0038380570923474,0.3737066966704291,0.3737066966704226,13.111509846914004,14.704720847544952,0.8916530944620452,0.3737066966704163,0.0182197388910262,0.0518035175696424,0.0518035175696442,z_ucla_score:C(gender_male)[T.1],42.72295109426954,21.82925981379961,1.9571415365747653,0.0518035175696432,119,6.42468111146497,16.3735795777835,0.6955158684384863,78,7.411437842689704,26.290998402323737,0.7788287230478914
"PRP T2 IQR (Short SOA, correct)",prp_t2_iqr_short_correct,197,0.0148170917180474,0.018506341771615,0.0262682714182862,0.0263464479255467,0.0036892500535675,0.8688540040481405,0.0077619296466712,0.2199672791760278,0.2199672791760152,19.411478851972124,15.773084588860907,1.2306710677048345,0.2199672791760173,7.817650726049674e-05,0.9020894861691682,0.9020894861692356,z_ucla_score:C(gender_male)[T.1],-2.913433323248979,23.6503883175429,-0.1231875470343931,0.902089486169254,119,26.791080982699285,19.62384328916437,0.1748922558180655,78,-1.1886129522351538,26.49103115774177,0.9643363313263515
"PRP T2 IQR (Long SOA, correct)",prp_t2_iqr_long_correct,197,0.0216827384196212,0.0304662576439872,0.0384413127188444,0.0393249071831932,0.008783519224366,0.630931253882306,0.0079750550748571,0.2109029553259269,0.2109029553259303,-17.926425823768643,14.28032069087901,-1.2553237572051472,0.2109029553259313,0.0008835944643488,0.6771985731783406,0.677198573178359,z_ucla_score:C(gender_male)[T.1],-8.92373234396271,21.403135744897096,-0.4169357448517932,0.6771985731783758,119,-8.246948276938856,18.468214855454523,0.6560558971644808,78,-34.613800043042126,23.26842990834369,0.1412266338499918
PRP Error Cascade Rate,prp_cascade_rate,140,0.0013360021337264,0.0108741430159534,0.0215906697978846,0.0346927809123089,0.009538140882227,0.731330426007969,0.0107165267819311,0.2295901562680022,0.2295901562680022,0.018084278324949,0.0149833397675071,1.2069591029475657,0.2295901562680052,0.0131021111144243,0.183027909611824,0.183027909611824,z_ucla_score:C(gender_male)[T.1],0.0298487664984544,0.0222998304449001,1.338519885709744,0.1830279096118283,93,0.0082559998400848,0.0194119934176614,0.6716651866058019,47,0.0370014634088852,0.0246697961957097,0.1413100543156382
PRP Cascade Inflation,prp_cascade_inflation,126,0.0081121010147385,0.012278578878201,0.0130136292601689,0.0273897357286082,0.0041664778634624,0.9173013297374628,0.0007350503819678,0.7664524863890008,0.7664524863889839,0.1855934375106423,0.6234277920979069,0.2976983699845957,0.7664524863889802,0.0143761064684393,0.1891692011346389,0.1891692011346436,z_ucla_score:C(gender_male)[T.1],1.2023070070468116,0.910380944024951,1.3206636353032668,0.1891692011346449,84,-0.139308167102549,0.9141345188035772,0.8792700907584712,42,0.7780945402493586,0.5449831979304604,0.1619844609791049
PRP Post-Error Slowing (ms),prp_pes,162,0.0444222231515928,0.0570573662832366,0.0585438293571596,0.0615399136129394,0.0126351431316438,0.5553390219902458,0.0014864630739229,0.6215116097733007,0.621511609773276,20.66413350863256,41.77094884964485,0.4947010800021184,0.6215116097732749,0.0029960842557797,0.484248918477237,0.484248918477237,z_ucla_score:C(gender_male)[T.1],42.067693544114256,59.99557680721943,0.7011799166343232,0.4842489184772441,99,24.59201466747084,55.8344086093666,0.6606365189449072,63,-17.46256846900347,59.36778815099602,0.769717787795337
PRP Valid T2 Trial Count,prp_t2_trials,197,0.023524652893402,0.0429364451064965,0.0457824735029498,0.0527809390162608,0.0194117922130945,0.2786693844186325,0.0028460283964533,0.4525089666371781,0.4525089666371864,-0.4956853557217489,0.658466019896416,-0.7527880570051675,0.4525089666371816,0.0069984655133109,0.2388096121237158,0.2388096121237219,z_ucla_score:C(gender_male)[T.1],-1.1624681615894767,0.9837255829794682,-1.1816996342299448,0.2388096121237181,119,-0.1662947747791383,0.9088770203865996,0.8551515515662311,78,-0.8385676439780436,0.8773773806857328,0.3423884995605623
Stroop Mean RT (Incongruent),rt_mean_incongruent,197,0.0352055561093367,0.0408406414317719,0.043664589265325,0.0513502458754274,0.0056350853224351,0.7718220917837062,0.0028239478335531,0.4547645948446498,0.4547645948446412,15.634880495065396,20.87346505426429,0.7490313876694521,0.4547645948446398,0.0076856566101024,0.2174649569245025,0.2174649569244986,z_ucla_score:C(gender_male)[T.1],38.57446389690511,31.17320516743977,1.2374237326483164,0.2174649569244922,119,0.041620391096707,25.407612249453237,0.9986958685945992,78,30.308384047455537,36.34676495289512,0.407113654079605
Stroop Mean RT (Congruent),rt_mean_congruent,197,0.033344664015272,0.0476099106942411,0.0487600959562717,0.0521007708648979,0.0142652466789691,0.4158111468174124,0.0011501852620305,0.6322699654534165,0.6322699654533539,8.106671702397241,16.91324407348679,0.4793090945281907,0.6322699654533608,0.0033406749086262,0.4154450671625249,0.415445067162547,z_ucla_score:C(gender_male)[T.1],20.66183901996798,25.316405829802648,0.8161442488666666,0.4154450671625526,119,-1.842947217777791,20.149546924906947,0.9272862845503808,78,17.743105261575494,30.790078315124934,0.5662362264381124
Stroop Mean RT (Neutral),rt_mean_neutral,197,0.0316014501496834,0.0495950200215217,0.051525583599242,0.0528172858445168,0.0179935698718383,0.3090684251980677,0.0019305635777203,0.5347667899171642,0.534766789917153,11.260719226736954,18.107566371631435,0.6218792186441341,0.5347667899171366,0.0012917022452747,0.6122654755100566,0.6122654755100566,z_ucla_score:C(gender_male)[T.1],13.775217428959964,27.13333863497612,0.5076860468325515,0.6122654755100609,119,6.752376697661816,22.27832861506122,0.7623772547791173,78,10.96793571617054,31.67680816231652,0.7301684034515427
Stroop Accuracy (Incongruent),accuracy_incongruent,197,0.0020872412350509,0.0168518546907509,0.0181241903816702,0.0182085958255427,0.0147646134556999,0.4146096827490056,0.0012723356909193,0.6203327834173951,0.62033278341738,-0.0016803826389998,0.0033865602829339,-0.4961915627097888,0.6203327834173789,8.440544387255944e-05,0.8987042770297329,0.8987042770296028,z_ucla_score:C(gender_male)[T.1],0.0006472703889413,0.0050778424408512,0.1274695693064487,0.8987042770295572,119,-0.0011773492353171,0.0043541519370629,0.787348157801899,78,-0.0021037143951117,0.0054486745877913,0.7005637351299596
Stroop Accuracy (Congruent),accuracy_congruent,197,0.0157922251162059,0.0385260822990835,0.0395536975745156,0.0485237532954749,0.0227338571828775,0.2145105354638667,0.0010276152754321,0.6525942329646491,0.6525942329647335,-0.0007273183203294,0.0016131286158969,-0.4508743525853765,0.652594232964737,0.0089700557209593,0.1835341488507962,0.1835341488507403,z_ucla_score:C(gender_male)[T.1],0.003213660548683,0.0024075233293934,1.3348408754538423,0.183534148850738,119,-0.0019044690364279,0.0017532434460009,0.2796780801114202,78,0.0006480474478528,0.0031780517847273,0.8389964117297892
Stroop Accuracy (Neutral),accuracy_neutral,197,0.0007015773339342,0.01556084593863,0.0219816693437402,0.028182389842274,0.0148592686046957,0.4122821100223867,0.0064208234051101,0.2654646268667621,0.2654646268667621,-0.0018149545093327,0.0016250513108029,-1.116859816836112,0.2654646268667557,0.0062007204985338,0.2735382875235197,0.2735382875235379,z_ucla_score:C(gender_male)[T.1],0.0026673784542678,0.0024289861652244,1.0981447702158462,0.2735382875235317,119,-0.0029486488698355,0.0021288496607654,0.168753215702967,78,-0.0001044661804746,0.0025738830500632,0.9677374885517338
Stroop Post-Error Slowing (ms),stroop_post_error_slowing,118,0.0028794881277729,0.0140927023440935,0.0181307624642751,0.0209113752858107,0.0112132142163206,0.735727988499949,0.0040380601201815,0.5006687950689335,0.5006687950689335,29.22847230020287,43.259855411168594,0.6756488671170368,0.5006687950689247,0.0027806128215356,0.5773472061645395,0.5773472061645546,z_ucla_score:C(gender_male)[T.1],35.108138522546334,62.813385654539054,0.5589276578026539,0.5773472061645528,66,-8.060463041363777,57.47726502802144,0.8889421364539476,52,67.87003286070475,71.68168979012808,0.3486753317753295
Stroop Post-Error RT (ms),stroop_post_error_rt,118,0.0258007554748619,0.0379400044560012,0.0441692891260832,0.0483443329547786,0.0121392489811392,0.7030492795743353,0.0062292846700819,0.3968609650663576,0.3968609650663615,42.91139903460285,50.45248776572501,0.850530884301701,0.3968609650663541,0.0041750438286954,0.4887184283038028,0.4887184283038084,z_ucla_score:C(gender_male)[T.1],50.8512837311156,73.20065684372608,0.6946834348724016,0.4887184283038122,66,-16.670443676886848,67.33911663426017,0.8053203996879441,52,98.36131931127056,81.22774479184721,0.2321061191504047
Stroop Post-Correct RT (ms),stroop_post_correct_rt,197,0.0366944407984622,0.0492527799211793,0.0511590763704671,0.0552569412613462,0.012558339122717,0.4729597022794611,0.0019062964492877,0.5374213088914087,0.5374213088914087,11.139254253960296,18.02938034773852,0.6178389960782833,0.5374213088913984,0.0040978648908791,0.3663926223891823,0.3663926223891823,z_ucla_score:C(gender_male)[T.1],24.42490563949048,26.976153842613552,0.905425798725505,0.3663926223891901,119,1.2599176139199173,21.788340200606147,0.9539899049295016,78,18.86758805824791,32.02977606254819,0.5576620779519109
Stroop Incongruent RT Slope,stroop_incong_slope,197,0.0105569681875384,0.023258170877172,0.0575438531298534,0.0683024798191054,0.0127012026896335,0.479985441864686,0.0342856822526813,0.0092626185933593,0.0092626185933596,0.5626677430683588,0.2140175537029504,2.62907286497314,0.0092626185933596,0.0107586266892519,0.1412567472054644,0.1412567472054658,z_ucla_score:C(gender_male)[T.1],0.4713757312217519,0.3190769026867854,1.4773107274532722,0.1412567472054605,119,0.2305221751829368,0.2644477287726689,0.3852140244329418,78,1.0790516194451716,0.358467873648606,0.0035981323296494
Stroop RT Coefficient of Variation (All),stroop_cv_all,197,0.0522509839844848,0.0594764022079135,0.0657733782979665,0.0728816979739962,0.0072254182234287,0.6902475222394109,0.006296976090053,0.2592028675124939,0.2592028675125097,0.0063692911169321,0.0056282631682174,1.1316619224380262,0.2592028675125058,0.0071083196760296,0.2301804833378669,0.2301804833378534,z_ucla_score:C(gender_male)[T.1],-0.0101204944746584,0.00840726877779,-1.2037791037910417,0.2301804833378586,119,0.0087757001916534,0.0067400856143553,0.1955586826610874,78,0.0043048987867308,0.0102515557874016,0.6757897113539777
Stroop RT CV (Incongruent),stroop_cv_incong,197,0.03758152043013,0.037761379459751,0.0424422576742755,0.0545006038480436,0.0001798590296209,0.9982183468147484,0.0046808782145245,0.3364033836363788,0.3364033836363788,0.0062027283248523,0.0064361295078447,0.9637357851938892,0.3364033836363711,0.0120583461737681,0.1222048098645229,0.1222048098645277,z_ucla_score:C(gender_male)[T.1],-0.0148886781598175,0.0095898539742942,-1.5525448249500886,0.1222048098645256,119,0.0112443676405347,0.007657466298307,0.1447687250760809,78,-3.345305750024601e-05,0.0117367922905778,0.9977336971496596
Stroop RT CV (Congruent),stroop_cv_cong,197,0.0570904507831508,0.0618696552677993,0.0700102487488982,0.0708391884496345,0.0047792044846484,0.8077622546892906,0.0081405934810989,0.19874610776506,0.1987461077650669,0.0088547402242828,0.0068660991646144,1.289631858205179,0.1987461077650688,0.0008289397007362,0.6818116066652495,0.6818116066652682,z_ucla_score:C(gender_male)[T.1],-0.0042257367679008,0.0102909510034729,-0.4106264587670021,0.681811606665266,119,0.0037081101652997,0.0078012470000518,0.6354744548229565,78,0.0199014793327815,0.0130151213110752,0.1306203136229991
Stroop RT MAD (All),stroop_mad_all,197,0.0086191462934814,0.0120354506246664,0.0176295807610118,0.0176479646820362,0.003416304331185,0.8823258815318546,0.0055941301363453,0.2995815021498783,0.2995815021499,5.114879048435776,4.917336443716342,1.0401726843343952,0.2995815021498979,1.838392102437858e-05,0.952638582353594,0.9526385823534538,z_ucla_score:C(gender_male)[T.1],0.4385118543471053,7.373351499788934,0.0594725281114914,0.952638582353436,119,4.74673390433991,5.549180033719352,0.3941432800953974,78,4.437410273328064,9.536539826907983,0.6431165928411142
Stroop RT MAD (Incongruent),stroop_mad_incong,197,0.010984921326272,0.0170461652538476,0.0250034221358694,0.0277511071959268,0.0060612439275755,0.7584721649480213,0.0079572568820218,0.2145730172791505,0.2145730172791505,8.56952201049536,6.881762090543144,1.2452511286711758,0.2145730172791532,0.0027476850600574,0.4657784988237979,0.4657784988237803,z_ucla_score:C(gender_male)[T.1],7.530981227859245,10.304476079299592,0.7308456218349663,0.4657784988237891,119,3.9747215434739065,8.38448399118587,0.6363741303225595,78,14.603013389300983,12.156285231213314,0.233582200227426
Stroop RT MAD (Congruent),stroop_mad_cong,197,0.0126125957371933,0.0205408849050305,0.0217521701104145,0.0223355820160854,0.0079282891678372,0.6721859016353386,0.0012112852053839,0.6282083104971531,0.6282083104971223,2.2366760637956067,4.6113440911842085,0.4850377719744658,0.6282083104971236,0.0005834119056709,0.7373691620072048,0.7373691620072048,z_ucla_score:C(gender_male)[T.1],-2.3214573382823813,6.912530584096832,-0.335833210434279,0.7373691620072107,119,1.117915708313031,4.958284813215475,0.822025433495497,78,4.744553440392744,9.333234636180618,0.6127617054059327
Stroop RT IQR (All),stroop_iqr_all,197,0.0091372641859104,0.014597305347102,0.0236983547001083,0.0237739282882361,0.0054600411611915,0.7871850373323812,0.0091010493530063,0.1848318130621062,0.1848318130621004,14.124616556397958,10.6131949614714,1.330854338177515,0.1848318130621012,7.557358812770865e-05,0.9038514492826284,0.9038514492826284,z_ucla_score:C(gender_male)[T.1],1.924904256206078,15.913599009148555,0.120959705915643,0.9038514492826332,119,10.997479340628676,12.292690147346196,0.3728834863362398,78,17.18368427713912,19.883491668335537,0.3903378608899081
Stroop RT IQR (Incongruent),stroop_iqr_incong,197,0.013173714271279,0.0172811210101758,0.0297496205103078,0.030788982596174,0.0041074067388968,0.8497715186746158,0.0124684995001319,0.1198157002425135,0.1198157002425178,21.11106250445726,13.510396837753008,1.5625790091868508,0.1198157002425199,0.0010393620858661,0.6530824434393973,0.6530824434393973,z_ucla_score:C(gender_male)[T.1],9.11548142134648,20.247641564092376,0.4501996636246306,0.6530824434394066,119,11.4171554110609,17.00111185587387,0.503238597148913,78,35.61866351965272,22.7762396835899,0.122237310157064
Stroop RT IQR (Congruent),stroop_iqr_cong,197,0.0118243246126268,0.0190073736293576,0.0193391339496765,0.0198181208613464,0.0071830490167308,0.7062176316540691,0.0003317603203188,0.8001326991233437,0.8001326991232474,2.657103468606443,10.480424348553552,0.2535301415512971,0.8001326991232466,0.0004789869116699,0.761533760594729,0.7615337605948342,z_ucla_score:C(gender_male)[T.1],-4.774756716100916,15.711290458944267,-0.3039060813354576,0.7615337605948218,119,-0.1937137095676604,10.612952963414813,0.98546955093535,78,8.757893172948629,22.05047533362399,0.6924135104612354
"Stroop RT MAD (All, correct)",stroop_mad_all_correct,197,0.0087759982242066,0.0114617746931957,0.01816615939112,0.0182704149788622,0.0026857764689891,0.914568997095704,0.0067043846979243,0.2561223862300252,0.2561223862300188,5.543066731960934,4.86645645670626,1.1390355140899835,0.2561223862300242,0.0001042555877421,0.8874898332558292,0.8874898332558876,z_ucla_score:C(gender_male)[T.1],1.0337451713117296,7.29673981931065,0.1416721983941304,0.887489833255884,119,4.943627161994963,5.454620661630319,0.3666954842832429,78,5.298564423369417,9.493048157855169,0.5784720952146187
"Stroop RT MAD (Incongruent, correct)",stroop_mad_incong_correct,197,0.0126513949248432,0.0189234072076235,0.0246835788464846,0.0282246417592536,0.0062720122827802,0.7481272861228764,0.0057601716388611,0.290804904092815,0.2908049040928266,7.54736444383084,7.124814751621166,1.0593067619215684,0.2908049040928247,0.003541062912769,0.407654167884392,0.407654167884392,z_ucla_score:C(gender_male)[T.1],8.849884651595731,10.664066087830262,0.8298790141309366,0.4076541678843977,119,2.969480518172687,8.706372368597401,0.7336844011294468,78,13.459885577170942,12.575607396935483,0.2880516203016087
"Stroop RT MAD (Congruent, correct)",stroop_mad_cong_correct,197,0.013277591623966,0.0215908715847293,0.0226641498301313,0.0229839507535749,0.0083132799607633,0.6548096897803579,0.0010732782454019,0.6483479630302327,0.6483479630302327,2.0973859403141257,4.591634426954999,0.4567841742804062,0.6483479630302438,0.0003198009234436,0.8038433674385789,0.8038433674385789,z_ucla_score:C(gender_male)[T.1],-1.712202888534458,6.883912088268777,-0.2487252693787751,0.8038433674385953,119,0.6848045175983541,4.8840855071971765,0.8887425762928842,78,5.07542656590484,9.37138846710489,0.5897747657757495
"Stroop RT IQR (All, correct)",stroop_iqr_all_correct,197,0.0083710175369079,0.0135438360475368,0.0219153453006422,0.0220364129439496,0.0051728185106288,0.8008733160339129,0.0083715092531053,0.2037829111978914,0.2037829111978846,13.64795037858479,10.702296438836475,1.275235689516049,0.2037829111978898,0.0001210676433074,0.8785914098931641,0.8785914098933261,z_ucla_score:C(gender_male)[T.1],2.4545550559896827,16.046827123269495,0.1529620177954266,0.8785914098932743,119,10.927544422246063,12.513043656772416,0.3843558199994017,78,15.800387444163984,19.8735085573493,0.4291988597480347
"Stroop RT IQR (Incongruent, correct)",stroop_iqr_incong_correct,197,0.013277369080959,0.0167341367266585,0.0262857164389734,0.0274883273105853,0.0034567676456995,0.8797570544984975,0.0095515797123149,0.173802142773116,0.1738021427731239,18.61941475454389,13.638524676597696,1.365207395671827,0.173802142773124,0.0012026108716118,0.6293402077477992,0.629340207747753,z_ucla_score:C(gender_male)[T.1],9.880619299042204,20.437986723921806,0.4834438652158117,0.6293402077477686,119,9.20287758484327,17.163512363819372,0.5928822371419802,78,33.053083753152215,23.106496135857807,0.1569086604932694
"Stroop RT IQR (Congruent, correct)",stroop_iqr_cong_correct,197,0.0125275147141263,0.0198291319582197,0.0201176184090128,0.0203130891518902,0.0073016172440933,0.7005614120457954,0.000288486450793,0.8132904522815169,0.8132904522816206,2.4718797623370032,10.451408087717567,0.236511649108979,0.8132904522816149,0.0001954707428774,0.8462352310554861,0.8462352310554015,z_ucla_score:C(gender_male)[T.1],-3.042977161404781,15.67005648143131,-0.1941905675330938,0.8462352310553632,119,-1.392775052379042,10.552863354213084,0.8952342138157361,78,10.26152567628364,22.024506149439144,0.6426834863892934
Stroop Valid Trial Count,stroop_trials,197,0.0016829073970847,0.0061173784064617,0.0088346729387355,0.0103840455522921,0.0044344710093769,0.8368675452903859,0.0027172945322737,0.4713504437146516,0.4713504437146245,0.0491533640265577,0.0681053358123359,0.7217255952162062,0.4713504437146187,0.0015493726135565,0.5871027668122013,0.5871027668121747,z_ucla_score:C(gender_male)[T.1],0.0555080544606286,0.1020423637428478,0.5439706845728496,0.587102766812184,119,0.0335069016076854,0.0944450849773515,0.723418261016163,78,0.0765581190656305,0.0955803936725705,0.4257777378781965
PRP Ex-Gaussian mu (Short SOA),prp_exg_short_mu,196,0.0618049020190938,0.0797647566032693,0.0865043852188632,0.0987492613259883,0.0179598545841754,0.2979059529248536,0.0067396286155939,0.2391452154048438,0.2391452154048491,32.451254781339365,27.48120948757465,1.180852494720506,0.2391452154048427,0.0122448761071251,0.1116760323863451,0.1116760323863427,z_ucla_score:C(gender_male)[T.1],65.48788589380467,40.97582111240836,1.5982080191670285,0.1116760323863411,118,24.93573716743012,34.75222929541744,0.4745415585914886,78,20.38338472531906,43.06123899720152,0.6373898128999609
PRP Ex-Gaussian sigma (Short SOA),prp_exg_short_sigma,196,0.0385116421494107,0.0570318775193362,0.0754345655940166,0.0901140709958429,0.0185202353699255,0.2951091235245023,0.0184026880746803,0.0539220714299604,0.0539220714299604,20.268943537753263,10.450291500813243,1.9395577181914907,0.0539220714299596,0.0146795054018262,0.0832192260760211,0.0832192260760218,z_ucla_score:C(gender_male)[T.1],27.102943112388903,15.56235406201877,1.7415709091554412,0.0832192260760207,118,12.362083172857163,13.523258429446493,0.3626097163903243,78,24.851511945265308,15.62491151931676,0.1161024235897929
PRP Ex-Gaussian tau (Short SOA),prp_exg_short_tau,196,0.0051181072771776,0.0218758575526473,0.0252488623852128,0.0253451208978578,0.0167577502754696,0.3566393326838526,0.0033730048325655,0.4196991202747964,0.4196991202747964,-12.864489991229055,15.907431617689264,-0.8087094321954263,0.4196991202747984,9.625851264505324e-05,0.891760383195797,0.8917603831958574,z_ucla_score:C(gender_male)[T.1],-3.253673174149675,23.878160070357183,-0.1362614692489999,0.8917603831958633,118,-9.545154083773372,20.98081084775286,0.6500281013695485,78,-16.19871911599496,25.14611371500588,0.5215032054495417
PRP Ex-Gaussian mu (Long SOA),prp_exg_long_mu,191,0.0105620537079221,0.0430923323902666,0.0431875492520712,0.0490523255028438,0.0325302786823444,0.1022209903037185,9.521686180458122e-05,0.8925091435031153,0.892509143502996,1.7531575689775405,12.9559277271695,0.1353170229022692,0.8925091435029892,0.0058647762507726,0.2894708327486103,0.2894708327486498,z_ucla_score:C(gender_male)[T.1],20.71881530270579,19.50257516956899,1.0623630532153812,0.2894708327486336,113,-2.396411626610196,17.259362298034137,0.8898319967740645,78,1.699086209248348,20.171105800188272,0.9331044225547768
PRP Ex-Gaussian sigma (Long SOA),prp_exg_long_sigma,191,0.0061162088113742,0.0405846121256585,0.0420171470260684,0.0432872381965937,0.0344684033142843,0.0878138634961896,0.0014325349004098,0.6005309833098847,0.6005309833099389,3.2154188916116806,6.1299214540523534,0.5245448764251358,0.6005309833099228,0.0012700911705253,0.6226794435652041,0.6226794435651604,z_ucla_score:C(gender_male)[T.1],4.55908382783335,9.249651453514517,0.4928924998683135,0.6226794435651757,113,-1.4992804612636748,8.826835364119185,0.8654450480886939,78,9.368470634561112,8.012184449207044,0.2461481468406872
PRP Ex-Gaussian tau (Long SOA),prp_exg_long_tau,191,0.0207565392757128,0.0390962115227312,0.0393111765453089,0.0406051323408084,0.0183396722470183,0.3198517391995658,0.0002149650225776,0.8394303135331015,0.8394303135331801,-2.6501428463629737,13.060741709772582,-0.2029090617709734,0.8394303135331425,0.0012939557954995,0.6199223617410503,0.6199223617410792,z_ucla_score:C(gender_male)[T.1],9.790847342704083,19.70759867297144,0.496805699424559,0.6199223617411,113,-1.0440297239738017,17.544079540113557,0.9526577401364724,78,-10.639540596859211,20.05126190506017,0.5973170922366688
PRP Ex-Gaussian mu (Overall),prp_exg_overall_mu,197,0.0505878143430361,0.0783449737557091,0.0784598870423893,0.0815997701793309,0.0277571594126729,0.1281422027958311,0.0001149132866802,0.8778334572062284,0.8778334572062824,-3.871797271544169,25.15404351276646,-0.1539234544767767,0.8778334572062803,0.0031398831369415,0.422497071510052,0.4224970715100369,z_ucla_score:C(gender_male)[T.1],30.26755972551861,37.65353505419508,0.8038437740826785,0.4224970715100491,119,1.5099423191931152,33.57565880665502,0.9642095303346808,78,-26.28986549615037,38.14186846463434,0.49287172263355
PRP Ex-Gaussian sigma (Overall),prp_exg_overall_sigma,197,0.0617096661469723,0.0769523966800056,0.0769641435130918,0.0793858652857857,0.0152427305330332,0.3710580897811629,1.17468330862458e-05,0.9608329714208614,0.9608329714208614,0.6426395181668374,13.068914448270958,0.0491731368133532,0.9608329714209602,0.0024217217726938,0.4816125308024596,0.4816125308024318,z_ucla_score:C(gender_male)[T.1],13.799467632697391,19.57077960451657,0.7051056683256876,0.4816125308024428,119,1.8228961223653288,17.790399298628934,0.9185690770264424,78,-8.323163611847924,19.074724855193487,0.663891989748548
PRP Ex-Gaussian tau (Overall),prp_exg_overall_tau,197,0.0018289282929193,0.0146174578606425,0.0180408543859975,0.0217028652621303,0.0127885295677231,0.4808607552796243,0.003423396525355,0.4167343163816854,0.4167343163816854,11.604722417512871,14.258572989450697,0.8138768463084424,0.4167343163816807,0.0036620108761328,0.4013464801823184,0.4013464801823115,z_ucla_score:C(gender_male)[T.1],17.94978075686365,21.340462241181523,0.8411148996681644,0.4013464801823232,119,5.01219191908217,19.04058900510316,0.7928471250751798,78,18.947459521622186,21.9467046890855,0.3908176127759195
PRP Ex-Gaussian mu (Bottleneck),prp_exg_mu_bottleneck,190,0.0688772269644396,0.0971657525865341,0.1028768957098363,0.1145568774189801,0.0282885256220944,0.1275871332161817,0.0057111431233022,0.2818536454157953,0.2818536454157953,25.241440607954907,23.385846341359187,1.0793468938224398,0.281853645415784,0.0116799817091437,0.1230116784567285,0.1230116784567229,z_ucla_score:C(gender_male)[T.1],54.4259994506593,35.12610313425645,1.5494459844474118,0.1230116784567253,112,14.07584302378561,30.0283436094582,0.6402095851888394,78,18.6842985160707,36.39607954752964,0.6092711049662487
