﻿participant_id,stroop_rt_interference,stroop_rt_facilitation,stroop_rt_incong_minus_neutral,stroop_rt_neutral_minus_cong,stroop_rt_interference_correct,stroop_rt_facilitation_correct,stroop_rt_incong_minus_neutral_correct,stroop_rt_neutral_minus_cong_correct,stroop_acc_interference,stroop_acc_facilitation,stroop_trials,stroop_ez_congruent_v,stroop_ez_congruent_a,stroop_ez_congruent_t0,stroop_ez_congruent_sv,stroop_ez_congruent_sz,stroop_ez_congruent_st0,stroop_ez_incongruent_v,stroop_ez_incongruent_a,stroop_ez_incongruent_t0,stroop_ez_incongruent_sv,stroop_ez_incongruent_sz,stroop_ez_incongruent_st0,stroop_ez_neutral_v,stroop_ez_neutral_a,stroop_ez_neutral_t0,stroop_ez_neutral_sv,stroop_ez_neutral_sz,stroop_ez_neutral_st0,stroop_ez_congruent_v_sd,stroop_ez_incongruent_v_sd,stroop_ez_neutral_v_sd,stroop_ez_v_sd_interference,stroop_ez_v_interference,stroop_ez_a_interference,stroop_ez_t0_interference,wcst_trials,wcst_total_errors,wcst_error_rate,wcst_perseverative_errors,wcst_perseverative_error_rate,wcst_nonperseverative_errors,wcst_perseverative_responses,wcst_perseverative_response_percent,wcst_error_pr_ratio,wcst_error_npe_ratio,wcst_trials_to_first_category,wcst_categories_completed,wcst_trials_per_category_mean,wcst_trials_per_category_sd,wcst_trials_per_category_1,wcst_trials_per_category_2,wcst_trials_per_category_3,wcst_trials_per_category_4,wcst_trials_per_category_5,wcst_trials_per_category_6,wcst_completed_categories,wcst_total_trials_summary,wcst_total_correct_summary,wcst_failure_to_maintain_set,wcst_clr_count,wcst_clr_percent,wcst_learning_to_learn,wcst_learning_to_learn_heaton_clr_delta,wcst_learning_efficiency_delta_trials,wcst_trials_to_first_conceptual_resp,wcst_trials_to_first_conceptual_resp0,wcst_has_first_clr,wcst_category_clr_percents
Z3GikGkUkjMOa6UK1xdIDvuGRHp2,147.10000002384186,27.90833330154419,119.19166672229767,27.90833330154419,163.75294119820876,27.90833330154419,135.84460789666457,27.90833330154419,-0.05555555555555558,0.0,108,0.008675976210330935,4.913199130220673,455.0156250435144,0.0,0.0,0.0,0.006266065715257684,4.521518721320502,573.3471000234954,0.0,0.0,0.0,0.00986432768687408,4.321308063106454,545.2555674797344,0.0,0.0,0.0,,,,,-0.002409910495073251,-0.39168040890017064,118.33147497998101,87,9,0.10344827586206896,8,9.195402298850574,1,30,34.48275862068966,0.8888888888888888,0.1111111111111111,17.0,6.0,14.5,3.253203549323856,17.0,11.0,13.0,20.0,15.0,11.0,6.0,87.0,78.0,1.0,76.0,87.35632183908046,,0.2086475615887622,-1.666666666666668,3.0,2.0,1.0,"[94.11764705882352, 90.9090909090909, 76.92307692307693, 85.0, 86.66666666666667, 90.9090909090909]"
ZEd5KGl23wS7rvzDkxzgqmCgLaC3,230.91730158546602,169.4333333439297,61.48396824153633,169.4333333439297,230.91730158546602,169.4333333439297,61.48396824153633,169.4333333439297,0.0,0.0,107,0.006591952657492044,6.466490429351911,486.4464197214844,0.0,0.0,0.0,0.005992220154168166,7.066006247537543,621.4701729648131,0.0,0.0,0.0,0.00643922889591667,6.619860772062983,632.991492521692,0.0,0.0,0.0,,,,,-0.0005997325033238786,0.5995158181856324,135.02375324332866,80,11,0.1375,8,10.0,3,22,27.500000000000004,0.7272727272727273,0.2727272727272727,11.0,6.0,13.333333333333334,3.590109871423003,11.0,11.0,21.0,12.0,11.0,14.0,6.0,80.0,69.0,0.0,65.0,81.25,,-2.525252525252526,2.0,4.0,3.0,1.0,"[90.9090909090909, 90.9090909090909, 71.42857142857143, 83.33333333333334, 90.9090909090909, 71.42857142857143]"
aM2995jJmJWvr6cneaGH58HauIg2,346.27714285680236,70.22697479088765,276.0501680659147,70.22697479088765,357.6328571424265,70.22697479088765,287.4058823515388,70.22697479088765,-0.02777777777777779,-0.02777777777777779,104,0.006293630626656218,6.727605663198618,370.1106032415246,0.0,0.0,0.0,0.004733844119086151,7.449253578922051,505.10238427976174,0.0,0.0,0.0,0.006054332875054533,6.944931351091423,402.86274552683744,0.0,0.0,0.0,,,,,-0.0015597865075700672,0.721647915723433,134.99178103823715,87,14,0.16091954022988506,9,10.344827586206897,5,29,33.33333333333333,0.6428571428571429,0.35714285714285715,13.0,6.0,14.5,2.9860788111948193,13.0,12.0,17.0,12.0,20.0,13.0,6.0,87.0,73.0,0.0,68.0,78.16091954022988,,10.392156862745097,-1.0,6.0,5.0,1.0,"[76.92307692307693, 83.33333333333334, 58.82352941176471, 83.33333333333334, 90.0, 76.92307692307693]"
afdTz6deeYWf1qKNdUpKAYKN3hz1,289.25555555688004,60.06388888839217,229.19166666848787,60.06388888839217,332.2829861118872,60.06388888839217,272.21909722349506,60.06388888839217,-0.11111111111111116,0.0,108,0.007615008220821513,5.597735095526211,480.20227833290096,0.0,0.0,0.0,0.0036921019288195032,5.6321347074637975,576.5894424512271,0.0,0.0,0.0,0.006567405833970093,6.490660063966943,417.1722919357188,0.0,0.0,0.0,,,,,-0.00392290629200201,0.03439961193758645,96.38716411832615,128,47,0.3671875,21,16.40625,26,38,29.6875,0.44680851063829785,0.5531914893617021,49.0,4.0,32.0,22.561028345356956,49.0,59.0,15.0,5.0,,,3.0,128.0,81.0,1.0,61.0,47.65625,,0.0,0.0,16.0,15.0,1.0,"[32.6530612244898, 59.32203389830508, 66.66666666666666]"
aj2Ivskb3BgyvBNTLIKlSZG0Sq22,-34.519444445768954,-120.11111110779973,85.59166666203078,-120.11111110779973,-34.519444445768954,-120.11111110779973,85.59166666203078,-120.11111110779973,0.0,0.0,108,0.007453697467046422,5.718879651189325,491.30149811171987,0.0,0.0,0.0,0.007215075632448092,5.908018285866509,431.7038203234156,0.0,0.0,0.0,0.008724249834497828,4.8860130760877984,471.9147529268114,0.0,0.0,0.0,,,,,-0.00023862183459833018,0.1891386346771844,-59.59767778830428,119,24,0.20168067226890757,13,10.92436974789916,11,36,30.252100840336134,0.5416666666666666,0.4583333333333333,39.0,6.0,19.833333333333332,9.855906294648346,39.0,26.0,15.0,16.0,11.0,12.0,6.0,119.0,95.0,1.0,87.0,73.10924369747899,,21.00815850815852,13.666666666666668,3.0,2.0,1.0,"[66.66666666666666, 65.38461538461539, 66.66666666666666, 87.5, 90.9090909090909, 83.33333333333334]"
asKxydfXDkZAk89VaD4hwVovkzJ3,225.55277777742583,117.07499999915137,108.47777777827446,117.07499999915137,231.27516339830674,117.07499999915137,114.20016339915537,117.07499999915137,-0.05555555555555558,0.0,108,0.008989948736437608,4.741606434043433,608.386152010492,0.0,0.0,0.0,0.005017977744048223,5.646125767330603,595.9731564663019,0.0,0.0,0.0,0.0061560135529363305,6.924416004588038,435.064579726729,0.0,0.0,0.0,,,,,-0.003971970992389385,0.9045193332871699,-12.41299554419004,81,11,0.13580246913580246,9,11.11111111111111,2,28,34.5679012345679,0.8181818181818182,0.18181818181818182,13.0,6.0,13.5,2.6299556396765835,13.0,14.0,11.0,19.0,12.0,12.0,6.0,81.0,70.0,0.0,66.0,81.48148148148148,,-8.533863797021695,-1.666666666666668,6.0,5.0,1.0,"[76.92307692307693, 92.85714285714286, 90.9090909090909, 68.42105263157895, 83.33333333333334, 83.33333333333334]"
azdL1gX79EVd9iepyCAVQrqIaQF3,71.41666666662786,-27.04444444443402,98.46111111106188,-27.04444444443402,67.23769841266449,-24.86230158728233,92.09999999994682,-24.86230158728233,-0.02777777777777779,-0.02777777777777779,108,0.007880237416131215,5.409329252333711,394.9321563134,0.0,0.0,0.0,0.008537329895578961,4.1644730905040275,565.5091580380312,0.0,0.0,0.0,0.0077780968762909495,4.570974260203367,426.2450911040914,0.0,0.0,0.0,,,,,0.0006570924794477469,-1.2448561618296834,170.57700172463115,81,12,0.14814814814814814,8,9.876543209876543,4,22,27.160493827160494,0.6666666666666666,0.3333333333333333,11.0,6.0,13.5,2.9860788111948193,11.0,19.0,11.0,16.0,12.0,12.0,6.0,81.0,69.0,1.0,67.0,82.71604938271605,,-14.041733120680476,0.3333333333333321,4.0,3.0,1.0,"[90.9090909090909, 89.47368421052632, 90.9090909090909, 62.5, 83.33333333333334, 83.33333333333334]"
bXpFswkI7TfIfL6G4FqWrbaxTGx2,183.69722222225062,24.74722222224227,158.95000000000834,24.74722222224227,189.57109243700245,28.771428571451906,160.79966386555054,28.771428571451906,-0.02777777777777779,0.0,108,0.008392169750765162,4.236506370912306,376.13153909257113,0.0,0.0,0.0,0.0050917603675526245,5.564310060840533,318.3963497399071,0.0,0.0,0.0,0.006700920702165495,5.3057605357730235,269.3850226263961,0.0,0.0,0.0,,,,,-0.003300409383212537,1.3278036899282277,-57.73518935266401,90,15,0.16666666666666666,7,7.777777777777778,8,26,28.888888888888886,0.4666666666666667,0.5333333333333333,16.0,6.0,15.0,4.163331998932265,16.0,11.0,10.0,13.0,22.0,18.0,6.0,90.0,75.0,1.0,70.0,77.77777777777779,,-8.66032116032116,-5.333333333333334,9.0,8.0,1.0,"[62.5, 90.9090909090909, 100.0, 76.92307692307693, 72.72727272727273, 77.77777777777779]"
biQ16yPcCKSkJQhSxUKcDc8gm8I2,108.68888885445062,-62.9333333505524,171.62222220500303,-62.9333333505524,108.68888885445062,-62.9333333505524,171.62222220500303,-62.9333333505524,0.0,0.0,108,0.007123223873184587,5.984200346542806,696.8110891016271,0.0,0.0,0.0,0.007862504465634104,5.421529355783378,878.686385463009,0.0,0.0,0.0,0.008269918489903548,5.15444001321836,739.2770445756342,0.0,0.0,0.0,,,,,0.0007392805924495167,-0.5626709907594281,181.87529636138186,128,32,0.25,21,16.40625,11,48,37.5,0.65625,0.34375,17.0,5.0,25.6,12.690153663372245,17.0,34.0,11.0,46.0,20.0,,4.0,128.0,96.0,0.0,82.0,64.0625,,0.0,0.0,6.0,5.0,1.0,"[76.47058823529412, 82.35294117647058, 90.9090909090909, 52.17391304347826]"
c0hRe9PCPPZs3HWFqhIQargNlp52,115.08611108197101,29.449999981456358,85.63611110051465,29.449999981456358,110.53063489936642,24.894523798851765,85.63611110051465,24.894523798851765,0.02777777777777779,0.02777777777777779,108,0.006057560351622559,5.869273857976652,448.6529529283323,0.0,0.0,0.0,0.006740262497101249,6.324204552678103,560.6229742269629,0.0,0.0,0.0,0.006577971334446499,6.480234802360995,452.2032708488189,0.0,0.0,0.0,,,,,0.0006827021454786902,0.4549306947014511,111.97002129863063,85,13,0.15294117647058825,10,11.76470588235294,3,21,24.705882352941178,0.7692307692307693,0.23076923076923078,20.0,6.0,14.166666666666666,2.733536577809454,20.0,13.0,14.0,14.0,12.0,12.0,6.0,85.0,72.0,1.0,69.0,81.17647058823529,,-1.7521367521367497,3.0,3.0,2.0,1.0,"[95.0, 76.92307692307693, 71.42857142857143, 71.42857142857143, 83.33333333333334, 83.33333333333334]"
c8BtRUVPPPZHjyhX2rn702NoUld2,263.54722222189116,155.52777778108918,108.01944444080198,155.52777778108918,263.54722222189116,155.52777778108918,108.01944444080198,155.52777778108918,0.0,0.0,108,0.010827895338460944,3.936757554259117,544.0313500060951,0.0,0.0,0.0,0.0067162241831931375,6.34683977302063,524.9410934326045,0.0,0.0,0.0,0.007023797362711318,6.068910671699454,456.27301629812376,0.0,0.0,0.0,,,,,-0.004111671155267806,2.410082218761513,-19.090256573490592,96,19,0.19791666666666666,9,9.375,10,26,27.083333333333332,0.47368421052631576,0.5263157894736842,23.0,6.0,16.0,4.795831523312719,23.0,13.0,10.0,22.0,14.0,14.0,6.0,96.0,77.0,1.0,68.0,70.83333333333334,,1.424662294227517,-1.333333333333334,16.0,15.0,1.0,"[43.47826086956522, 76.92307692307693, 100.0, 81.81818181818183, 71.42857142857143, 71.42857142857143]"
cC0BEsQjfrcuCyoaOas9zJT0MNs2,25.6611111164093,-133.802777773804,159.4638888902133,-133.802777773804,25.6611111164093,-133.802777773804,159.4638888902133,-133.802777773804,0.0,0.0,108,0.007524401390117532,5.665141525596811,659.4001149398825,0.0,0.0,0.0,0.006697768594225509,6.364328383510287,589.1448910551688,0.0,0.0,0.0,0.007488179935037441,5.692544669093888,522.0480341406226,0.0,0.0,0.0,,,,,-0.0008266327958920232,0.6991868579134763,-70.2552238847137,120,35,0.2916666666666667,31,25.833333333333336,4,56,46.666666666666664,0.8857142857142857,0.11428571428571428,10.0,6.0,20.0,12.871156384205214,10.0,19.0,48.0,17.0,14.0,12.0,6.0,120.0,85.0,1.0,78.0,65.0,,0.8735072976559195,11.333333333333334,3.0,2.0,1.0,"[100.0, 52.63157894736842, 58.333333333333336, 58.82352941176471, 71.42857142857143, 83.33333333333334]"
cEIs6U87xfbSL5eFTXDK77MmvNf1,45.30833329094787,-37.09166671170124,82.40000000264911,-37.09166671170124,45.30833329094787,-37.09166671170124,82.40000000264911,-37.09166671170124,0.0,0.0,108,0.006461807910624735,6.596729484998261,382.78896224004666,0.0,0.0,0.0,0.005845093091584203,7.2927493373523,317.8519136701908,0.0,0.0,0.0,0.007227022303404447,5.898252002118896,445.22428240835654,0.0,0.0,0.0,,,,,-0.0006167148190405324,0.6960198523540386,-64.93704856985585,103,16,0.1553398058252427,11,10.679611650485436,5,30,29.126213592233007,0.6875,0.3125,11.0,6.0,17.166666666666668,11.201438399697702,11.0,15.0,42.0,11.0,13.0,11.0,6.0,103.0,87.0,0.0,85.0,82.52427184466019,,1.6583416583416692,11.000000000000002,4.0,3.0,1.0,"[90.9090909090909, 86.66666666666667, 76.19047619047619, 90.9090909090909, 76.92307692307693, 90.9090909090909]"
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,214.76388888909582,78.50555555543133,136.2583333336645,78.50555555543133,217.75353535370095,78.92634920617411,138.82718614752685,78.92634920617411,-0.08333333333333337,-0.02777777777777779,108,0.008709058212523567,4.894535979690221,326.12525127528727,0.0,0.0,0.0,0.0049610973719983065,4.833396914022894,411.1342430612628,0.0,0.0,0.0,0.006961139572148312,5.107422462429065,331.7767962197906,0.0,0.0,0.0,,,,,-0.0037479608405252603,-0.06113906566732652,85.00899178597552,119,17,0.14285714285714285,10,8.403361344537815,7,34,28.57142857142857,0.5882352941176471,0.4117647058823529,10.0,6.0,19.833333333333332,19.351284769291738,10.0,11.0,10.0,63.0,11.0,14.0,6.0,119.0,102.0,3.0,96.0,80.67226890756302,,-18.518518518518505,-19.0,3.0,2.0,1.0,"[100.0, 90.9090909090909, 100.0, 73.01587301587301, 90.9090909090909, 71.42857142857143]"
cec6NLR2ZLVVw6h0TEKSNIH11v02,68.28611111114469,73.43055555562023,-5.144444444475539,73.43055555562023,68.28611111114469,73.43055555562023,-5.144444444475539,73.43055555562023,0.0,0.0,108,0.010016329766038857,4.255730368916434,601.505935175532,0.0,0.0,0.0,0.008195535923467973,5.201221636812191,567.8246015073483,0.0,0.0,0.0,0.006669143858627164,6.391644815889139,415.59067824258193,0.0,0.0,0.0,,,,,-0.001820793842570884,0.9454912678957568,-33.6813336681837,128,51,0.3984375,1,0.78125,50,5,3.90625,0.0196078431372549,0.9803921568627451,112.0,2.0,64.0,48.0,112.0,16.0,,,,,1.0,128.0,77.0,2.0,47.0,36.71875,,0.0,0.0,3.0,2.0,1.0,[31.25]
cfoKz0AGhvYmW0DJmVKAZ01jh752,72.70833333333326,70.68611109256744,2.0222222407658137,70.68611109256744,72.70833333333326,72.26039680725046,0.447936526082799,72.26039680725046,0.0,-0.02777777777777779,108,0.011337844148337599,3.7596917202873454,440.11676044234144,0.0,0.0,0.0,0.009341653287300406,4.563089365387023,436.5729856462232,0.0,0.0,0.0,0.008968786166710178,3.964135163224149,464.8556607792083,0.0,0.0,0.0,,,,,-0.001996190861037193,0.8033976450996771,-3.543774796118271,77,11,0.14285714285714285,8,10.38961038961039,3,20,25.97402597402597,0.7272727272727273,0.2727272727272727,11.0,6.0,12.833333333333334,3.2360813064912666,11.0,12.0,11.0,12.0,11.0,20.0,6.0,77.0,66.0,0.0,60.0,77.92207792207793,,-13.636363636363626,-3.0,4.0,3.0,1.0,"[90.9090909090909, 83.33333333333334, 90.9090909090909, 83.33333333333334, 90.9090909090909, 50.0]"
d9rwc0NXArcNlJvFsgKhQqkGxJq2,240.9500000062916,64.94444444444446,176.00555556184713,64.94444444444446,240.9500000062916,64.94444444444446,176.00555556184713,64.94444444444446,0.0,0.0,108,0.00898458422741383,4.744437548968599,488.76877724166354,0.0,0.0,0.0,0.006917421697070065,6.162237989404081,553.374922631495,0.0,0.0,0.0,0.008193762259120312,5.202347520269601,501.77158100266143,0.0,0.0,0.0,,,,,-0.0020671625303437646,1.4178004404354816,64.60614538983145,88,12,0.13636363636363635,8,9.090909090909092,4,25,28.40909090909091,0.6666666666666666,0.3333333333333333,19.0,6.0,14.666666666666666,4.268749491621899,19.0,11.0,22.0,13.0,11.0,12.0,6.0,88.0,76.0,0.0,74.0,84.0909090909091,,-2.1633337422810968,5.333333333333332,3.0,2.0,1.0,"[89.47368421052632, 90.9090909090909, 77.27272727272727, 76.92307692307693, 90.9090909090909, 83.33333333333334]"
dnkEqKuvjoQzAQm5yXlrAOp9ZlD3,139.92222222354678,35.38888888557756,104.53333333796922,35.38888888557756,139.92222222354678,35.38888888557756,104.53333333796922,35.38888888557756,0.0,0.0,108,0.008294737053191868,5.139017487481431,452.00686845965475,0.0,0.0,0.0,0.006369344881461868,6.692493429658602,382.3260542116771,0.0,0.0,0.0,0.008339790625796718,5.111255268035098,490.64096456754015,0.0,0.0,0.0,,,,,-0.0019253921717299997,1.5534759421771707,-69.68081424797765,73,11,0.1506849315068493,8,10.95890410958904,3,18,24.65753424657534,0.7272727272727273,0.2727272727272727,11.0,6.0,12.166666666666666,1.6749792701868151,11.0,15.0,11.0,14.0,11.0,11.0,6.0,73.0,62.0,0.0,60.0,82.1917808219178,,1.5873015873015817,0.3333333333333339,4.0,3.0,1.0,"[90.9090909090909, 66.66666666666666, 90.9090909090909, 71.42857142857143, 90.9090909090909, 90.9090909090909]"
e7NIVznoeNMC7bBejXnMVvFNPfx1,86.32499999635752,-7.030555554562056,93.35555555091958,-7.030555554562056,90.19722221744439,-7.030555554562056,97.22777777200645,-7.030555554562056,-0.02777777777777779,0.0,108,0.006757137403960546,6.308410828737691,414.273232220828,0.0,0.0,0.0,0.0056593920031561195,6.282208511986224,434.10968726534566,0.0,0.0,0.0,0.006299147415424171,6.767074329144399,338.85075252731474,0.0,0.0,0.0,,,,,-0.0010977454008044268,-0.026202316751467336,19.836455044517663,76,15,0.19736842105263158,9,11.842105263157894,6,19,25.0,0.6,0.4,13.0,6.0,12.666666666666666,0.7453559924999299,13.0,12.0,13.0,12.0,12.0,14.0,6.0,76.0,61.0,0.0,60.0,78.94736842105263,,0.3052503052503112,0.0,6.0,5.0,1.0,"[76.92307692307693, 83.33333333333334, 76.92307692307693, 83.33333333333334, 83.33333333333334, 71.42857142857143]"
fEL2NrgSd4MmDtLCAcMvCJQXTME2,247.86944444187816,34.22777777496299,213.64166666691517,34.22777777496299,263.25650793390855,34.22777777496299,229.02873015894556,34.22777777496299,-0.02777777777777779,0.0,108,0.007288589952448839,5.848428715089307,695.1179446023993,0.0,0.0,0.0,0.005612414377884035,6.334792519061705,815.4319805989368,0.0,0.0,0.0,0.006528266193325343,6.5295742404002866,633.197043969748,0.0,0.0,0.0,,,,,-0.001676175574564804,0.48636380397239787,120.31403599653743,81,12,0.14814814814814814,9,11.11111111111111,3,21,25.925925925925924,0.75,0.25,12.0,6.0,13.5,2.6299556396765835,12.0,14.0,19.0,13.0,12.0,11.0,6.0,81.0,69.0,0.0,67.0,82.71604938271605,,2.309970731023384,3.0,5.0,4.0,1.0,"[83.33333333333334, 71.42857142857143, 89.47368421052632, 76.92307692307693, 83.33333333333334, 90.9090909090909]"
fEq0OghbLpfD1jigl1Mbz96aMbg2,83.2277777799302,84.1333333324227,-0.9055555524925012,84.1333333324227,141.4588235314278,113.62773109166062,27.83109243976719,113.62773109166062,0.0,0.02777777777777779,108,0.007773651452753952,3.64463645080524,367.85392279117787,0.0,0.0,0.0,0.005322319920972089,5.323267646674548,273.16465028372204,0.0,0.0,0.0,0.007084402668858201,5.018557283760993,355.33715808726157,0.0,0.0,0.0,,,,,-0.0024513315317818626,1.678631195869308,-94.68927250745583,88,21,0.23863636363636365,19,21.59090909090909,2,37,42.04545454545455,0.9047619047619048,0.09523809523809523,10.0,6.0,14.666666666666666,6.523461930260309,10.0,14.0,29.0,12.0,11.0,12.0,6.0,88.0,67.0,0.0,60.0,68.18181818181817,,17.221475842165503,6.000000000000002,3.0,2.0,1.0,"[100.0, 71.42857142857143, 34.48275862068966, 83.33333333333334, 90.9090909090909, 83.33333333333334]"
foaW7wtvY3XLNdguFUK7OvOefP93,152.90277777777453,3.474999999997749,149.42777777777678,3.474999999997749,152.90277777777453,3.474999999997749,149.42777777777678,3.474999999997749,0.0,0.0,108,0.007589718487200803,5.616387332718394,434.80027847130776,0.0,0.0,0.0,0.006753489201223116,6.3118186022557214,493.10500888804887,0.0,0.0,0.0,0.0081949916049307,5.2015671065197715,489.45028434030723,0.0,0.0,0.0,,,,,-0.0008362292859776868,0.6954312695373277,58.30473041674111,77,9,0.11688311688311688,8,10.38961038961039,1,25,32.467532467532465,0.8888888888888888,0.1111111111111111,13.0,6.0,12.833333333333334,2.034425935955617,13.0,16.0,11.0,15.0,11.0,11.0,6.0,77.0,68.0,0.0,63.0,81.81818181818183,,12.71756021756022,1.0,6.0,5.0,1.0,"[76.92307692307693, 62.5, 90.9090909090909, 86.66666666666667, 90.9090909090909, 90.9090909090909]"
g2G9l3no7RbeRA9a1W3JnfegTnh2,-3.165714260509958,-142.7314285550799,139.56571429456994,-142.7314285550799,20.743290069092836,-151.7642856982576,172.50757576735043,-151.7642856982576,-0.05555555555555558,-0.02777777777777779,105,0.0047079537770800765,8.99351757702112,241.86321222584195,0.0,0.0,0.0,0.0042863709262785646,6.540172162236127,514.7433160072328,0.0,0.0,0.0,0.005145617917573686,6.853133250668846,390.08316848233665,0.0,0.0,0.0,,,,,-0.0004215828508015119,-2.4533454147849927,272.88010378139086,101,22,0.21782178217821782,17,16.831683168316832,5,39,38.613861386138616,0.7727272727272727,0.22727272727272727,10.0,6.0,16.833333333333332,6.718548123582125,10.0,19.0,28.0,11.0,11.0,22.0,6.0,101.0,79.0,0.0,70.0,69.3069306930693,,7.49601275917064,4.333333333333334,3.0,2.0,1.0,"[100.0, 68.42105263157895, 50.0, 90.9090909090909, 90.9090909090909, 59.09090909090909]"
h12a1QYNpYbl3T0Gj1PxUz3EnEx2,301.80555555555884,121.27777777778101,180.52777777777783,121.27777777778101,320.37056277056456,126.55238095238258,193.81818181818198,126.55238095238258,-0.05555555555555558,0.02777777777777779,108,0.011063926717452245,3.213459517841171,606.9598166646621,0.0,0.0,0.0,0.004984174189317099,4.811018198236196,662.2936649928454,0.0,0.0,0.0,0.007772615499014467,5.484228413951274,527.674739659471,0.0,0.0,0.0,,,,,-0.006079752528135146,1.597558680395025,55.33384832818331,72,8,0.1111111111111111,4,5.555555555555555,4,19,26.38888888888889,0.5,0.5,14.0,6.0,12.0,1.2909944487358056,14.0,12.0,13.0,10.0,11.0,12.0,6.0,72.0,64.0,0.0,60.0,83.33333333333334,,14.18581418581418,2.0,7.0,6.0,1.0,"[71.42857142857143, 83.33333333333334, 76.92307692307693, 100.0, 90.9090909090909, 83.33333333333334]"
h52Mz0cZjnOsmXT02EgU3JzzRKs2,85.00833333325056,53.08888888938566,31.919444443864904,53.08888888938566,78.18235294134934,45.405714286053694,32.77663865529564,45.405714286053694,-0.05555555555555558,-0.02777777777777779,108,0.008992579855434966,4.740219097932199,333.15838639746545,0.0,0.0,0.0,0.006233966782824287,4.544800193453444,343.5653558255,0.0,0.0,0.0,0.007777565371542771,4.571286632315595,357.2557318936928,0.0,0.0,0.0,,,,,-0.0027586130726106797,-0.1954189044787551,10.406969428034529,70,6,0.08571428571428572,0,0.0,6,12,17.142857142857142,0.0,1.0,19.0,6.0,11.666666666666666,3.299831645537222,19.0,11.0,10.0,10.0,10.0,10.0,6.0,70.0,64.0,0.0,60.0,85.71428571428571,,18.81977671451357,3.333333333333334,12.0,11.0,1.0,"[52.63157894736842, 90.9090909090909, 100.0, 100.0, 100.0, 100.0]"
h5RYP03wJuVN0xo7qAR8CKFxLaj1,295.33611111342896,16.341666671964845,278.9944444414641,16.341666671964845,295.93500000167467,16.341666671964845,279.5933333297098,16.341666671964845,-0.02777777777777779,0.0,108,0.00708208745740544,6.018959667864615,507.5864741793121,0.0,0.0,0.0,0.006016017952044051,5.909802945786457,752.7750345300394,0.0,0.0,0.0,0.006529477911488112,6.528362504361128,451.0385961651261,0.0,0.0,0.0,,,,,-0.0010660695053613892,-0.10915672207815774,245.1885603507273,126,44,0.3492063492063492,10,7.936507936507936,34,24,19.047619047619047,0.22727272727272727,0.7727272727272727,56.0,6.0,21.0,16.08311744241976,56.0,22.0,12.0,13.0,12.0,11.0,6.0,126.0,82.0,0.0,64.0,50.79365079365079,,32.45920745920746,18.0,23.0,22.0,1.0,"[25.0, 45.45454545454545, 83.33333333333334, 76.92307692307693, 83.33333333333334, 90.9090909090909]"
hOrA1ssI5vaeeeXRJhtjrGrqHQn1,64.73611111111438,90.21666666665828,-25.4805555555439,90.21666666665828,64.73611111111438,90.21666666665828,-25.4805555555439,90.21666666665828,0.0,0.0,108,0.00710540975797514,5.999203455165793,484.7830261087338,0.0,0.0,0.0,0.0062150028070539366,6.8586934059036,423.49214538244485,0.0,0.0,0.0,0.005823904871301446,7.319281429280548,374.50298947265435,0.0,0.0,0.0,,,,,-0.0008904069509212036,0.8594899507378075,-61.29088072628895,74,7,0.0945945945945946,6,8.108108108108109,1,28,37.83783783783784,0.8571428571428571,0.14285714285714285,10.0,6.0,12.333333333333334,2.054804667656325,10.0,11.0,16.0,11.0,14.0,12.0,6.0,74.0,67.0,0.0,63.0,85.13513513513513,,4.5634920634920775,0.0,3.0,2.0,1.0,"[100.0, 90.9090909090909, 62.5, 90.9090909090909, 92.85714285714286, 83.33333333333334]"
hrRr560eFBNwJ0CcUjCqtSD8TdP2,42.716666666480364,-37.33611111166999,80.05277777815036,-37.33611111166999,42.716666666480364,-37.33611111166999,80.05277777815036,-37.33611111166999,0.0,0.0,108,0.011225357199701271,3.7973668019711284,512.7310395485356,0.0,0.0,0.0,0.007566291167832382,5.633777213284944,357.9386780550152,0.0,0.0,0.0,0.01101196248434656,3.870953867760351,468.9598390922274,0.0,0.0,0.0,,,,,-0.0036590660318688894,1.8364104113138153,-154.7923614935204,86,13,0.1511627906976744,8,9.30232558139535,5,26,30.23255813953488,0.6153846153846154,0.38461538461538464,16.0,6.0,14.333333333333334,4.189935029992178,16.0,23.0,12.0,11.0,12.0,12.0,6.0,87.0,73.0,1.0,69.0,79.3103448275862,,10.93673305949521,5.666666666666666,10.0,9.0,1.0,"[58.82352941176471, 82.6086956521739, 83.33333333333334, 90.9090909090909, 83.33333333333334, 83.33333333333334]"
