participant_id,prp_cascade_rate,prp_cascade_inflation,prp_pes,prp_post_error_accuracy,prp_post_error_accuracy_drop,prp_t2_rt_t1_error,prp_t2_rt_t1_correct,prp_t2_interference_t1_error,prp_t1_error_run_mean,prp_t1_error_run_max,prp_t2_error_run_mean,prp_t2_error_run_max,prp_cascade_run_mean,prp_cascade_run_max,stroop_post_error_slowing,stroop_post_error_rt,stroop_post_correct_rt,stroop_cse_rt,stroop_cse_acc,stroop_post_conflict_slowing,stroop_post_conflict_accuracy,stroop_post_error_accuracy,stroop_post_error_interference_rt,stroop_post_error_interference_acc,stroop_error_run_length_mean,stroop_error_run_length_max,stroop_error_recovery_rt,stroop_post_error_recovery_slope,wcst_pes,wcst_post_error_accuracy_drop,wcst_post_switch_error_rate,wcst_post_switch_error_delta,wcst_post_switch_pe_rate,wcst_post_switch_rt_cost_correct,wcst_trials_to_first_correct_after_shift,wcst_pe_run_length_mean,wcst_pe_run_length_max,wcst_pr_run_length_mean,wcst_pr_run_length_max,wcst_pe_cluster_rate,wcst_rt_jump_at_switch,wcst_failure_to_maintain_set,wcst_trials_to_rule_reacquisition,wcst_post_switch_recovery_slope,wcst_switch_cost_error_k1,wcst_switch_cost_rt_k1,wcst_switch_cost_error_k2,wcst_switch_cost_rt_k2,wcst_switch_cost_error_k3,wcst_switch_cost_rt_k3,wcst_switch_cost_error_k4,wcst_switch_cost_rt_k4,wcst_switch_cost_error_k5,wcst_switch_cost_rt_k5
Z3GikGkUkjMOa6UK1xdIDvuGRHp2,0.0,0.0,365.9698550486911,1.0,0.017241379310344862,1295.4000000357628,849.6877193053564,445.7122807304064,1.0,1.0,1.0,1.0,0.0,0.0,201.5066667295638,984.3000000715256,782.7933333419618,-41.90494505880952,-0.06666666666666665,-34.24818177765076,0.04347826086956519,1.0,,,1.0,1.0,-194.75000000000014,-54.80500004291534,691.1115440128515,0.11688311688311692,0.27999999999999997,0.27999999999999997,0.28,350.386666671435,1.8,1.0,1.0,2.0,5.0,0.125,403.2733333587647,1.0,4.6,-8.582000021934505,0.2,324.06666668256145,0.2,640.5666666348776,0.0,147.12666667302443,0.2,290.7466666539512,0.0,-33.673333279291775
ZEd5KGl23wS7rvzDkxzgqmCgLaC3,0.0,0.0,64.8991525375236,1.0,0.008474576271186418,1979.6000000238416,1185.6050420218155,793.9949580020261,1.0,1.0,1.0,1.0,0.0,0.0,,,1093.4547169680866,-160.9532384141619,0.0,-46.45064104367532,0.0,,,,0.0,0.0,,,890.0652406889806,-0.06417112299465233,0.36,0.36,0.27999999999999997,572.3250000039736,2.0,1.1428571428571428,2.0,1.5714285714285714,4.0,0.25,244.9666666666667,0.0,5.6,114.88000000000002,0.2,693.2466666857403,0.4,50.76666666666672,0.2,263.4866666475931,0.2,780.1666666666666,0.0,518.7866666952768
aM2995jJmJWvr6cneaGH58HauIg2,0.0,0.0,623.7145299274697,1.0,0.017094017094017144,1135.5999999642372,1008.926050419567,126.67394954467022,1.0,1.0,1.0,1.0,0.0,0.0,254.67941175547298,1279.699999988079,1025.020588232606,420.1700854963726,-0.09999999999999998,-56.32272726839244,0.04347826086956519,1.0,,,1.0,1.0,200.65000000596032,-228.22999999523148,339.8716269881718,-0.31746031746031744,0.4,0.4,0.27999999999999997,272.6066666553418,2.6,1.125,2.0,1.7058823529411764,4.0,0.2222222222222222,258.09999999205274,0.0,6.0,61.844000000953656,0.6,90.26666665871944,0.4,711.446666665872,0.2,249.06666665871927,0.0,202.4066666563353,0.0,236.646666665872
afdTz6deeYWf1qKNdUpKAYKN3hz1,0.0,0.0,591.2717391271954,1.0,0.034782608695652195,1359.7000000004966,1221.3590909090908,138.34090909140582,1.0,1.0,1.0,1.0,0.0,0.0,324.99733009807835,1259.2750000022352,934.2776699041568,239.52666667252788,0.1875,-296.337111110886,-0.06153846153846154,1.0,348.4742424291966,0.125,1.0,1.0,-86.55416666530083,2.716666667660118,-108.41513888997315,-0.2718733225979603,0.7999999999999999,0.7999999999999999,0.6666666666666666,-438.4833333368101,2.0,1.75,4.0,2.111111111111111,11.0,0.19047619047619047,-296.2555555552245,1.0,12.0,787.4466666668658,1.0,-591.5555555572113,0.6666666666666666,57.444444447755664,1.0,3587.311111107469,0.6666666666666666,1493.1444444457686,0.0,316.7000000104308
aj2Ivskb3BgyvBNTLIKlSZG0Sq22,,,355.08578947050523,1.0,0.04385964912280704,,1057.2608333408832,,0.0,0.0,1.0,1.0,0.0,0.0,,,812.6457943882898,143.9879220925368,0.0,32.67619047846108,0.0,,,,0.0,0.0,,,124.32499999949277,-0.11081560283687941,0.43999999999999995,0.43999999999999995,0.36,-308.49791668355465,2.2,1.3,2.0,2.1176470588235294,8.0,0.15384615384615385,-157.040000017484,1.0,6.4,-57.665999999046356,0.6,34.68666667143498,0.0,-103.13333338101693,0.4,-490.1733333190282,0.4,-428.57333334286994,0.2,132.4266666809719
asKxydfXDkZAk89VaD4hwVovkzJ3,0.0,0.0,423.1833333329944,1.0,0.0535714285714286,1913.699999999255,1278.5068376067802,635.1931623924747,1.0,1.0,1.0,1.0,0.0,0.0,570.1990476174017,1538.39999999851,968.2009523811084,134.9119642850876,-0.06666666666666665,-142.1617424241407,0.040000000000000036,1.0,980.7380769205786,0.04761904761904767,1.0,1.0,-318.5249999985102,-55.79999999962746,702.5724637674141,-0.1567852437417655,0.36,0.36,0.32,165.27500000029494,2.0,1.2857142857142858,2.0,2.5454545454545454,8.0,0.2222222222222222,264.06666666666666,0.0,5.0,20.3959999998659,0.6,437.8599999996524,0.0,312.21999999980125,0.4,-41.78000000019874,0.2,383.91999999980146,0.0,100.2999999995034
azdL1gX79EVd9iepyCAVQrqIaQF3,0.0,0.0,301.54700854705436,1.0,0.017094017094017144,1531.5,920.728571428573,610.771428571427,1.0,1.0,1.0,1.0,0.0,0.0,49.11238095217959,786.2999999998137,737.1876190476341,61.80088702150135,-0.06666666666666665,-65.5717391304072,0.04166666666666663,1.0,,,1.0,1.0,80.62500000011636,-25.46999999999536,904.239705882421,-0.13235294117647056,0.36,0.36,0.27999999999999997,680.8866666665921,2.4,1.3333333333333333,2.0,1.4666666666666666,3.0,0.25,783.0333333333022,1.0,5.4,-68.86000000001874,0.4,1711.2333333333331,0.2,668.1533333331656,0.0,330.1533333332588,0.2,315.95333333335185,0.2,103.15333333325873
bXpFswkI7TfIfL6G4FqWrbaxTGx2,0.3333333333333333,3.5757575757575766,258.80416312661316,1.0,0.09259259259259256,724.2166666666939,631.8160714285726,92.40059523812124,1.0,1.0,1.0,1.0,1.0,1.0,114.92548543692078,784.3750000000291,669.4495145631083,-34.71214285720828,-0.1575757575757576,-202.2902777777765,0.012631578947368438,1.0,,,1.0,1.0,-4.0625000000148574,-16.625000000002878,318.4557657657757,-0.2783783783783784,0.27999999999999997,0.27999999999999997,0.16,315.08099999998683,2.0,1.4,3.0,1.7333333333333334,5.0,0.42857142857142855,450.9666666666045,1.0,5.0,-101.87599999998694,0.2,284.8866666665921,0.4,502.5666666665735,0.0,69.92666666672251,0.2,163.54666666664804,0.2,213.40666666670396
biQ16yPcCKSkJQhSxUKcDc8gm8I2,0.3333333333333333,5.380952380952382,225.75585588866534,0.875,-0.061936936936936915,1453.6666666666667,1177.9154545437207,275.7512121229461,1.0,1.0,1.1666666666666667,2.0,1.0,1.0,,,1118.5869158851767,138.25880954152058,0.0,-44.10484948405451,0.0,,,,0.0,0.0,,,-103.05846774377801,-0.050739247311827884,0.4,0.4,0.4,675.9229166507722,2.5,1.2352941176470589,3.0,1.7142857142857142,6.0,0.14285714285714285,494.14166665077215,0.0,7.0,77.05999999642378,0.5,115.16666658719387,0.0,1278.2416666348777,0.0,379.5666666229568,0.5,342.1166666944824,0.5,248.66666670640313
btpcu1rB1JeSTo2upeHGPdv8kYG3,0.0,0.0,-156.03749998233127,1.0,0.008928571428571397,1087.4499999880793,1163.669047626711,-76.21904763863176,1.0,1.0,1.0,1.0,0.0,0.0,,,984.2280373796125,-355.01696969812554,0.0,32.677904758226305,0.0,,,,0.0,0.0,,,1798.8033333546587,-0.12222222222222223,0.31999999999999995,0.31999999999999995,0.28,932.1783333579699,2.4,1.4,2.0,1.9090909090909092,4.0,0.2857142857142857,698.7999999841055,0.0,4.8,-5.607999980449608,0.4,1592.1466666777928,0.2,365.2666666587195,0.0,1389.7466667016347,0.0,212.14666670163479,0.0,868.9666666348776
c0hRe9PCPPZs3HWFqhIQargNlp52,0.0,0.0,412.88214284607375,1.0,0.017857142857142905,2439.300000190735,1392.4377192572545,1046.8622809334804,1.0,1.0,1.0,1.0,0.0,0.0,22.837735661920647,972.1999998092653,949.3622641473446,-19.58937045977666,-0.0714285714285714,73.9566666523616,-0.040000000000000036,1.0,,,1.0,1.0,57.54999995231596,9.110000038146923,832.5177680766724,-0.27193932827735645,0.48,0.48,0.4,522.6541666388512,2.6,1.25,2.0,1.75,3.0,0.2,273.05333331425993,1.0,6.0,182.0659999847412,0.6,575.4266666094462,0.6,401.9066666285197,0.4,752.3666665712993,0.0,663.6866666475933,0.0,230.7466666857402
c8BtRUVPPPZHjyhX2rn702NoUld2,0.0,0.0,-481.62499997592886,1.0,0.028846153846153855,1141.1000000238419,1164.3836538459245,-23.28365382208267,1.0,1.0,1.0,1.0,0.0,0.0,,,861.0345794385838,51.320329711070485,0.0,-52.19668737257484,0.0,,,,0.0,0.0,,,396.4065789564661,-0.1578947368421052,0.32,0.32,0.27999999999999997,261.70100000758964,2.2,1.2857142857142858,2.0,1.368421052631579,2.0,0.2222222222222222,390.54000000556306,1.0,5.4,-87.91799999833107,0.2,134.38666666746138,0.2,604.0466666817666,0.4,165.84666666984558,0.0,-22.133333325386047,0.0,434.30666667222965
cC0BEsQjfrcuCyoaOas9zJT0MNs2,0.5,19.833333333333318,427.53620678186417,1.0,0.025862068965517238,1987.2000000476837,1228.6341880264445,758.5658120212393,1.0,1.0,1.0,1.0,1.0,1.0,,,988.959813075645,210.34147050591082,0.0,136.71541503059996,0.0,,,,0.0,0.0,,,184.0823809351241,-0.39285714285714285,0.68,0.68,0.6,282.9250000516574,2.8,2.066666666666667,6.0,3.111111111111111,17.0,0.1935483870967742,173.60000003178916,1.0,10.8,16.30999998092653,0.8,312.9399999777476,0.2,48.14000002543135,0.8,151.9600000540415,0.6,321.75999995867426,0.4,305.5999999682108
cEIs6U87xfbSL5eFTXDK77MmvNf1,,,404.27297303912883,1.0,0.0535714285714286,,1045.9254237312382,,0.0,0.0,1.0,1.0,0.0,0.0,,,870.1046728865008,-119.57282061179478,0.0,10.327809584481429,0.0,,,,0.0,0.0,,,1387.7552326640418,-0.27034883720930236,0.27999999999999997,0.27999999999999997,0.24,-194.7516665538152,1.6,1.2222222222222223,2.0,1.7647058823529411,4.0,0.18181818181818182,-61.21999982198074,0.0,4.2,43.23999996185301,0.2,71.56000022888183,0.2,-203.7399997711181,0.2,-274.719999885559,0.2,337.8599999427796,0.0,78.95999994277956
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,0.14285714285714285,2.053571428571427,155.66282828317753,0.8888888888888888,-0.03838383838383841,857.8000000002129,748.1462962957858,109.65370370442713,1.0,1.0,1.1428571428571428,2.0,1.0,1.0,397.7429611655947,1075.2750000003725,677.5320388347778,-33.251831502502796,-0.0625,-79.70000000022355,0.038461538461538436,1.0,,,1.0,1.0,-93.27500000130402,-72.53250000067057,717.6172976119569,-0.03785672684915553,0.19999999999999998,0.19999999999999998,0.2,819.1050000003975,1.8,1.1111111111111112,2.0,1.5454545454545454,5.0,0.2,757.7066666667662,3.0,4.4,-134.94399999976162,0.0,2108.419999999801,0.0,146.8800000006955,0.2,502.41999999980146,0.0,146.1000000009935,0.0,68.20000000248362
cec6NLR2ZLVVw6h0TEKSNIH11v02,,,,,,,862.6583333333527,,0.0,0.0,0.0,0.0,0.0,0.0,,,853.231775700946,38.66722222223575,0.0,-8.997354497421043,0.0,,,,0.0,0.0,,,-61.556527347777546,-0.18085655314757482,0.19999999999999996,0.19999999999999996,0.0,233.4833333333179,1.0,1.0,1.0,1.25,2.0,1.0,335.79999999981374,2.0,3.0,715.6500000000932,0.0,-99.96666666710098,0.0,1701.4333333332713,0.0,-73.46666666616989,1.0,2970.9333333332715,0.0,-27.166666666356377
cfoKz0AGhvYmW0DJmVKAZ01jh752,0.0,0.0,-124.22672413340933,1.0,0.017241379310344862,1049.625,788.6391304420388,260.9858695579612,1.3333333333333333,2.0,1.0,1.0,0.0,0.0,-154.63207552230585,491.2999999523163,645.9320754746221,-5.619480531420891,0.0,-46.86996045461285,0.0,1.0,,,1.0,1.0,151.45000004768363,40.82000001668928,308.13132865628984,-0.058741258741258684,0.27999999999999997,0.27999999999999997,0.24,18.13833334247272,2.2,1.1428571428571428,2.0,1.4285714285714286,3.0,0.25,129.16000000635785,0.0,6.2,-58.30799999713897,0.4,221.06000000635768,0.2,135.90000001589456,0.0,-196.09999998410544,0.0,-52.43999999364212,0.2,-152.6399999936422
d9rwc0NXArcNlJvFsgKhQqkGxJq2,0.0,0.0,595.5461261307871,0.8,-0.16396396396396395,1829.399999976158,1086.7426086964815,742.6573912796764,1.0,1.0,1.25,2.0,0.0,0.0,,,842.1308411220524,-142.86951160618673,0.0,-85.61756522271946,0.0,,,,0.0,0.0,,,1339.1893333379428,-0.22666666666666668,0.36,0.36,0.27999999999999997,616.4783333440622,2.0,1.0,1.0,1.5625,5.0,0.125,554.9333333373072,0.0,5.2,84.70800000071522,0.6,646.7733333428702,0.4,1307.173333330949,0.2,751.6533333500225,0.0,81.95333333810171,0.0,403.03333333333336
dnkEqKuvjoQzAQm5yXlrAOp9ZlD3,0.16666666666666666,3.76666666666667,349.9057894844759,0.8,-0.16491228070175434,1422.0,1097.9336448595902,324.06635514040977,1.2,2.0,1.25,2.0,1.0,1.0,,,810.8018691573187,36.70307691807932,0.0,69.01490685041392,0.0,,,,0.0,0.0,,,3859.9078688492546,-0.26527570789865873,0.4,0.4,0.32,1942.5166666780908,1.8,1.3333333333333333,2.0,1.8,3.0,0.25,2069.7066666841506,0.0,5.4,-270.49400000095403,0.2,3928.10666668415,0.4,1002.3666666984558,0.4,1270.6066666841505,0.2,1254.926666665077,0.0,314.746666717529
e7NIVznoeNMC7bBejXnMVvFNPfx1,0.0,0.0,1611.7305084386114,1.0,0.008474576271186418,770.0,944.8579831934777,-174.8579831934777,1.0,1.0,1.0,1.0,0.0,0.0,1067.7990566171566,1953.300000011921,885.5009433947644,73.95287880527246,0.08333333333333337,-92.53181817998052,-0.04166666666666663,1.0,,,1.0,1.0,-504.2500000000004,-276.03000000119215,1984.8932051422505,-0.5166666666666666,0.4800000000000001,0.4800000000000001,0.36,179.59166668355476,3.0,1.8,3.0,2.111111111111111,6.0,0.3333333333333333,995.8666666825615,0.0,5.6,-65.8759999990464,1.0,2299.9866666793823,0.4,1123.166666686535,0.2,150.7066666841509,0.0,309.70666668415083,0.0,-179.15333334207534
fEL2NrgSd4MmDtLCAcMvCJQXTME2,0.0,0.0,24.615789475605652,0.75,-0.22368421052631582,2246.5666666676602,1120.5198275865666,1126.0468390810936,1.0,1.0,1.3333333333333333,2.0,0.0,0.0,488.6726415127796,1657.2000000029802,1168.5273584902006,253.37568182253244,0.0,-23.824047619920293,0.0,1.0,,,1.0,1.0,6.3999999985098475,-99.520000000298,351.5852941168728,-0.13235294117647056,0.36,0.36,0.31999999999999995,166.24500000253315,2.2,1.125,2.0,1.9090909090909092,3.0,0.2222222222222222,269.6666666686534,0.0,5.2,-30.691999999284644,0.2,125.81333333353192,0.4,552.0733333359161,0.2,212.4933333347241,0.0,-65.68666666050763,0.0,-143.66666666766005
fEq0OghbLpfD1jigl1Mbz96aMbg2,0.1111111111111111,6.666666666666646,167.52094016962837,1.0,0.017094017094017144,1389.5666666643488,874.5495495495495,515.0171171147992,1.2857142857142858,3.0,1.0,1.0,1.0,1.0,397.91450980659215,1055.2400000035764,657.3254901969842,140.20999999799653,0.10909090909090902,-22.711779448397465,0.04978354978354982,0.8,,,1.25,2.0,-29.352500000596176,-67.09000000119204,948.2010822490311,-0.30952380952380953,0.48,0.48,0.43999999999999995,243.393750001366,3.0,1.7272727272727273,4.0,2.466666666666667,13.0,0.21052631578947367,247.5466666658719,0.0,8.6,64.18600000023841,0.6,413.83999999662257,0.4,363.16000000139076,0.4,311.2199999978146,0.0,337.8800000001987,0.2,139.02000000079477
foaW7wtvY3XLNdguFUK7OvOefP93,,,180.07307692312952,1.0,0.017094017094017144,,962.8391666666731,,0.0,0.0,1.0,1.0,0.0,0.0,,,845.0252336448556,-17.015080213920896,0.0,-199.9925925925761,0.0,,,,0.0,0.0,,,1039.722885572119,0.008291873963515717,0.27999999999999997,0.27999999999999997,0.27999999999999997,558.598333333289,1.8,1.1428571428571428,2.0,1.6666666666666667,4.0,0.25,428.0599999999472,0.0,5.0,-46.787999999988834,0.2,988.0466666665859,0.2,191.54666666663246,0.0,585.9666666666045,0.2,71.68666666666977,0.2,11.666666666651121
g2G9l3no7RbeRA9a1W3JnfegTnh2,0.0,0.0,110.52265484417444,1.0,0.04385964912280704,1828.3666666348774,901.5181034515643,926.8485631833131,1.0,1.0,1.0,1.0,0.0,0.0,178.47128709354024,1282.8999999761581,1104.428712882618,-855.4845237591436,-0.16666666666666663,-97.97272724455047,0.08333333333333337,1.0,,,1.0,1.0,-251.8999999562901,-61.87333333094923,701.9235431286561,-0.18414918414918413,0.4,0.4,0.36,295.1375000228484,1.8,1.4166666666666667,3.0,2.0526315789473686,7.0,0.17647058823529413,101.30000001589454,0.0,6.6,93.12599999904634,0.2,327.6466666857401,0.2,18.50666667620344,0.6,353.18666669527704,0.2,410.60666667620336,0.2,291.3666667143504
h12a1QYNpYbl3T0Gj1PxUz3EnEx2,0.0,0.0,6.25,1.0,0.017241379310344862,1296.6666666666667,1093.415841584163,203.25082508250375,1.5,2.0,1.0,1.0,0.0,0.0,306.330097087363,1183.9999999999854,877.6699029126224,33.943181818193466,-0.10317460317460314,-18.572755417946723,0.17391304347826086,1.0,567.2532467532732,0.053333333333333344,1.0,1.0,-101.87500000000024,-60.77499999999999,2089.8273809523844,-0.15476190476190477,0.24,0.24,0.16,862.2933333332697,1.8,1.0,1.0,1.5833333333333333,3.0,0.25,1068.6666666666047,0.0,4.6,-144.86000000000476,0.4,1821.9333333333798,0.2,1067.5333333331937,0.0,256.5333333332402,0.0,374.9333333332868,0.0,446.1333333332403
h52Mz0cZjnOsmXT02EgU3JzzRKs2,0.0,0.0,312.6127118614139,1.0,0.008474576271186418,1006.5999999977648,629.9466101695168,376.653389828248,1.0,1.0,1.0,1.0,0.0,0.0,103.40865384300173,732.7999999970198,629.391346154018,123.16264957323278,0.09999999999999998,27.649595142677754,-0.050000000000000044,1.0,,,1.0,1.0,-92.79999999826154,-20.166666665673272,803.8682539681829,-0.2698412698412699,0.039999999999999994,0.039999999999999994,0.0,84.62866666672133,1.2,0.0,0.0,1.3333333333333333,2.0,,222.2533333331346,0.0,3.2,-166.42799999967224,0.0,246.06666666617002,0.0,-19.493333333234,0.0,-135.21333333353206,0.0,-201.31333333204185,0.0,-278.6533333311478
h5RYP03wJuVN0xo7qAR8CKFxLaj1,0.0,0.0,107.12767855876268,0.75,-0.22345132743362828,1841.0,1241.2931034482758,599.7068965517242,1.0,1.0,1.5,2.0,0.0,0.0,261.9830188543167,1282.699999988079,1020.7169811337624,-60.71525974016947,0.0,-187.27342657442705,0.0,1.0,,,1.0,1.0,-29.34999999403978,-98.05999999642373,842.4432379287134,-0.34595959595959597,0.4,0.4,0.36,993.3499999910593,2.4,1.4285714285714286,3.0,1.5,4.0,0.3,1360.5933333357175,0.0,7.0,-104.47000000119215,0.6,1726.8866666714353,0.2,2323.3866666714353,0.2,227.50666666428248,0.2,258.8466666618983,0.2,-98.81333331664398
hOrA1ssI5vaeeeXRJhtjrGrqHQn1,,,,,,,1064.9529411764727,,0.0,0.0,0.0,0.0,0.0,0.0,,,944.7644859813056,-17.261201298738115,0.0,-145.17600000000562,0.0,,,,0.0,0.0,,,924.2787878787765,0.10606060606060608,0.23999999999999994,0.23999999999999994,0.2,492.64999999999617,1.6,1.0,1.0,1.75,5.0,0.16666666666666666,416.8933333333427,0.0,5.0,-25.178000000002754,0.2,700.2799999999816,0.2,531.1800000000281,0.2,591.7399999999909,0.0,-52.4,0.2,171.219999999972
hrRr560eFBNwJ0CcUjCqtSD8TdP2,,,70.64770114920691,1.0,0.025862068965517238,,730.3158333335382,,0.0,0.0,1.0,1.0,0.0,0.0,,,668.2710280372787,-97.58888888917863,0.0,2.423684210573697,0.0,,,,0.0,0.0,,,566.5595238097012,-0.1607142857142857,0.32,0.32,0.27999999999999997,203.59166666616997,2.4,1.3333333333333333,2.0,1.4444444444444444,3.0,0.25,291.0599999999007,1.0,4.8,-39.28400000013416,0.8,549.1733333341778,0.0,450.55333333238957,0.0,328.4933333322406,0.0,-212.62666666656733,0.0,-254.48666666820645
htPWXDgfuheOJbl6ihHore9XuDp2,0.0,,118.57711835634927,1.0,0.008474576271186418,1581.3666674296062,1054.9362067847417,526.4304606448645,1.5,2.0,0.0,0.0,0.0,0.0,145.36858966411694,983.9666665395101,838.5980768753932,-124.90065894179293,0.09523809523809523,-128.65505071119833,-0.09999999999999998,1.0,,,1.0,1.0,-120.58333333333356,-62.54000002543133,717.8573533880947,-0.019607843137254832,0.19999999999999996,0.19999999999999996,0.2,684.798333644867,1.8,1.0,1.0,1.3333333333333333,3.0,0.2,534.1333334604899,0.0,4.2,99.92200008392328,0.2,691.0733337402344,0.0,813.3533332824707,0.0,459.09333381652834,0.0,713.5733337402344,0.2,302.1733329772949
i1bdbtLuM9UR71xKs8yOhuCwJ9o1,0.0,,,,,2764.4000000953674,1424.4537037092227,1339.9462963861447,1.0,1.0,0.0,0.0,0.0,0.0,,,860.4906542067216,36.31285715500519,0.0,9.81925926274721,0.0,,,,0.0,0.0,,,1570.3703278729172,-0.1852459016393443,0.36,0.36,0.28,696.8183333555857,2.6,1.0,1.0,1.4705882352941178,4.0,0.125,617.2600000063578,0.0,5.4,-23.691999993324384,0.4,1208.4933333317438,0.2,663.713333360354,0.2,628.5333333412805,0.0,151.09333335558577,0.2,-307.0466666539511
i1tBstVkNiVP0qro7TgGD08IGGa2,,,,,,,1252.5179487191713,,0.0,0.0,0.0,0.0,0.0,0.0,458.51714281354657,1636.7999999523165,1178.28285713877,198.97727274327053,-0.07692307692307687,-67.54168420691235,0.050000000000000044,1.0,,,1.0,1.0,-555.5499999523165,-101.43999998569493,901.6447860722874,-0.15508021390374327,0.36,0.36,0.32,443.99166666269304,2.2,1.3333333333333333,2.0,1.5333333333333334,3.0,0.25,597.1666666348776,0.0,6.0,-221.64399998664857,0.4,1009.1800000190739,0.2,269.2399999618531,0.2,156.98000001907357,0.2,-169.0400000095366,0.2,86.21999998092683
iKVZi0Oo96UrMBhPQMHWFcf55uA3,0.0,0.0,77.19047619041316,1.0,0.06194690265486724,1405.25,1202.7017543859465,202.54824561405349,1.3333333333333333,2.0,1.0,1.0,0.0,0.0,30.927184466011568,1252.5,1221.5728155339884,-381.47691197689437,-0.125,32.586956521754246,0.052631578947368474,1.0,,,1.0,1.0,91.24999999999973,-93.10000000001163,847.9745762711163,-0.30720338983050843,0.24,0.24,0.16,411.41666666664486,2.2,1.0,1.0,1.3076923076923077,4.0,0.25,503.1333333333333,0.0,4.2,-119.12000000000936,0.4,760.5999999999844,0.0,122.79999999998445,0.0,72.19999999998444,0.0,374.59999999998445,0.0,89.80000000003102
iWsc4pghIEWOQUZKuQJMfe516UI3,,,,,,,781.4691666677594,,0.0,0.0,0.0,0.0,0.0,0.0,-26.82619047221681,612.25,639.0761904722168,-10.152164502551614,0.02083333333333337,40.69333333492284,0.006993006993006978,1.0,,,1.0,1.0,60.57500000298014,78.12999999821187,1567.386764713548,-0.049465240641711206,0.27999999999999997,0.27999999999999997,0.24,660.925,2.2,1.0,1.0,1.1578947368421053,2.0,0.16666666666666666,835.3599999984104,0.0,4.2,-156.88000000119217,0.2,1664.0133333325387,0.0,805.9533333301545,0.0,87.09333333969117,0.2,40.17333332300186,0.0,53.13333334922788
iZScIvzhvAdvlsBXU5D8IHwvG6Q2,0.0,0.0,-57.829914603477846,1.0,0.017094017094017144,2163.6999999284744,1012.3445378171295,1151.3554621113449,1.0,1.0,1.0,1.0,0.0,0.0,165.03047618979508,1553.5,1388.469523810205,56.51944442921217,0.0,-237.88095239230574,0.0,1.0,,,1.0,1.0,-61.39999997615843,-103.87000000476831,1426.803472222719,-0.35456110154905335,0.48,0.48,0.36,518.624999990066,2.4,1.1111111111111112,3.0,1.4516129032258065,6.0,0.15,2290.8933333158493,1.0,15.0,662.890000009537,0.2,3900.9133333444597,0.6,2966.093333315849,0.4,1502.4133333444597,0.4,4519.373333334925,0.6,710.9933333158493
iZX3U88SSqYAtT564nBPgHUBsei1,,,74.11017698609976,1.0,0.03539823008849563,,1049.5711864412335,,0.0,0.0,1.0,1.0,0.0,0.0,299.4261904607216,1206.2499999850988,906.8238095243772,-259.32818182526205,-0.08333333333333337,-3.3238095294151435,0.04761904761904767,1.0,,,1.0,1.0,-114.14999998360899,-80.52999999821185,175.38977933265733,-0.22241579558652724,0.56,0.56,0.52,-111.68749999503308,3.0,1.3571428571428572,4.0,2.1666666666666665,7.0,0.21052631578947367,-99.16666666269298,0.0,7.8,0.7879999989270801,0.4,-193.95999999046327,0.4,-144.25999999046323,0.6,-127.79999999403962,0.4,11.579999989271096,0.2,152.22000000476837
idP8RVfm74N86O0dszLXANIpjXv2,0.0,0.0,-65.29130434247031,1.0,0.02608695652173909,2117.100000023842,846.6398305110002,1270.4601695128417,1.0,1.0,1.0,1.0,0.0,0.0,71.04523808331714,1003.4499999880791,932.4047619047619,61.68857139604438,0.0,-70.4535353557028,0.0,1.0,,,1.0,1.0,-133.79999999702008,-27.494999995827612,935.8111111115045,-0.1284722222222222,0.2799999999999999,0.2799999999999999,0.2,678.0566666752102,1.8,1.0,1.0,1.75,3.0,0.2,116.52000001271563,0.0,5.2,256.4059999978543,0.6,69.06666668653489,0.4,398.96666667461403,0.0,1591.9666666746139,0.0,402.1066666722297,0.0,77.60666669607158
iv9ew8Ci8lOzvXFiJw1acJfuRAl2,0.1111111111111111,3.250000000000001,161.60714285717722,1.0,0.04424778761061943,1792.8888888888823,1078.7129629629587,714.1759259259236,1.0,1.0,1.0,1.0,1.0,1.0,446.9714285714374,1452.0,1005.0285714285626,-15.351048951071903,-0.08333333333333337,-55.10119047617195,0.040000000000000036,1.0,,,1.0,1.0,-346.5000000001167,-126.1,2043.0846774193333,-0.4657258064516129,0.4800000000000001,0.4800000000000001,0.31999999999999995,703.9166666666666,2.6,1.125,2.0,2.0833333333333335,5.0,0.2222222222222222,815.5333333333488,0.0,6.6,180.71999999999065,0.4,2409.2666666666664,0.4,217.0666666666666,0.6,293.66666666666663,0.2,1781.6666666666665,0.2,761.6666666666664
jpklrtZKDdb3UbsoQ7Ho5KuR5yb2,0.0,0.0,-392.3305084513405,1.0,0.008474576271186418,614.3000000119209,988.3100000007586,-374.00999998883765,1.0,1.0,1.0,1.0,0.0,0.0,392.77238096225824,1500.800000011921,1108.0276190496627,134.66188811943255,0.0,-120.4523478266467,0.0,1.0,,,1.0,1.0,122.59999999403915,103.98000000715261,1248.4364406744303,-0.21610169491525422,0.12,0.12,0.08,604.6643333317836,1.6,1.0,1.0,1.1666666666666667,3.0,0.5,1089.5333333293597,0.0,3.6,-386.3239999973772,0.2,137.78666665951405,0.0,863.3466666618981,0.0,573.7066666523615,0.0,117.88666668335595,0.0,207.10666665236153
