participant_id,wcst_switch_cost_rt_k1_sd,wcst_switch_cost_error_k1_sd,wcst_switch_cost_rt_early,wcst_switch_cost_rt_late,wcst_switch_cost_rt_early_late_delta,wcst_switch_cost_error_early,wcst_switch_cost_error_late,wcst_switch_cost_error_early_late_delta,wcst_exploration_rt_mean,wcst_exploration_rt_sd,wcst_exploitation_rt_mean,wcst_exploitation_rt_sd,wcst_switch_first_trial_rt,wcst_switch_first_trial_correct,wcst_switch_first_error_latency,wcst_switch_first_error_rt,wcst_switch_signal_rt,wcst_switch_signal_delta,wcst_lucky_streak_len,wcst_exploration_rt_slope,wcst_exploration_error_rate,wcst_confirmation_rt_mean,wcst_confirmation_rt_slope,wcst_confirmation_error_rate,wcst_post_reacq_rt_cv,wcst_exploitation_rt_slope,wcst_exploitation_error_rate,wcst_shift_pe_rt_mean,wcst_shift_pe_count_mean,wcst_shift_pe_rate_mean,wcst_post_shift_pe_rt_mean,wcst_post_shift_pe_slowing,wcst_shift_pe_rt_mean_reacq,wcst_shift_pe_count_mean_reacq,wcst_shift_pe_rate_mean_reacq,wcst_post_shift_pe_rt_mean_reacq,wcst_post_shift_pe_slowing_reacq,wcst_stable_pe_rt_mean,wcst_stable_pe_count_mean,wcst_stable_pe_rate_mean,wcst_shift_error_rt_mean,wcst_post_shift_error_rt_mean,wcst_shift_post_error_slowing,wcst_stable_error_rt_mean,wcst_post_stable_error_rt_mean,wcst_stable_post_error_slowing,wcst_nonshift_error_rt_mean,wcst_shift_error_count_total,wcst_shift_error_rate,wcst_nonshift_error_count_total,wcst_nonshift_error_rate,wcst_pe_context_rt_delta,wcst_pe_context_rate_delta,wcst_pe_context_rt_delta_reacq,wcst_pe_context_rate_delta_reacq,wcst_error_context_post_error_rt_delta,wcst_error_context_pes_delta,wcst_exploration_penalty,wcst_switch_cost_rt_k1_to_colour,wcst_switch_cost_error_k1_to_colour,wcst_switch_cost_rt_k1_to_shape,wcst_switch_cost_error_k1_to_shape,wcst_switch_cost_rt_k1_to_number,wcst_switch_cost_error_k1_to_number,wcst_switch_cost_rt_mean_k1_k5,wcst_switch_cost_error_mean_k1_k5,wcst_switch_cost_rt_slope_k1_k5,wcst_switch_cost_error_slope_k1_k5
LSLmd8jENtONZFVkIpRDX665Bu73,1769.3821616796606,0.5477225575051662,1822.0999999443693,1109.066666563352,713.0333333810172,0.5,0.5,0.0,1463.9079999351502,341.47978863130595,1506.5927731141321,483.1246995727167,1369.4399999141692,0.0,1.0,1369.4399999141692,2390.0999999523165,1067.3399999141695,0.0,-12.499999999999977,0.96,2001.9933333079018,-591.8700000047686,0.0,0.3120432921188084,-64.55035714109735,0.04705882352941178,1386.4199999332427,1.4,0.5333333333333333,2605.3499999523165,1218.9300000190735,1386.4199999332427,1.4,0.285,2605.3499999523165,1218.9300000190735,2010.8500001430511,0.4,0.023529411764705882,1346.6499999284745,2338.2599999666213,991.610000038147,1902.7000001072884,3035.850000023842,1133.1499999165535,2508.2600000858306,10.0,0.38461538461538464,5.0,0.08928571428571429,624.4300002098084,-0.5098039215686274,624.4300002098084,-0.2614705882352941,697.5900000572205,141.53999987840655,-42.684773178981914,-525.6333334445953,1.0,2893.9833331902823,0.0,37.18333331743884,1.0,566.4999999237062,0.24,-228.07999999523162,-0.05999999999999997
Lhv9P8ZrkDSIB7BGwooAqfu8SGF3,1163.4639224869964,0.0,1251.7833333512144,404.06666666269297,847.7166666885214,0.0,0.0,0.0,1120.740000011921,41.538483364035166,1145.5285714234624,223.74255793984065,1108.6000000119209,0.0,1.0,1108.6000000119209,2433.060000014305,1287.2666666785876,0.0,-70.87000000476836,0.9199999999999999,1815.0666666785874,-830.8600000023849,0.0,0.1874593322425088,-32.71071428784295,0.0,1108.6000000119209,1.0,0.5,2433.060000014305,1324.4600000023843,1097.7200000107289,1.2,0.25,2629.960000014305,1532.2400000035764,,0.0,0.0,1153.4285714370865,2405.8285714387894,1252.400000001703,,,,2091.399999976158,7.0,0.2916666666666667,1.0,0.02127659574468085,,-0.5,,-0.25,,,-24.788571411541398,3124.633333365123,0.0,567.4333333174386,0.0,1088.4166666964688,0.0,497.178666674296,0.08,-154.13000000119212,-5.583445310674508e-18
LliUMEIsrCVZ88YFQfevan2Og4z1,372.3509980889525,0.5477225575051662,478.9000000000233,121.59999999997632,357.30000000004696,0.5,0.5,0.0,1043.0642424242656,123.99195998809451,965.4007518796728,289.39612507548503,907.1800000000279,0.4,1.4,908.4200000000186,1496.6600000000092,589.2266666667068,0.4,103.3604545454896,0.8424242424242424,1406.3333333333333,-742.2499999999769,0.0,0.27899730157819913,-17.050319207110903,0.08899521531100481,999.5666666667288,0.6,0.3,1668.4333333333486,668.8666666666198,998.060000000028,1.8,0.2547619047619048,1665.955999999996,667.8959999999681,1451.8333333332944,0.8,0.049760765550239235,1255.2636363636702,1846.4727272727018,591.2090909090316,1521.0285714285314,1296.471428571402,-224.5571428571296,1521.0285714285314,11.0,0.34375,7.0,0.1076923076923077,452.2666666665656,-0.25023923444976076,453.77333333326635,-0.20500113921166557,-550.0012987012999,-815.7662337661612,77.66349054459272,810.533333333442,0.0,67.96666666659678,1.0,532.5333333334029,0.0,166.246666666679,0.24,-98.11799999999347,-0.059999999999999984
M4Km1Q2P2oPliChDQkwl6k20FUI3,1631.1743242523803,0.5477225575051662,742.7499998410543,-216.96666669845587,959.7166665395102,0.0,1.0,-1.0,2118.8119999980927,681.2226702593955,1384.791598395034,453.7146085954879,1560.5200000762939,0.2,1.2,1550.360000038147,2582.949999809265,1310.0749997695289,0.2,830.1150000333786,0.8533333333333333,1868.7199999968211,-555.4749999642374,0.0,0.32700267024399526,-44.873394603462486,0.04785214785214784,1931.3250000476837,1.4,0.4333333333333333,2964.2416665156684,1032.9166664679847,2085.6800000190733,1.8,0.2833333333333333,2908.754166563352,498.129166563352,807.5,0.2,0.01818181818181818,2581.0200000286104,2539.822222179837,-260.06250005960464,1707.6333332061768,2524.433333237966,816.8000000317892,2649.033333301544,12.0,0.4,6.0,0.08333333333333333,-1123.8250000476837,-0.4151515151515151,-1278.1800000190733,-0.26515151515151514,-15.388888941870846,1076.862500091394,734.0204016030586,3624.833333015442,0.0,202.09999966621405,0.5,323.6833334763844,0.5,957.6126666895549,0.32,-217.33266661961883,-0.1
O61Eik2zvrSQLMNpFbTNEgjWwMr2,695.5502651360629,0.0,476.66666666418314,131.2500000012418,345.41666666294134,0.0,0.0,0.0,1512.9266666670642,147.98222401736356,1369.2742857145413,379.2554270934099,1336.3399999991059,0.4,1.8,1405.8199999988078,2107.740000000596,651.1666666671633,0.8,126.946666668107,0.6666666666666667,1649.8533333311475,-354.76000000014926,0.0,0.2816497120365414,57.63500000004264,0.0,1215.8666666671634,0.6,0.3,2092.4000000009933,876.53333333383,1501.920000000298,1.4,0.24761904761904763,2056.789999999106,554.8699999988079,,0.0,0.0,1584.642857142857,2024.428571427507,439.78571428464994,,,,2877.6749999988824,7.0,0.25,4.0,0.08,,-0.3,,-0.24761904761904763,,,143.6523809525229,1526.7000000004966,0.0,352.48333333308483,0.0,255.4333333323401,0.0,185.6626666653156,0.16,-110.11600000008939,-0.04000000000000005
OExlWyngGfPrScDYjaRcv5PIAet1,1165.8764105354853,0.0,1313.266666650772,682.8666667143505,630.3999999364216,0.0,0.0,0.0,1077.9555555846957,36.90236869246836,985.342857163293,179.6995693324066,2334.1200000286103,0.6,4.0,1084.9250000417233,2637.1749999821186,1698.3083332975707,3.0,-92.10000002384216,0.7777777777777778,1884.3799999952316,-1148.879999995232,0.0,0.1797567466328161,-25.51071428656572,0.0,1181.2000000476837,0.4,0.2,2864.5,1683.2999999523163,1035.4333333571751,0.6,0.13333333333333333,2796.5666666428247,1761.1333332856495,,0.0,0.0,1035.4333333571751,2796.5666666428247,1761.1333332856495,,,,5963.299999952316,3.0,0.15,1.0,0.021739130434782608,,-0.2,,-0.13333333333333333,,,92.61269842140268,-90.80000007152569,0.0,689.2666666507721,0.0,1306.8666667143505,0.0,329.77733332316086,0.04,-153.07200000047683,-0.020000000000000004
ORuVuFPU5idz3fMoXTGsbwToW2j2,458.7857381201874,0.44721359549995804,-33.36666639645898,826.516666730245,-859.883333126704,0.5,1.0,-0.5,1682.7280000416438,395.4471741892074,1530.017815149131,438.4396728666945,1382.660000038147,0.2,1.2,1376.080000114441,2204.5800000190734,748.7799999872843,0.2,107.65749999284745,0.9,1650.4333333969116,-424.68000001907365,0.0,0.2962502286654682,39.077528031433346,0.011764705882352944,1490.108333349228,1.2,0.31666666666666665,2031.833333412806,541.7250000635781,1576.4200000286103,2.0,0.29119047619047617,1992.366666698456,415.94666666984557,3304.800000190735,0.2,0.011764705882352941,1671.2937500178814,1926.5375000238419,255.2437500059605,3304.800000190735,2466.2999997138977,-838.5000004768372,3304.800000190735,16.0,0.48484848484848486,1.0,0.01818181818181818,1814.691666841507,-0.3049019607843137,1728.3800001621246,-0.2794257703081232,539.7624996900558,-1093.7437504827976,152.71018489251287,538.5999997456865,1.0,374.86666679382324,1.0,418.28333353996277,0.5,295.6479999987285,0.4800000000000001,-29.216000013351398,-0.22000000000000003
ORvIk1xRWIQmKuLVe6GXNouvAXx2,3624.1442420538906,0.44721359549995804,-468.1166666547458,4452.866666674614,-4920.98333332936,0.5,0.0,0.5,2288.962153838781,1135.6001265571022,1709.9601142915994,459.99537714726284,1444.2399999856948,0.2,1.4,1531.3599999666214,3323.0799999952314,1446.9866666793823,0.4,601.5387912136515,0.8430769230769231,2581.5433333198225,-1531.6750000119214,0.0,0.23881584774796422,40.20229176639576,0.06923076923076923,1569.4999999850988,1.0,0.4333333333333333,4148.212499991059,2578.7125000059605,1866.9173333271344,2.4,0.3175,4637.49399999857,2770.576666671435,3614.2000000476837,1.0,0.038461538461538464,2384.733333333333,4350.035714285715,2054.078571430274,3522.655555592643,3706.6375000178814,303.21249997615814,3522.655555592643,15.0,0.40540540540540543,9.0,0.140625,2044.7000000625849,-0.3948717948717948,1747.2826667205493,-0.27903846153846157,-643.3982142678333,-1750.866071454116,579.0020395471815,-161.86666659514094,0.0,3244.4500000476837,0.5,740.2999999721845,0.0,654.2186666965484,0.24,-405.02399999856954,-0.019999999999999987
P8mTl71XaYNvFMTCvlKpzzUdc9W2,1949.3230789882464,0.0,93.5666666924954,645.6500000059604,-552.0833333134649,1.0,1.0,0.0,1552.4120000052453,842.1482322431473,1069.4714285714285,182.2590353862641,1043.0399999976157,0.6,1.6,1123.8800000190736,2978.260000002384,1904.813333336512,0.6,-8.497142856177796,0.5933333333333334,1248.5600000023842,-199.33000000715288,0.0,0.1709507592113529,-1.6449999988078445,0.0,1438.7750000059605,0.6,0.18333333333333332,3974.125,2535.3499999940395,1224.8400000095367,1.4,0.21722222222222226,2868.190000003576,1643.3499999940395,,0.0,0.0,1840.7909091006625,2095.8363636406984,255.04545454003585,,,,,11.0,0.3142857142857143,0.0,0.0,,-0.18333333333333332,,-0.21722222222222226,,,482.9405714338168,4585.033333321412,1.0,33.40000001589448,1.0,705.8166666825613,1.0,590.1453333369889,0.36,-230.32800000667564,-0.13999999999999996
P9bS6GGJcIXivbMWo4ibJ5jgUPG2,1864.3615864352198,0.5477225575051662,224.6666666766008,624.1000000139077,-399.43333333730686,0.5,0.0,0.5,1472.2600000123184,626.1170108590018,1247.6314285704066,325.60918895352944,1235.160000014305,0.2,1.2,1079.7200000166893,2929.040000009537,1726.8400000055633,0.2,84.74999999999928,0.9,1568.2533333341282,-184.77000000476866,0.0,0.25849994180526414,-32.59499999880785,0.0,1472.1250000198681,1.2,0.45,2048.7833333561816,576.6583333363135,1394.5400000135105,1.4,0.29,2342.5066666801767,947.9666666666666,,0.0,0.0,1816.04285716159,2506.3142857296125,690.2714285680225,,,,,7.0,0.30434782608695654,0.0,0.0,,-0.45,,-0.29,,,224.62857144191184,4503.466666658719,1.0,748.8833333551884,0.0,99.88333333532012,0.5,452.47599999984106,0.12000000000000002,-199.68400000214578,-0.10000000000000005
PLreonkqaMeFc0UqxKUelH44UQu1,713.5652895889409,0.5477225575051662,12.399999991059303,958.4833333417773,-946.083333350718,0.5,0.5,0.0,1348.8106923119724,554.4567313196033,931.8961904758784,348.3761325187198,968.9600000023842,0.0,1.0,968.9600000023842,1368.7500000037253,493.7250000052154,0.0,4.821407523430163,0.7485714285714286,1163.1799999992052,-52.66999999731811,0.0,0.3447164249552181,-26.203857143276434,0.039999999999999994,993.9700000032783,1.4,0.5333333333333333,1413.330000001192,419.35999999791386,1075.6766666712363,2.6,0.2927310924369748,1426.0360000009337,350.35933332969745,1037.3000000044703,0.4,0.026666666666666665,1467.0000000037253,1553.231250002049,70.37999999821183,981.7666666706403,1019.7666666706403,38.0,1788.550000000745,17.0,0.4146341463414634,5.0,0.09090909090909091,43.33000000119205,-0.5066666666666667,-38.376666666765914,-0.26606442577030814,-533.4645833314086,-32.37999999821183,416.914501836094,45.53333334624779,1.0,1534.2333333442607,1.0,197.56666666517657,0.0,428.1890000010033,0.27999999999999997,-80.29700000132128,-0.05999999999999997
PXesLO51qlY7lJBrLdOAZiHmUR72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3594.16718750009,0.0,,70.0,0.546875,,,,,,,,,,,,,,,,,
PkpTH7pWpEOG9A86xSloOSozwTk2,587.3228924423073,0.7071067811865476,-746.4666664600372,84.13333352406835,-830.5999999841056,0.0,1.0,-1.0,2097.525833328565,791.0365794079935,3425.8813559119985,1801.210176949789,1851.4000000953674,0.5,2.0,2226.3000000715256,1722.9500000476837,-466.3166665633518,1.0,35.02618818120841,0.75,4685.466666618983,856.7999999523156,0.0,0.5257654862569786,23.21535187048642,0.47619047619047616,2781.899999976158,1.0,0.2,2072.4000000953674,-709.4999998807907,2102.717857130936,12.5,0.5333333333333333,2182.2831932857257,79.56533615478963,2744.4466666380563,16.0,0.25396825396825395,2271.924242409793,2159.2468749806285,-119.56875000149007,3565.5206896436625,3314.574999979564,-403.94814816227665,3549.9242424242425,33.0,0.7333333333333333,34.0,0.40963855421686746,-37.45333333810186,0.05396825396825394,641.7288095071203,-0.27936507936507937,1155.3281249989354,-284.3793981607866,-1328.3555225834334,,,-746.4666664600372,0.0,84.13333352406835,1.0,-86.81666661103552,0.7,112.32499996423715,-5.639299114077367e-17
QG6VXg7od2fHJ1SF9ZzYBqUa1FY2,304.11680504462066,0.44721359549995804,21.699999998013197,-44.40000000099326,66.09999999900646,0.5,1.0,-0.5,1160.5166666664184,370.69192521510394,938.6857142856079,212.89941841547187,996.5,0.6,1.6,1019.059999999404,1817.4799999989568,786.9133333322903,0.6,386.1833333335815,0.6666666666666667,1718.1066666657723,-571.430000000075,0.0,0.2166586522386523,34.607857142734794,0.0,1169.7000000001863,0.6,0.2,1365.8249999983236,196.12499999813735,1034.5599999997764,1.2,0.21333333333333332,1919.6899999987334,885.1299999989569,,0.0,0.0,1279.1333333328366,1947.0999999990065,667.96666666617,,,,1412.10000000149,9.0,0.32142857142857145,1.0,0.021739130434782608,,-0.2,,-0.21333333333333332,,,221.83095238081046,-53.4333333310982,1.0,7.866666664679826,0.5,-30.566666667659888,1.0,485.2093333326778,0.27999999999999997,-14.895999999940372,-0.21999999999999995
QbOEVCaZLUMOgltUdXm58oZOALv2,1748.0336288261644,0.5477225575051662,1669.683333327373,447.43333330750454,1222.2500000198684,0.0,1.0,-1.0,2048.9183333257834,788.1258687312411,1489.9240476158404,253.555388200891,1527.5599999904632,0.2,1.2,1562.539999985695,3360.2199999928475,1761.133333325386,0.2,-56.606806521037946,0.7833333333333334,1848.066666662693,-433.050000005961,0.0,0.16801529917897637,6.203136863956273,0.016666666666666673,2068.9624999910593,1.0,0.36666666666666664,3327.237499989569,1258.2749999985099,1772.899999986092,2.2,0.2604761904761904,2899.2799999952317,1126.3800000091394,1306.100000023842,0.2,0.016666666666666666,2035.9937499910593,2805.1250000037253,769.131250012666,1306.100000023842,1801.0999999642372,494.9999999403951,2757.2125000059605,16.0,0.43243243243243246,8.0,0.12698412698412698,-762.8624999672172,-0.35,-466.79999996225,-0.24380952380952375,-1004.0250000394881,-274.13125007227086,558.9942857099429,4189.633333345254,1.0,1761.0333333313465,0.5,356.08333330353094,0.5,693.0293333244324,0.27999999999999997,-309.1179999995231,-0.14
Qg9GDwQ9hBNkDLt50CNLd4NqRlX2,1939.3310008671579,0.447213595499958,2150.6666667461395,139.23333319028222,2011.4333335558572,0.0,0.5,-0.5,2394.9349999427795,969.4572661389278,1875.4285714217592,749.5105277699962,2292.1999999523164,0.0,1.0,2292.1999999523164,3527.4499999284744,1643.1583332816758,0.0,1480.8099999904628,0.95,2028.9399999459583,-1194.8499999344356,0.0,0.3806512044182072,-21.93714285748336,0.0,1955.6199999570847,1.2,0.5333333333333333,3616.0749999284744,1697.474999934435,2509.3199999570847,1.4,0.2871428571428571,3603.6624999046326,992.937499910593,,0.0,0.0,2884.974999964237,4020.171428510121,1023.5857142380306,,,,,8.0,0.3333333333333333,0.0,0.0,,-0.5333333333333333,,-0.2871428571428571,,,519.5064285210203,4143.5,0.0,1321.7833332618077,0.0,-214.4333333969114,0.5,463.2009999839464,0.12000000000000002,-330.4383333086967,-0.06000000000000001
QreA2rLiUhV3YHeMfuHMPdGbpJ53,777.5938183835636,0.447213595499958,490.58333341280627,-578.7833333015441,1069.3666667143502,0.0,0.5,-0.5,1095.2600000405312,80.06910050635183,1384.7092436886635,431.005877230855,1084.8400000572205,0.2,1.4,1107.4000000476838,1814.760000038147,331.22000006039946,0.4,15.836666655540355,0.8166666666666668,1653.0866666634877,-515.2899999856952,0.0,0.2999941273003987,27.16829831373126,0.011764705882352944,1046.6500000238418,1.6,0.4666666666666667,1595.570000064373,548.9200000405311,1105.0133333746594,2.2,0.34404761904761905,1956.0293333625796,851.01599998792,,0.0,0.0,1058.890909129923,1641.9636363983154,583.0727272683924,1613.4000000953674,1080.7000000476835,-532.700000047684,2118.500000023842,11.0,0.3793103448275862,10.0,0.15151515151515152,,-0.4666666666666667,,-0.34404761904761905,-561.2636363506319,-1115.7727273160763,-289.4492436481323,-273.90000001589465,0.0,-559.8333332935969,0.5,471.63333340485906,0.0,-57.279999958674104,0.28,72.23000000476837,-0.08000000000000003
Rc706mP0TSeIoIpMYH1SpRXjOxA2,1636.9085936853476,0.0,2626.283333301544,112.01666688919067,2514.2666664123535,0.0,0.0,0.0,2667.3999996185303,0.0,1502.5571428571427,340.6471503990705,2789.5400001525877,0.8,1.0,2667.3999996185303,5423.900000572205,4048.9333337148028,0.0,,1.0,2222.6666667302447,-876.9700001716619,0.0,0.22302577534852874,-32.83214289801448,0.0,2667.3999996185303,0.2,0.1,5423.900000572205,2756.5000009536743,2667.3999996185303,0.2,0.05,5423.900000572205,2756.5000009536743,,0.0,0.0,2667.3999996185303,5423.900000572205,2756.5000009536743,,,,,1.0,0.0625,0.0,0.0,,-0.1,,-0.05,,,1164.8428567613876,712.7999995549519,0.0,2058.5666669209795,0.0,679.7333332697551,0.0,422.2680001322427,0.0,-192.59999992370604,0.0
Rmd4rr2vGjOoLvdfYd4EdYyxK3m1,2457.1209114270464,0.5477225575051662,2743.516666849454,2733.566666682561,9.950000166893005,0.5,0.0,0.5,1632.4199999809266,812.6601867084767,1274.7099999802454,272.4146516749337,1235.7199999809266,0.4,1.4,932.7200000286102,4628.240000057221,3361.073333390554,0.4,941.3666666348772,0.8,3094.07333334287,-2036.6300000190745,0.0,0.2025045752641006,-9.737087909860866,0.01428571428571428,874.2666666507721,0.6,0.3,5017.6666667461395,4143.400000095367,997.3800000190735,1.2,0.2333333333333333,5156.040000057221,4158.660000038147,,0.0,0.0,1820.237500011921,4969.125000029802,3148.8875000178814,1353.0,3094.599999904633,1741.599999904633,4785.75,8.0,0.3076923076923077,3.0,0.05454545454545454,,-0.3,,-0.2333333333333333,-1874.5250001251693,-1407.2875001132484,357.71000000068125,-196.19999996821082,1.0,767.0666667222977,0.5,4710.016666809717,0.0,1311.6613333447774,0.2,-473.4540000295639,-0.14
Ru3Qf6pXZua1DfNkQdhbor6iJ403,2149.9655863654634,0.0,2903.5166666667596,1224.749999999845,1678.7666666669147,1.0,1.0,0.0,2376.4116666666387,1113.3758713132017,1775.3252380952454,1036.460691603872,1781.0599999999627,0.6,1.6,1622.799999999907,4713.419999999833,3274.659999999808,0.6,382.7433333333118,0.6833333333333333,2837.693333333265,-771.8699999999259,0.0,0.5454453394680867,-202.9038426949772,0.022222222222222233,2544.366666666542,0.8,0.18666666666666668,4434.800000000047,1890.4333333335042,2037.3266666665982,1.4,0.2276190476190476,4469.239999999851,2431.913333333253,1350.6999999997206,0.2,0.01111111111111111,2788.745454545387,3704.281818181742,915.5363636363552,1961.6999999997206,3170.5500000000466,1208.850000000326,1961.6999999997206,11.0,0.36666666666666664,2.0,0.03571428571428571,-1193.6666666668216,-0.17555555555555558,-686.6266666668776,-0.2165079365079365,-533.7318181816954,293.3136363639708,601.0864285713933,-261.93333333342616,1.0,3666.4166666666665,1.0,461.84999999993795,1.0,1414.4359999999158,0.36,-254.24000000000933,-0.24000000000000002
SOhR7IO689NQCPQu56SjATO8FR92,1417.3218718174878,0.5477225575051662,2037.3999999995963,-162.49999999968952,2199.8999999992857,0.5,0.5,0.0,1428.859999999819,542.6668318897517,1226.5514285714498,337.18095053304125,1129.6999999996274,0.2,1.2,1025.7599999997765,2198.699999999814,936.5466666664927,0.2,125.79909090917323,0.8090909090909092,1828.7733333332465,-616.15999999987,0.0,0.2768989135979833,-1.206230769248124,0.01428571428571428,1195.6249999997672,1.0,0.39999999999999997,2189.86249999993,994.2375000001631,1434.4486666665039,3.2,0.3442857142857143,2186.396666666555,751.9480000000507,2225.2999999998137,0.2,0.014285714285714285,1591.2954545454122,1885.386363636279,294.0909090908667,2225.2999999998137,1100.0,-1125.2999999998137,2892.524999999907,22.0,0.5,4.0,0.07142857142857142,1029.6750000000466,-0.3857142857142857,790.8513333333099,-0.33,-785.3863636362789,-1419.3909090906805,202.30857142836908,-156.96666666679084,1.0,426.1500000002176,0.5,1448.7499999996894,0.5,294.1186666666343,0.36000000000000004,-70.20199999993667,-0.039999999999999994
SPCT9D90pRa1ihXS5jEw6vCmquI3,478.6695175243792,0.5477225575051662,581.7500000099342,-17.549999997019768,599.300000006954,0.5,0.5,0.0,932.3000000030512,274.4484028749115,879.7561904768148,214.40786914904442,721.7399999976158,0.2,1.4,730.3199999988079,1309.5400000095367,498.3533333440622,0.4,71.02357142823082,0.7976190476190477,916.1333333333334,-269.40999999642395,0.0,0.23353864430138369,-35.09714285667452,0.0,790.5124999992549,1.0,0.39999999999999997,1320.6625000089407,530.1500000096858,834.4233333354196,2.0,0.2890476190476191,1251.9500000079474,417.52666667252777,,0.0,0.0,974.6083333368102,1259.0500000044703,284.44166666766006,,,,4221.900000001255,12.0,0.375,21.0,0.21875,,-0.39999999999999997,,-0.2890476190476191,,,52.54380952623637,942.1666666766008,0.0,499.41666668156785,1.0,64.78333333134651,0.0,259.36933333953226,0.27999999999999997,-27.55399999916555,-0.06000000000000001
SpSfX0ZcfcPLdlOENlfdfvEPwru2,1382.913482470921,0.44721359549995804,370.1666666666473,786.6666666666279,-416.49999999998056,0.5,0.0,0.5,1596.8,463.2820661819871,1105.3428571428403,312.35338045282276,1181.4000000000233,0.2,1.4,1204.2000000000232,2471.9999999999536,1437.9999999999459,0.4,391.666666666647,0.8,1335.9999999999845,-360.1999999999888,0.0,0.2688504577871381,-27.01428571427897,0.0,1249.750000000029,0.8,0.35,2573.499999999942,1323.7499999999127,1369.1000000000117,1.2,0.2333333333333333,2178.8999999999533,809.7999999999417,,0.0,0.0,1616.0000000000146,2258.6249999999563,642.6249999999418,,,,4642.0,8.0,0.3076923076923077,1.0,0.021739130434782608,,-0.35,,-0.2333333333333333,,,491.4571428571596,3452.333333333178,0.0,508.33333333337214,0.0,648.499999999903,0.5,438.91999999997824,0.16,-270.999999999993,-0.10000000000000005
SvtOrPatsnWjicxtyndEzSdO5Wp1,2717.6189570149054,0.5477225575051662,522.2666666309037,4478.916666686535,-3956.650000055631,0.5,0.0,0.5,2088.9929523781366,1034.1263860014028,1792.5971428700855,844.5193613799535,1247.8599999904632,0.2,1.2,1282.6199999809264,3533.4199999809266,1985.066666650772,0.2,302.3183333479223,0.7676190476190478,1994.9266666650772,-655.7899999856955,0.0,0.45260888918650277,-9.727142862762657,0.0,1377.7249999940395,0.8,0.36666666666666664,3833.274999976158,2455.5499999821186,1579.3499999920527,1.8,0.27666666666666667,3272.506666636467,1693.1566666444141,,0.0,0.0,1938.245454528115,3273.77272726189,1335.5272727337751,,,,3021.0499999920526,11.0,0.34375,6.0,0.1111111111111111,,-0.36666666666666664,,-0.27666666666666667,,,296.3958095080511,-1508.8333334525428,1.0,2258.0333333214126,0.0,2743.149999996026,0.5,889.5226666688919,0.24000000000000005,-341.2759999942778,-0.08
