participant_id,wcst_rt_slope_overall,wcst_rt_slope_within_category,wcst_acc_slope_within_category,wcst_delta_trials_first3_last3,wcst_learning_slope_trials,wcst_rt_lag1,wcst_rt_dfa_alpha,wcst_delta_clr_percent_first3_last3,wcst_learning_slope_clr_percent
azdL1gX79EVd9iepyCAVQrqIaQF3,-7.53683152664734,-85.95259056389615,0.05069924055992169,0.33333333333333215,-0.3142857142857135,0.18184632121689498,0.6655801348740382,14.041733120680476,-2.420255183413075
bXpFswkI7TfIfL6G4FqWrbaxTGx2,-2.012488784622469,-40.017342271252105,0.03836866159520624,-5.333333333333334,1.3142857142857143,0.3824626875379748,1.0737943879644174,8.66032116032116,-0.03524253524253693
biQ16yPcCKSkJQhSxUKcDc8gm8I2,-2.5408747826311195,-11.894889890543483,0.022279191277624677,,1.8,0.01486967879746406,0.7245903875307939,8.098891730605288,-6.433387584282719
btpcu1rB1JeSTo2upeHGPdv8kYG3,-19.11442393479449,-173.08391275419572,0.05519480519480521,-0.6666666666666661,0.11428571428571421,0.16439786256400588,0.5656928255655462,4.662004662004648,-0.8325008325008291
c0hRe9PCPPZs3HWFqhIQargNlp52,-3.273990617749854,-51.22191571323231,0.05145731461520936,3.0,-1.2285714285714278,0.4121234538760411,0.7695154555880028,1.7521367521367495,-1.1172161172161177
c8BtRUVPPPZHjyhX2rn702NoUld2,-20.031255426001525,-73.32616538107565,0.037469776600211384,-1.333333333333334,-0.8571428571428579,0.5393803757859957,0.6994618711248525,-1.4246622942275167,3.002463375134188
cC0BEsQjfrcuCyoaOas9zJT0MNs2,-1.0422393917052224,-30.484241010705016,0.047693162810038235,11.333333333333334,-1.0285714285714258,0.16589587275219708,0.7822893135887408,-0.8735072976559195,-0.7557759946083712
cEIs6U87xfbSL5eFTXDK77MmvNf1,-11.356053684270265,-69.52890402735213,0.03520322322789709,11.000000000000002,-1.0571428571428563,0.23339622153566164,0.8216460104797774,-1.6583416583416692,-0.4146329860615587
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,-6.825970659460021,-92.88231510659362,0.023221570096570106,-19.0,2.0857142857142876,-0.023493357098932417,0.6691740073182053,18.518518518518505,-4.852607709750562
cec6NLR2ZLVVw6h0TEKSNIH11v02,-3.5067378341880033,-29.98597235341515,0.00719996321896374,,-95.99999999999991,0.0831938131123902,0.6484415120261443,,
cfoKz0AGhvYmW0DJmVKAZ01jh752,-0.1086308429391492,-15.871028269896163,0.049796694533536655,-3.0,1.2285714285714282,0.21586102246466235,0.9398847643170538,13.636363636363626,-5.411255411255411
d9rwc0NXArcNlJvFsgKhQqkGxJq2,-14.613813356183876,-86.21389538304182,0.04088475724631332,5.333333333333332,-1.2571428571428571,0.1981631522819738,0.6920646773783694,2.1633337422810968,-0.8871829924461433
dnkEqKuvjoQzAQm5yXlrAOp9ZlD3,-23.32835986614086,-387.20257367614187,0.05150266400266401,0.3333333333333339,-0.2571428571428574,0.3159209935403602,0.6332156610685962,-1.5873015873015817,1.5213358070500922
e7NIVznoeNMC7bBejXnMVvFNPfx1,-43.46639917962696,-256.91939061076346,0.07159507159507161,0.0,0.11428571428571463,0.5110630374493643,0.8280715300404152,-0.30525030525031127,-0.6017791732077435
fEL2NrgSd4MmDtLCAcMvCJQXTME2,-8.628450767838284,-66.8697692952433,0.05358997727418782,3.0,-0.48571428571428593,-0.009504367878378077,0.7107758586837438,-2.309970731023384,1.7440704658749764
fEq0OghbLpfD1jigl1Mbz96aMbg2,-5.256182416964915,-62.93793158939503,0.04725561794527313,6.000000000000002,-0.4571428571428574,0.08217942298979447,0.7110286410490991,-17.221475842165503,0.6845371377391087
foaW7wtvY3XLNdguFUK7OvOefP93,-4.5571323413432046,-49.67783804430525,0.03945050047991226,1.0,-0.6000000000000002,0.09988799933601908,0.6965045797606201,-12.71756021756022,4.311854811854807
g2G9l3no7RbeRA9a1W3JnfegTnh2,-6.691836925036153,-32.312838547923256,0.03026763560575603,4.333333333333334,0.5428571428571437,0.38987521355649063,1.0484968073140724,-7.49601275917064,-2.747778537252222
h12a1QYNpYbl3T0Gj1PxUz3EnEx2,-15.708469998071504,-128.77720612720287,0.03949383949383951,2.0,-0.4571428571428576,0.07957597999715488,0.7414689523435866,-14.18581418581418,3.0093715808001575
h52Mz0cZjnOsmXT02EgU3JzzRKs2,-19.490719972006612,-62.96237107919845,0.013131313131313145,3.333333333333334,-1.3714285714285712,0.1805490326498523,0.8709901447436398,-18.819776714513566,7.546138072453868
h5RYP03wJuVN0xo7qAR8CKFxLaj1,-7.843204499356436,-101.89310752951963,0.04708451350327781,18.0,-7.257142857142859,0.002608049078624207,0.7186595709322748,-32.45920745920746,12.47918747918748
hOrA1ssI5vaeeeXRJhtjrGrqHQn1,-2.768442798964482,-54.029115753526646,0.03055841217605924,0.0,0.39999999999999986,0.23825459346209923,0.917007001171095,-4.5634920634920775,-1.4022881880024747
hrRr560eFBNwJ0CcUjCqtSD8TdP2,-7.88588990045711,-39.39440563165724,0.0460419908309934,5.333333333333334,-1.542857142857142,0.1681226794171624,0.8020273034883207,-10.93673305949521,3.779962577916549
htPWXDgfuheOJbl6ihHore9XuDp2,-11.021562782621888,-68.65505679475326,0.03939027948315874,1.6666666666666679,-1.2285714285714289,0.11388922045993616,0.7764213761344692,-15.025252525252512,6.396103896103895
i1bdbtLuM9UR71xKs8yOhuCwJ9o1,-14.645443436646952,-91.96559691853305,0.0467576541105953,-1.3333333333333321,0.4000000000000004,0.057612834272004844,0.6835513464800268,7.837995337995338,-2.5349650349650377
i1tBstVkNiVP0qro7TgGD08IGGa2,-9.628490389354683,-78.58339518184515,0.045634757399463294,-0.6666666666666661,0.1714285714285718,0.16707977545837566,0.778990756319811,11.720779220779235,-4.698515769944343
iKVZi0Oo96UrMBhPQMHWFcf55uA3,-11.792361720808826,-98.38745143745406,0.05011655011655013,-0.6666666666666661,0.05714285714285707,0.12324660125368872,0.5408849820892875,5.555555555555543,-0.47619047619047705
iWsc4pghIEWOQUZKuQJMfe516UI3,-26.613519690563386,-123.90342532424995,0.04584844979581823,2.0,-0.9714285714285718,0.21038197838073183,0.97987040319926,-8.080808080808083,2.839826839826838
iZScIvzhvAdvlsBXU5D8IHwvG6Q2,-23.89597480320047,-166.82453883862325,0.031496975666516235,-19.333333333333336,2.628571428571431,0.15094109277913542,0.7613657837243304,39.277389277389275,-9.275724275724276
iZX3U88SSqYAtT564nBPgHUBsei1,-1.232763789546801,-15.123074319316922,0.043901295058377816,-3.9999999999999982,0.6857142857142872,0.23006004953247336,0.6481208286792065,-2.962628769080382,-2.383423028584323
idP8RVfm74N86O0dszLXANIpjXv2,-6.4601836357033795,-57.91803196876734,0.04462204462204463,0.6666666666666661,-0.22857142857142893,0.1470723927686091,0.7752074382659114,-4.662004662004662,1.565101565101563
iv9ew8Ci8lOzvXFiJw1acJfuRAl2,-4.171616358325008,-145.74792823275894,0.05476400104883078,0.3333333333333339,-0.2571428571428558,0.19287579648319506,0.647455709994306,1.2025012025012103,0.8039579468150898
jpklrtZKDdb3UbsoQ7Ho5KuR5yb2,-16.85975961557592,-150.71153457652667,0.02680652680652683,0.6666666666666661,-0.11428571428571384,0.11406804816898447,0.71708435853428,-5.555555555555543,0.9956709956709963
jzdk8E3tVXTXIozlfK5oeEb7wWp2,-6.522899884748522,-26.790503551802715,0.03815749467923383,2.666666666666668,-0.6285714285714289,0.1905602130340272,0.878734094790788,6.177156177156164,-2.1078921078921042
k8j7IpYfd8dYB0L1qyLCcrwoFOy1,-10.745041351684966,-193.99564319909587,0.017062134422249214,-13.666666666666668,1.9142857142857153,0.12872957966952395,0.7775505768890316,25.48283853879262,-7.174547117158307
kI0YdycDU0X5hcoEPjEON3Ionyd2,-19.31422869439199,-115.89482412187942,0.04808622749799222,-1.6666666666666679,0.37142857142857183,0.5229433124815976,0.881600967319716,-7.738095238095241,2.5927643784786625
kR2rCtaPyPaj7YMizKUDn5xL2qx1,-10.394405183760592,-90.48600566100134,0.0532800532800533,-2.0,1.6853686220433355e-17,0.200917334865654,0.6541914095984068,-5.699855699855675,1.7206602920888632
kgSRatooJJfDaMZ2yIURqb8aJuE3,-12.641120600208245,-117.74961205446444,0.03155178155178157,0.3333333333333339,-0.37142857142857144,0.3043086829711764,0.6335929073167254,-3.4188034188034067,3.150183150183149
kxerHPSL3bQjD74HhiebYf3blPr1,-9.082839458531321,-33.73513690060825,0.02572334599188819,,14.5,0.3120442092042953,0.9691123178997627,,
lHDkoPQu5reNCO45npeYSS9eLQl1,-16.31027152270296,-40.15497771742961,0.052982013961368986,5.000000000000002,-1.6285714285714306,0.2676318010485131,0.6834822260353297,-15.13116513116514,3.9032396175253408
lpzDdvuMkKWkPxu6xeclmdctEp42,-12.612252708245116,-72.38573034934937,0.05403654316697796,3.333333333333332,-0.2285714285714283,0.1460473248537644,0.6697232117771446,0.6216006216006207,-0.4195804195804185
m69r9GQTk2b51mvxrFLt4fZeJi52,-1.689363143631161,-57.881364794622904,0.04238536825493349,-5.0,0.6571428571428574,0.1735781460670234,0.5920672069478342,11.35392385392386,-2.5715950715950693
mUZzgdWKnPb2txOkJg9FHgqX5792,-3.1406228571336703,-14.984770047368059,0.04953820060328339,4.999999999999998,-1.3428571428571434,0.1047803981502653,0.6844123398015859,-28.406023800760657,8.338372154161629
mYRMPGfR5gRSjnp7ojjD5sXo7Jr2,-14.28076564239778,-232.68514747544427,0.03533420483884881,-3.333333333333334,0.8000000000000005,0.29044758283198807,0.6926222499634865,19.476819476819472,-4.7286047286047275
mg2WZiRBn4NQDKiMK43Y8dBqyG53,-12.141123359580083,-23.102927921898683,0.034060687745571305,9.333333333333336,-2.9714285714285724,0.4913801167591759,0.5391349446375489,-1.5222250516368234,1.167739823202016
mweMgSlGM2VxThhwnupYxYzUbR23,-6.520596577589859,-41.75256946485005,0.035966402878167596,1.333333333333334,-0.4571428571428575,0.0700878150820085,0.8359677768042746,-17.058823529411754,4.4684335272570594
mwsliuPsLFhRFjtjQwYkqcCRDvi2,-17.91039616690242,-121.11032633081982,0.055444555444555454,2.0,-0.5714285714285708,0.19314829457856791,0.9150510241218227,-13.68076368076369,3.83188240331097
nHy6rdfyacWW9BnyDb1dNvNYWfh1,0.296711486841323,-24.93214594249073,0.05333589362731913,-3.9999999999999982,0.4571428571428573,0.0988463713040041,0.6274104476515319,26.22763709720232,-6.737879098127547
nT1qJOiMyDdJ9ui4el195A8Hsgs1,-10.334569133570083,-281.29300186165676,0.029638694638694646,-4.333333333333334,1.171428571428572,-0.003983049213725701,0.49029860815572446,4.419191919191917,-1.655844155844156
o4jXmZcjtMVF2ZInToRpVHUhpdV2,-6.510898185925598,-83.26583928249975,0.011894246104772426,-4.666666666666666,1.0285714285714291,0.06007278385572244,0.3929974294402498,10.674413305992246,-2.856166390000982
ohl9pXqpeSMfepC3w9h0tW5SbJw1,-11.208414661235935,-48.58851773226454,0.05379620379620381,2.0,-0.7428571428571422,0.37207785471583577,1.2266958122740519,-12.049062049062059,4.6444032158317885
pFlYc8DBmSXkvMIRgXFxvo3JB6j1,-8.31909321868293,-155.2646860976141,0.044581706413716116,-5.666666666666666,1.2857142857142863,0.046248223709413415,0.7122017687370311,13.183113183113178,-5.410145410145412
pRQimOpZtsekBI2I1kbnD3pycmo1,-26.335564436117277,-295.93392191086446,0.0586788211788212,-1.0,0.028571428571428845,-0.02818071821039904,0.5207706652644108,-0.4173604173604133,1.5867941582227318
pYrcE6tMnVQP1kHAjYwvIz5NOvn1,-0.6843326523664568,4.197101607973678,0.048577179614331334,2.9999999999999982,-1.3428571428571439,0.025296980411405736,0.6231785781645698,-8.458330168856477,1.4007149909405496
pcbRW89vVJcviD87V3uxyG4I9st2,-7.489547283703142,-121.06246208211665,0.01626048530073299,-1.666666666666666,0.08571428571428533,0.16508293391781034,0.6203374532863867,-4.882154882154893,0.9379509379509441
q0Atnpm0jZS5swcVmq0EMalQUKw1,-13.355767940979227,-80.68113553114037,0.05744255744255746,1.0,-0.257142857142857,0.5827150537877234,1.30070119745394,-7.187257187257174,1.7815517815517843
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,-3.8661125480758343,-4.814539808364543,0.003215504839563775,,-59.99999999999993,0.25103710561394366,0.6692799972588827,,
qnR5PLX1v3fPi6SwTJMwGcadwyD3,-6.767546064982956,-46.06807937694469,0.04084161452582506,4.666666666666666,-0.742857142857143,-0.04825794245894576,0.4096019777797655,-14.699627857522586,1.5060378218272934
qsRKc69hK6e8Uu6vr2pBO8NbpMt2,-18.111460564751344,-241.303185600087,0.040736009776257465,-2.333333333333334,0.8285714285714281,0.16224554386482287,0.7090711582276497,0.6734006734006783,0.9435009435009458
rFV2EUbp64f5ORSh7DqwmCQmeqT2,-6.150874860036601,-62.4656001076164,0.030312125520036277,-1.6666666666666679,-0.7142857142857141,0.3605810942859633,0.7969908691906649,-8.774558774558756,4.193663479377767
rNe3cRPepZUXbJhmmfQZiGsVzX22,-15.328863139388488,-6.412410334194978,0.038665663093580716,12.666666666666666,-4.742857142857144,0.08449677934548812,0.656549568747013,-22.25938312894835,6.8960025481764635
rUuJv5gl7dWVo7UPQWMx4bohxhK2,-10.72694926796071,-154.16746761946465,0.03391789878059901,-2.9999999999999982,1.0000000000000004,0.34290552141642894,0.6831051241928495,13.61737677527151,-5.134264232008592
roaf78tUWxWSEjAUcUu8O7mrQbl1,-15.568913365110147,-240.03778687138313,0.05207374325021385,-2.0,0.4000000000000004,0.20299890962844588,0.5085146501685395,4.81283422459893,-0.4383851442674948
s48aCkolCSNbBRSSRPle0r61a7H2,18.193968540199783,12.50932790245559,0.021567458170833703,,33.5,-0.044675773486535134,0.5209079632393153,,
s5gTyWKzfkdHXNT3qicwPmdONYv1,-5.266190811065638,-41.44968099836969,0.025215891779359286,0.6666666666666661,-0.6857142857142867,0.10000259053394145,0.8846841300508206,-0.7407407407407618,1.38528138528139
sqfXvh6GJLaYAqr3RvHrixP8IOx1,-14.755299132007657,-111.52959026535319,0.021875161875161895,6.0,-1.5428571428571412,0.18151709648954506,0.9088827938560269,-18.88111888111888,4.855144855144855
ssPK6ISW0HerTGke9hznqJ2LpKu1,-3.373105661128704,-41.776146898028294,0.049785237981832424,-1.0,-0.14285714285714277,0.0073784871518039535,0.6505694476148545,4.4914344914344895,-2.0891806606092347
tB4wPBbnWJUXeOC3Zxjph0Esgjf1,2.6727094284585893,-30.046714678797116,0.05061883196894639,-1.0,0.31428571428571567,0.030014856440521633,0.5921298327869097,8.557625948930287,-3.833185448092283
tPxs1KmmX0ZKjHS9Nr63xoOPCRr2,-27.74931676852077,-229.07676767983756,0.034632034632034646,-0.33333333333333215,0.14285714285714357,0.1866338035632948,0.9227212775846251,3.030303030303017,-1.2987012987013016
tv88wS5Nf6SjruozSmXJxQSmx6J3,-18.52137082194495,-112.94052322547293,0.04967948717948719,-1.6666666666666679,0.42857142857142944,0.2681411851543105,0.7206070361698155,3.7950937950937913,-2.2795299938157028
u64Uf920g5VD9Byq26LT2rs5o4t1,-3.557993886977696,-91.71964445006999,0.04118353939325806,4.333333333333334,-0.8285714285714284,0.3238101229048447,0.6458051289435137,-5.558209906035998,-0.4831193651069443
uM3kxG78g5ZtXtbAEzZyM4XFmaI3,-39.77850426085618,-157.25133082587453,0.04644130379424497,1.0,-0.37142857142857144,0.3727547037017113,1.242876504825905,-6.050893550893534,2.108011036582464
v8nNKiWvPdcjiHXZci39OuFTY6M2,-7.779984962401619,-271.0978627493004,0.06022139625080803,0.6666666666666661,-0.05714285714285721,0.2815658409630973,0.8659981014012259,-2.9761904761904816,0.08503401360544725
wdppvL4tIkVlGjou6aYzzjlaZXB2,-1.8144927475580663,-49.60275799068615,0.0050817085748068635,,35.0,0.37150171055653336,0.6223701159843466,,
wkhxvE50megJGMA1EiROSZIJWNq1,-9.52180268390808,-82.88407689341174,0.05375977789770895,6.000000000000002,-0.7428571428571425,0.24034270596867005,0.7975828501469334,-20.923520923520925,3.4584463155891685
xBGZhFOeypWnqzSQClkrwV9z2vF3,-0.9034092489778458,-58.24220446220855,0.05776307026307027,-0.6666666666666679,-0.0571428571428562,0.24762328306427764,0.8076689580870259,3.0303030303030454,0.6060606060606044
xFaL2YdAmJcWA8oTLXhVCHNqt0K3,-4.596283925942185,-50.66277514968808,0.04117434852728972,-9.666666666666666,1.3428571428571439,0.13230286836014268,0.6969303939888625,19.120879120879124,-4.0858189429618035
xHctBv4C2EU8rHYRouw0btT3GT02,-4.572088735234633,-74.04324561603856,0.040990790255496144,-6.0,1.771428571428571,0.2297136637777215,0.8346937005726457,20.239791073124415,-6.461593961593957
xyAILKfYP2M8GqAai11x6NT7IcP2,-11.810361336946785,-102.13415076151661,0.049432146800567865,-1.6666666666666679,0.4285714285714292,0.5775478808854659,0.7685976624964754,-0.6876456876456842,0.24342324342323973
y1EHXv8tUTa4BRS4fRio7bULYfA2,-6.40668724581609,-69.33916800235731,0.0431967602401039,-1.0,-0.25714285714285723,0.04195705299341889,0.39254854080746104,-0.1424501424501301,-1.2576312576312578
yGTid3RXTdQe5JNosdSxvgktWIW2,-21.199546464134226,-66.7872743909612,0.056410256410256425,1.666666666666666,-0.5428571428571424,0.26708030197397364,1.153724538436811,-11.15551115551115,3.5488321202606885
yatBVTBMCSMp0wJluOCLzTFKMyP2,-14.734766682584407,-71.38197480616496,0.0627990473578709,3.0000000000000018,-1.1142857142857137,0.3629487897580217,0.9099531681532311,-5.338044308632533,1.4346647750009105
yfjd8LbAMrYeG54927d3GiKAyXI2,-9.395441267593158,-75.61986366574486,0.05238593106240166,2.666666666666668,-1.1428571428571426,0.37528758350974756,0.8953730352004426,-14.113990584578843,6.261973320796851
zw1w9FipI9RjJsuhHse6UZavBxs2,-7.679710569618838,-40.84955983558716,0.04069767378590909,11.999999999999998,-2.914285714285716,0.0909524142503304,0.913115597523797,-4.142734534891403,3.1352743117449036
zxG9mUnF7uRkaOKSoCPsiRZzr372,0.6337181226146809,-113.8768544565312,0.04194943377168442,9.333333333333334,-2.4571428571428573,0.026095765392429752,0.5776330635690005,-21.212121212121218,4.87012987012987
