participant_id,wcst_hmm_lapse_occupancy,wcst_hmm_trans_to_lapse,wcst_hmm_trans_to_focus,wcst_hmm_stay_lapse,wcst_hmm_stay_focus,wcst_hmm_lapse_rt_mean,wcst_hmm_focus_rt_mean,wcst_hmm_rt_diff,wcst_hmm_state_changes,wcst_hmm_n_trials,wcst_hmm_lapse_dwell_mean,wcst_hmm_focus_dwell_mean,wcst_hmm_long_lapse_episode_rate,wcst_hmm_lapse_rt_sd,wcst_hmm_focus_rt_sd,wcst_hmm_state_entropy,wcst_hmm2d_lapse_occupancy,wcst_hmm2d_trans_to_lapse,wcst_hmm2d_trans_to_focus,wcst_hmm2d_stay_lapse,wcst_hmm2d_stay_focus,wcst_hmm2d_lapse_dwell_mean,wcst_hmm2d_focus_dwell_mean,wcst_hmm2d_state_entropy
nHy6rdfyacWW9BnyDb1dNvNYWfh1,10.204081632653061,0.08970077325872908,0.6862612455055539,0.3137387544944461,0.910299226741271,4572.744179918347,1380.3666334466045,3192.377546471743,13,98,1.4285714285714286,12.571428571428571,0.0,3242.1612594225435,527.8626071624583,0.329544105160137,29.591836734693878,0.11764705934310199,0.31034482826745746,0.6896551717325425,0.882352940656898,3.2222222222222223,7.666666666666667,0.6073661737030347
nT1qJOiMyDdJ9ui4el195A8Hsgs1,17.72151898734177,0.16895224658050548,0.7795833945279146,0.22041660547208544,0.8310477534194944,5784.620900094568,1497.2081754967678,4287.412724597801,21,79,1.2727272727272727,5.909090909090909,0.0,3462.1812023682464,412.6853257483614,0.4671443694565147,11.39240506329114,0.08695652173913028,0.666666666666675,0.33333333333332493,0.9130434782608696,1.5,10.0,0.35464167348624803
o4jXmZcjtMVF2ZInToRpVHUhpdV2,6.756756756756757,0.06817540723175036,0.7519863473326022,0.24801365266739775,0.9318245927682497,3395.376833467664,1733.4571641834502,1661.9196692842136,7,74,1.25,17.25,0.0,1265.6531509355368,503.44657128138175,0.24730106105036703,6.756756756756757,0.04411764705882424,0.5999999999999943,0.4000000000000057,0.9558823529411757,1.6666666666666667,17.25,0.24730106105036703
ohl9pXqpeSMfepC3w9h0tW5SbJw1,12.162162162162163,0.07120028407058217,0.5021561361387561,0.4978438638612438,0.9287997159294179,3629.747487040447,1622.6774799388209,2007.0700071016263,8,74,1.8,16.25,0.2,1359.954290444589,313.18307259647395,0.3701435561873807,14.864864864864865,0.11290322580645198,0.6363636363636389,0.36363636363636115,0.887096774193548,1.5714285714285714,7.875,0.42035785315756663
pFlYc8DBmSXkvMIRgXFxvo3JB6j1,14.117647058823529,0.10953946758953101,0.6649315365967329,0.33506846340326707,0.8904605324104691,3530.068982859816,1035.2622720986012,2494.806710761215,15,85,1.5,9.125,0.0,2391.1323677287264,190.0019871304932,0.4070933858869217,82.35294117647058,0.5333333333333418,0.11594202898550685,0.8840579710144931,0.4666666666666582,7.777777777777778,1.875,0.4659992569610426
pRQimOpZtsekBI2I1kbnD3pycmo1,1.2987012987012987,0.013333333333334741,1.0,0.0,0.9866666666666652,58860.60000002384,1809.5749999912161,57051.02500003263,2,77,1.0,38.0,0.0,0.0,1451.94635168864,0.0693153717009415,83.11688311688312,0.46153846153846506,0.0952380952380948,0.9047619047619052,0.5384615384615349,9.142857142857142,2.1666666666666665,0.454028032476814
pYrcE6tMnVQP1kHAjYwvIz5NOvn1,3.3707865168539324,0.027378400656015937,0.9999999999999952,4.798911313994771e-15,0.972621599343984,2453.0863440048156,829.3832019072657,1623.70314209755,5,89,1.0,28.666666666666668,0.0,482.3394309681796,216.3563444378841,0.14740373665566797,17.97752808988764,0.11111111111110976,0.4999999999999972,0.5000000000000028,0.8888888888888902,2.0,8.11111111111111,0.47105256344372354
pcbRW89vVJcviD87V3uxyG4I9st2,21.12676056338028,0.18794185210954453,0.7044338639124111,0.29556613608758886,0.8120581478904555,3076.6140657000847,1005.5797218020244,2071.0343438980603,21,71,1.3636363636363635,5.090909090909091,0.0,1608.0182219807907,248.69969196305115,0.515631317918759,5.633802816901409,0.06060606060606196,1.0,0.0,0.939393939393938,1.0,13.4,0.21677025811632547
q0Atnpm0jZS5swcVmq0EMalQUKw1,21.12676056338028,0.14402429199155042,0.5012825210180523,0.49871747898194774,0.8559757080084497,2488.1116388037062,1250.8142184460662,1237.29742035764,15,71,1.875,7.0,0.125,891.8574475030481,197.00351490572368,0.515631317918759,15.492957746478872,0.08474850492132523,0.5453901787626171,0.45460982123738297,0.9152514950786748,1.8333333333333333,10.0,0.43116548642007435
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,9.375,0.04218790091235325,0.43875767020651435,0.5612423297934857,0.9578120990876468,2939.82528059091,1372.982118347572,1566.8431622433382,9,128,2.4,23.2,0.2,1153.2321033074206,342.0233228071239,0.3111291548118492,50.0,0.444444444444448,0.43750000000000067,0.5624999999999993,0.555555555555552,2.2857142857142856,2.206896551724138,0.6931471805599453
qnR5PLX1v3fPi6SwTJMwGcadwyD3,34.146341463414636,0.27349796089383005,0.43019552077810236,0.5698044792218976,0.72650203910617,1440.3231386035632,779.4617237181295,660.8614148854336,23,82,2.3333333333333335,4.5,0.08333333333333333,479.42285193260784,147.53494914772247,0.6420013838572223,17.073170731707318,0.13432835820895428,0.6428571428571422,0.35714285714285776,0.8656716417910457,1.5555555555555556,6.8,0.4570445330375596
qsRKc69hK6e8Uu6vr2pBO8NbpMt2,20.253164556962027,0.09018152074195493,0.38317004824146017,0.6168299517585399,0.909818479258045,4517.8564882878745,1087.8168600440085,3430.039628243866,11,79,2.6666666666666665,10.5,0.16666666666666666,3341.749546925229,272.26184800216436,0.5038920636252107,11.39240506329114,0.10144927536232039,0.8888888888888896,0.11111111111111042,0.8985507246376795,1.125,8.75,0.35464167348624803
rFV2EUbp64f5ORSh7DqwmCQmeqT2,12.631578947368421,0.0972738877195548,0.6079313483339721,0.3920686516660279,0.9027261122804451,4533.134825657115,1419.1255905464348,3114.0092351106796,15,95,1.5,10.375,0.0,2322.3342976461204,434.17777113021447,0.37932267849976575,16.842105263157894,0.11538461538461452,0.5624999999999988,0.4375000000000012,0.8846153846153855,1.7777777777777777,7.9,0.4533737347507387
rNe3cRPepZUXbJhmmfQZiGsVzX22,23.214285714285715,0.048862166660471176,0.20359346042358356,0.7964065395764165,0.9511378333395287,2841.603905968132,1276.1163983785145,1565.4875075896175,7,112,6.5,21.5,0.75,1309.6520387283554,321.57505335992755,0.5418526439168785,24.107142857142858,0.19047619047618927,0.5925925925925991,0.40740740740740095,0.8095238095238108,1.6875,5.0,0.5523117982255072
