correct,trial,letterColor,type,text,userColor,participant_id,stim_onset_ms,task,block_index,timeout,cond,extra,is_timeout,rt,resp_time_ms,trial_index
True,9,blue,incongruent,빨강,blue,G1Ff3XYUZMRsPafyEQ80ussnVlf1,785027.7000000477,stroop,,False,incongruent,"{'text': '빨강', 'letterColor': 'blue', 'userColor': 'blue'}",False,991.6999999284744,786019.3999999762,9.0
True,10,red,congruent,빨강,red,G1Ff3XYUZMRsPafyEQ80ussnVlf1,786660.6000000238,stroop,,False,congruent,"{'text': '빨강', 'letterColor': 'red', 'userColor': 'red'}",False,958.5,787619.1000000238,10.0
True,11,green,incongruent,파랑,green,G1Ff3XYUZMRsPafyEQ80ussnVlf1,788244.3000000715,stroop,,False,incongruent,"{'text': '파랑', 'letterColor': 'green', 'userColor': 'green'}",False,1190.1999999284744,789434.5,11.0
True,12,blue,congruent,파랑,blue,G1Ff3XYUZMRsPafyEQ80ussnVlf1,790060.2000000477,stroop,,False,congruent,"{'text': '파랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,723.5,790783.7000000477,12.0
True,13,red,incongruent,초록,red,G1Ff3XYUZMRsPafyEQ80ussnVlf1,791397.0,stroop,,False,incongruent,"{'text': '초록', 'letterColor': 'red', 'userColor': 'red'}",False,1255.100000023842,792652.1000000238,13.0
True,14,red,neutral,가방,red,G1Ff3XYUZMRsPafyEQ80ussnVlf1,793277.7000000477,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'red', 'userColor': 'red'}",False,657.6000000238419,793935.3000000715,14.0
True,15,yellow,incongruent,초록,yellow,G1Ff3XYUZMRsPafyEQ80ussnVlf1,794548.5,stroop,,False,incongruent,"{'text': '초록', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,1426.100000023842,795974.6000000238,15.0
True,16,red,congruent,빨강,red,G1Ff3XYUZMRsPafyEQ80ussnVlf1,796611.1000000238,stroop,,False,congruent,"{'text': '빨강', 'letterColor': 'red', 'userColor': 'red'}",False,782.0,797393.1000000238,16.0
True,17,yellow,incongruent,빨강,yellow,G1Ff3XYUZMRsPafyEQ80ussnVlf1,798028.2000000477,stroop,,False,incongruent,"{'text': '빨강', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,1684.1999999284744,799712.3999999762,17.0
True,18,yellow,neutral,기차,yellow,G1Ff3XYUZMRsPafyEQ80ussnVlf1,800318.8000000715,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,881.5,801200.3000000715,18.0
True,19,yellow,neutral,학교,yellow,G1Ff3XYUZMRsPafyEQ80ussnVlf1,801827.6000000238,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,673.5,802501.1000000238,19.0
True,20,red,neutral,학교,red,G1Ff3XYUZMRsPafyEQ80ussnVlf1,803127.6000000238,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'red', 'userColor': 'red'}",False,847.8999999761581,803975.5,20.0
True,21,yellow,neutral,가방,yellow,G1Ff3XYUZMRsPafyEQ80ussnVlf1,804595.1000000238,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,1099.0,805694.1000000238,21.0
True,22,green,incongruent,빨강,green,G1Ff3XYUZMRsPafyEQ80ussnVlf1,806299.3999999762,stroop,,False,incongruent,"{'text': '빨강', 'letterColor': 'green', 'userColor': 'green'}",False,922.8000000715256,807222.2000000477,22.0
True,23,yellow,neutral,가방,yellow,G1Ff3XYUZMRsPafyEQ80ussnVlf1,807845.3999999762,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,958.2000000476836,808803.6000000238,23.0
True,24,yellow,congruent,노랑,yellow,G1Ff3XYUZMRsPafyEQ80ussnVlf1,809428.3999999762,stroop,,False,congruent,"{'text': '노랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,957.4000000953674,810385.8000000715,24.0
True,25,green,neutral,가방,green,G1Ff3XYUZMRsPafyEQ80ussnVlf1,811012.0,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'green', 'userColor': 'green'}",False,985.7000000476836,811997.7000000477,25.0
True,26,yellow,congruent,노랑,yellow,G1Ff3XYUZMRsPafyEQ80ussnVlf1,812611.3000000715,stroop,,False,congruent,"{'text': '노랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,1131.6999999284744,813743.0,26.0
True,27,blue,incongruent,노랑,blue,G1Ff3XYUZMRsPafyEQ80ussnVlf1,814378.8000000715,stroop,,False,incongruent,"{'text': '노랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,1111.1999999284744,815490.0,27.0
True,28,red,congruent,빨강,red,G1Ff3XYUZMRsPafyEQ80ussnVlf1,816111.5,stroop,,False,congruent,"{'text': '빨강', 'letterColor': 'red', 'userColor': 'red'}",False,804.3000000715256,816915.8000000715,28.0
True,29,yellow,neutral,학교,yellow,G1Ff3XYUZMRsPafyEQ80ussnVlf1,817528.8999999762,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,1038.9000000953674,818567.8000000715,29.0
True,30,yellow,neutral,가방,yellow,G1Ff3XYUZMRsPafyEQ80ussnVlf1,819196.8999999762,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,1041.5,820238.3999999762,30.0
True,31,red,neutral,학교,red,G1Ff3XYUZMRsPafyEQ80ussnVlf1,820855.1000000238,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'red', 'userColor': 'red'}",False,1144.399999976158,821999.5,31.0
True,32,yellow,neutral,학교,yellow,G1Ff3XYUZMRsPafyEQ80ussnVlf1,822630.2000000477,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,992.1999999284744,823622.3999999762,32.0
True,33,green,congruent,초록,green,G1Ff3XYUZMRsPafyEQ80ussnVlf1,824262.2000000477,stroop,,False,congruent,"{'text': '초록', 'letterColor': 'green', 'userColor': 'green'}",False,758.7999999523163,825021.0,33.0
True,34,red,congruent,빨강,red,G1Ff3XYUZMRsPafyEQ80ussnVlf1,825650.1000000238,stroop,,False,congruent,"{'text': '빨강', 'letterColor': 'red', 'userColor': 'red'}",False,1349.7000000476835,826999.8000000715,34.0
True,35,green,incongruent,빨강,green,G1Ff3XYUZMRsPafyEQ80ussnVlf1,827607.3000000715,stroop,,False,incongruent,"{'text': '빨강', 'letterColor': 'green', 'userColor': 'green'}",False,958.7999999523164,828566.1000000238,35.0
True,36,green,congruent,초록,green,G1Ff3XYUZMRsPafyEQ80ussnVlf1,829183.8000000715,stroop,,False,congruent,"{'text': '초록', 'letterColor': 'green', 'userColor': 'green'}",False,711.5,829895.3000000715,36.0
True,37,red,neutral,학교,red,G1Ff3XYUZMRsPafyEQ80ussnVlf1,830522.3999999762,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'red', 'userColor': 'red'}",False,920.2000000476836,831442.6000000238,37.0
True,38,blue,neutral,가방,blue,G1Ff3XYUZMRsPafyEQ80ussnVlf1,832054.3000000715,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'blue', 'userColor': 'blue'}",False,866.7999999523163,832921.1000000238,38.0
True,39,green,neutral,가방,green,G1Ff3XYUZMRsPafyEQ80ussnVlf1,833547.8000000715,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'green', 'userColor': 'green'}",False,882.1999999284744,834430.0,39.0
True,40,yellow,incongruent,초록,yellow,G1Ff3XYUZMRsPafyEQ80ussnVlf1,835034.2000000477,stroop,,False,incongruent,"{'text': '초록', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,1654.6999999284744,836688.8999999762,40.0
True,41,blue,incongruent,빨강,blue,G1Ff3XYUZMRsPafyEQ80ussnVlf1,837314.0,stroop,,False,incongruent,"{'text': '빨강', 'letterColor': 'blue', 'userColor': 'blue'}",False,1162.399999976158,838476.3999999762,41.0
True,42,yellow,congruent,노랑,yellow,G1Ff3XYUZMRsPafyEQ80ussnVlf1,839096.6000000238,stroop,,False,congruent,"{'text': '노랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,865.0,839961.6000000238,42.0
True,43,red,congruent,빨강,red,G1Ff3XYUZMRsPafyEQ80ussnVlf1,840567.1000000238,stroop,,False,congruent,"{'text': '빨강', 'letterColor': 'red', 'userColor': 'red'}",False,1012.399999976158,841579.5,43.0
True,44,blue,neutral,학교,blue,G1Ff3XYUZMRsPafyEQ80ussnVlf1,842184.6000000238,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'blue', 'userColor': 'blue'}",False,832.5,843017.1000000238,44.0
True,45,yellow,neutral,기차,yellow,G1Ff3XYUZMRsPafyEQ80ussnVlf1,843633.7000000477,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,891.2999999523163,844525.0,45.0
True,46,green,congruent,초록,green,G1Ff3XYUZMRsPafyEQ80ussnVlf1,845130.8000000715,stroop,,False,congruent,"{'text': '초록', 'letterColor': 'green', 'userColor': 'green'}",False,759.2999999523163,845890.1000000238,46.0
True,47,yellow,incongruent,빨강,yellow,G1Ff3XYUZMRsPafyEQ80ussnVlf1,846514.0,stroop,,False,incongruent,"{'text': '빨강', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,835.8999999761581,847349.8999999762,47.0
True,48,blue,neutral,기차,blue,G1Ff3XYUZMRsPafyEQ80ussnVlf1,847964.5,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'blue', 'userColor': 'blue'}",False,695.2000000476837,848659.7000000477,48.0
True,49,yellow,congruent,노랑,yellow,G1Ff3XYUZMRsPafyEQ80ussnVlf1,849280.0,stroop,,False,congruent,"{'text': '노랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,777.8999999761581,850057.8999999762,49.0
True,50,green,neutral,학교,green,G1Ff3XYUZMRsPafyEQ80ussnVlf1,850675.2000000477,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'green', 'userColor': 'green'}",False,910.2999999523164,851585.5,50.0
True,51,blue,neutral,학교,blue,G1Ff3XYUZMRsPafyEQ80ussnVlf1,852190.8000000715,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'blue', 'userColor': 'blue'}",False,814.0,853004.8000000715,51.0
True,52,green,incongruent,노랑,green,G1Ff3XYUZMRsPafyEQ80ussnVlf1,853613.7000000477,stroop,,False,incongruent,"{'text': '노랑', 'letterColor': 'green', 'userColor': 'green'}",False,1144.0,854757.7000000477,52.0
True,53,green,congruent,초록,green,G1Ff3XYUZMRsPafyEQ80ussnVlf1,855382.7000000477,stroop,,False,congruent,"{'text': '초록', 'letterColor': 'green', 'userColor': 'green'}",False,733.0,856115.7000000477,53.0
True,54,green,neutral,기차,green,G1Ff3XYUZMRsPafyEQ80ussnVlf1,856730.8999999762,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'green', 'userColor': 'green'}",False,598.8000000715256,857329.7000000477,54.0
True,55,blue,neutral,기차,blue,G1Ff3XYUZMRsPafyEQ80ussnVlf1,857947.0,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'blue', 'userColor': 'blue'}",False,862.7000000476837,858809.7000000477,55.0
True,56,blue,incongruent,노랑,blue,G1Ff3XYUZMRsPafyEQ80ussnVlf1,859430.3999999762,stroop,,False,incongruent,"{'text': '노랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,1139.7000000476835,860570.1000000238,56.0
True,57,green,neutral,학교,green,G1Ff3XYUZMRsPafyEQ80ussnVlf1,861197.7000000477,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'green', 'userColor': 'green'}",False,927.100000023842,862124.8000000715,57.0
True,58,blue,neutral,기차,blue,G1Ff3XYUZMRsPafyEQ80ussnVlf1,862746.1000000238,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'blue', 'userColor': 'blue'}",False,845.3999999761581,863591.5,58.0
True,59,yellow,incongruent,파랑,yellow,G1Ff3XYUZMRsPafyEQ80ussnVlf1,864214.8000000715,stroop,,False,incongruent,"{'text': '파랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,1309.399999976158,865524.2000000477,59.0
True,60,red,neutral,기차,red,G1Ff3XYUZMRsPafyEQ80ussnVlf1,866143.5,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'red', 'userColor': 'red'}",False,851.6000000238419,866995.1000000238,60.0
True,61,yellow,congruent,노랑,yellow,G1Ff3XYUZMRsPafyEQ80ussnVlf1,867615.8000000715,stroop,,False,congruent,"{'text': '노랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,957.0,868572.8000000715,61.0
True,62,green,congruent,초록,green,G1Ff3XYUZMRsPafyEQ80ussnVlf1,869181.2000000477,stroop,,False,congruent,"{'text': '초록', 'letterColor': 'green', 'userColor': 'green'}",False,1361.600000023842,870542.8000000715,62.0
True,63,red,incongruent,파랑,red,G1Ff3XYUZMRsPafyEQ80ussnVlf1,871164.6000000238,stroop,,False,incongruent,"{'text': '파랑', 'letterColor': 'red', 'userColor': 'red'}",False,1234.5,872399.1000000238,63.0
True,64,blue,congruent,파랑,blue,G1Ff3XYUZMRsPafyEQ80ussnVlf1,873004.2000000477,stroop,,False,congruent,"{'text': '파랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,1112.5,874116.7000000477,64.0
True,65,red,incongruent,파랑,red,G1Ff3XYUZMRsPafyEQ80ussnVlf1,874723.3000000715,stroop,,False,incongruent,"{'text': '파랑', 'letterColor': 'red', 'userColor': 'red'}",False,942.2999999523164,875665.6000000238,65.0
True,66,red,neutral,가방,red,G1Ff3XYUZMRsPafyEQ80ussnVlf1,876282.0,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'red', 'userColor': 'red'}",False,741.5,877023.5,66.0
True,67,green,congruent,초록,green,G1Ff3XYUZMRsPafyEQ80ussnVlf1,877628.8999999762,stroop,,False,congruent,"{'text': '초록', 'letterColor': 'green', 'userColor': 'green'}",False,800.5,878429.3999999762,67.0
True,68,green,neutral,학교,green,G1Ff3XYUZMRsPafyEQ80ussnVlf1,879036.2000000477,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'green', 'userColor': 'green'}",False,837.6999999284744,879873.8999999762,68.0
True,69,red,congruent,빨강,red,G1Ff3XYUZMRsPafyEQ80ussnVlf1,880480.8000000715,stroop,,False,congruent,"{'text': '빨강', 'letterColor': 'red', 'userColor': 'red'}",False,922.0999999046326,881402.8999999762,69.0
True,70,red,incongruent,노랑,red,G1Ff3XYUZMRsPafyEQ80ussnVlf1,882025.5,stroop,,False,incongruent,"{'text': '노랑', 'letterColor': 'red', 'userColor': 'red'}",False,863.5,882889.0,70.0
True,71,green,incongruent,파랑,green,G1Ff3XYUZMRsPafyEQ80ussnVlf1,883499.1000000238,stroop,,False,incongruent,"{'text': '파랑', 'letterColor': 'green', 'userColor': 'green'}",False,1114.899999976158,884614.0,71.0
True,72,green,incongruent,노랑,green,G1Ff3XYUZMRsPafyEQ80ussnVlf1,885224.1000000238,stroop,,False,incongruent,"{'text': '노랑', 'letterColor': 'green', 'userColor': 'green'}",False,965.899999976158,886190.0,72.0
True,73,red,incongruent,초록,red,G1Ff3XYUZMRsPafyEQ80ussnVlf1,886795.8999999762,stroop,,False,incongruent,"{'text': '초록', 'letterColor': 'red', 'userColor': 'red'}",False,835.2000000476837,887631.1000000238,73.0
True,74,blue,incongruent,초록,blue,G1Ff3XYUZMRsPafyEQ80ussnVlf1,888249.3000000715,stroop,,False,incongruent,"{'text': '초록', 'letterColor': 'blue', 'userColor': 'blue'}",False,991.5999999046326,889240.8999999762,74.0
True,75,red,incongruent,초록,red,G1Ff3XYUZMRsPafyEQ80ussnVlf1,889849.3000000715,stroop,,False,incongruent,"{'text': '초록', 'letterColor': 'red', 'userColor': 'red'}",False,892.0999999046326,890741.3999999762,75.0
True,76,red,incongruent,노랑,red,G1Ff3XYUZMRsPafyEQ80ussnVlf1,891365.5,stroop,,False,incongruent,"{'text': '노랑', 'letterColor': 'red', 'userColor': 'red'}",False,1068.100000023842,892433.6000000238,76.0
True,77,yellow,congruent,노랑,yellow,G1Ff3XYUZMRsPafyEQ80ussnVlf1,893050.6000000238,stroop,,False,congruent,"{'text': '노랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,1442.0,894492.6000000238,77.0
True,78,red,neutral,가방,red,G1Ff3XYUZMRsPafyEQ80ussnVlf1,895101.0,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'red', 'userColor': 'red'}",False,811.0,895912.0,78.0
True,79,red,congruent,빨강,red,G1Ff3XYUZMRsPafyEQ80ussnVlf1,896518.6000000238,stroop,,False,congruent,"{'text': '빨강', 'letterColor': 'red', 'userColor': 'red'}",False,936.2000000476836,897454.8000000715,79.0
True,80,blue,congruent,파랑,blue,G1Ff3XYUZMRsPafyEQ80ussnVlf1,898060.6000000238,stroop,,False,congruent,"{'text': '파랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,961.399999976158,899022.0,80.0
True,81,red,incongruent,파랑,red,G1Ff3XYUZMRsPafyEQ80ussnVlf1,899642.8000000715,stroop,,False,incongruent,"{'text': '파랑', 'letterColor': 'red', 'userColor': 'red'}",False,942.5,900585.3000000715,81.0
True,82,yellow,incongruent,파랑,yellow,G1Ff3XYUZMRsPafyEQ80ussnVlf1,901192.7000000476,stroop,,False,incongruent,"{'text': '파랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,989.0,902181.7000000476,82.0
True,83,yellow,incongruent,빨강,yellow,G1Ff3XYUZMRsPafyEQ80ussnVlf1,902799.3999999762,stroop,,False,incongruent,"{'text': '빨강', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,1095.4000000953674,903894.8000000716,83.0
True,84,blue,incongruent,초록,blue,G1Ff3XYUZMRsPafyEQ80ussnVlf1,904517.5,stroop,,False,incongruent,"{'text': '초록', 'letterColor': 'blue', 'userColor': 'blue'}",False,1237.600000023842,905755.1000000238,84.0
True,85,green,neutral,기차,green,G1Ff3XYUZMRsPafyEQ80ussnVlf1,906364.3999999762,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'green', 'userColor': 'green'}",False,700.7000000476837,907065.1000000238,85.0
True,86,yellow,congruent,노랑,yellow,G1Ff3XYUZMRsPafyEQ80ussnVlf1,907683.8999999762,stroop,,False,congruent,"{'text': '노랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,1361.100000023842,909045.0,86.0
True,87,yellow,incongruent,초록,yellow,G1Ff3XYUZMRsPafyEQ80ussnVlf1,909667.5,stroop,,False,incongruent,"{'text': '초록', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,1299.2000000476835,910966.7000000476,87.0
True,88,blue,congruent,파랑,blue,G1Ff3XYUZMRsPafyEQ80ussnVlf1,911599.8000000716,stroop,,False,congruent,"{'text': '파랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,760.6999999284744,912360.5,88.0
True,89,blue,incongruent,빨강,blue,G1Ff3XYUZMRsPafyEQ80ussnVlf1,912968.6000000238,stroop,,False,incongruent,"{'text': '빨강', 'letterColor': 'blue', 'userColor': 'blue'}",False,699.2000000476837,913667.8000000716,89.0
True,90,red,congruent,빨강,red,G1Ff3XYUZMRsPafyEQ80ussnVlf1,914279.8000000716,stroop,,False,congruent,"{'text': '빨강', 'letterColor': 'red', 'userColor': 'red'}",False,813.0,915092.8000000716,90.0
True,91,green,congruent,초록,green,G1Ff3XYUZMRsPafyEQ80ussnVlf1,915709.2000000476,stroop,,False,congruent,"{'text': '초록', 'letterColor': 'green', 'userColor': 'green'}",False,851.1000000238419,916560.3000000716,91.0
True,92,green,neutral,기차,green,G1Ff3XYUZMRsPafyEQ80ussnVlf1,917166.1000000238,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'green', 'userColor': 'green'}",False,677.2999999523163,917843.3999999762,92.0
True,93,green,incongruent,노랑,green,G1Ff3XYUZMRsPafyEQ80ussnVlf1,918467.1000000238,stroop,,False,incongruent,"{'text': '노랑', 'letterColor': 'green', 'userColor': 'green'}",False,432.7999999523163,918899.8999999762,93.0
True,94,blue,incongruent,노랑,blue,G1Ff3XYUZMRsPafyEQ80ussnVlf1,919517.5,stroop,,False,incongruent,"{'text': '노랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,766.3000000715256,920283.8000000716,94.0
True,95,yellow,neutral,기차,yellow,G1Ff3XYUZMRsPafyEQ80ussnVlf1,920901.5,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,869.0,921770.5,95.0
True,96,blue,congruent,파랑,blue,G1Ff3XYUZMRsPafyEQ80ussnVlf1,922384.0,stroop,,False,congruent,"{'text': '파랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,749.8999999761581,923133.8999999762,96.0
True,97,green,neutral,가방,green,G1Ff3XYUZMRsPafyEQ80ussnVlf1,923751.3999999762,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'green', 'userColor': 'green'}",False,796.9000000953674,924548.3000000716,97.0
True,98,green,incongruent,파랑,green,G1Ff3XYUZMRsPafyEQ80ussnVlf1,925154.0,stroop,,False,incongruent,"{'text': '파랑', 'letterColor': 'green', 'userColor': 'green'}",False,1247.0,926401.0,98.0
True,99,yellow,incongruent,파랑,yellow,G1Ff3XYUZMRsPafyEQ80ussnVlf1,927033.8999999762,stroop,,False,incongruent,"{'text': '파랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,1960.700000047684,928994.6000000238,99.0
True,100,blue,congruent,파랑,blue,G1Ff3XYUZMRsPafyEQ80ussnVlf1,929617.6000000238,stroop,,False,congruent,"{'text': '파랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,925.899999976158,930543.5,100.0
True,101,blue,neutral,가방,blue,G1Ff3XYUZMRsPafyEQ80ussnVlf1,931153.7000000476,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'blue', 'userColor': 'blue'}",False,828.2999999523163,931982.0,101.0
True,102,green,congruent,초록,green,G1Ff3XYUZMRsPafyEQ80ussnVlf1,932586.8999999762,stroop,,False,congruent,"{'text': '초록', 'letterColor': 'green', 'userColor': 'green'}",False,1370.600000023842,933957.5,102.0
