public_id,stroop_interference,stroop_interference_slope,wcst_perseverative_error_rate,wcst_exploration_rt,wcst_confirmation_rt,wcst_exploitation_rt,wcst_pre_exploitation_rt,wcst_confirmation_minus_exploitation_rt,wcst_pre_exploitation_minus_exploitation_rt,wcst_exploration_rt_all,wcst_confirmation_rt_all,wcst_exploitation_rt_all,wcst_pre_exploitation_rt_all,wcst_confirmation_minus_exploitation_rt_all,wcst_pre_exploitation_minus_exploitation_rt_all
HC8MMQC24TK9,129.24949579922588,-40.782642136060076,20.0,,1419.439999999106,1314.3018518515207,1419.439999999106,105.1381481475853,105.1381481475853,3446.5499999988824,1408.6979591834302,1362.319354838301,1562.4981132072378,46.37860434512913,200.17875836893677
0SKKAPVP18T6,18.283333333002247,19.44944841660077,2.941176470588235,,2341.478947369676,1364.6404761927467,2341.478947369676,976.8384711769293,976.8384711769293,2915.7199999928475,2262.309523809524,1364.6404761927467,2387.965384614009,897.6690476167771,1023.3249084212623
LF57ZSCQFRFE,172.53547618724997,15.721197692447618,4.545454545454546,,2135.2499999970196,1179.747619047761,2135.2499999970196,955.5023809492586,955.5023809492586,2437.300000011921,2078.736363634467,1179.747619047761,2094.326086955226,898.9887445867062,914.578467907465
SCCWGT15LZYE,263.2483660220321,61.60864899156109,15.476190476190476,,2004.7809523769788,1576.9955555558204,2004.7809523769788,427.78539682115843,427.78539682115843,2079.7333333343267,1920.7249999965231,1575.1916666664183,1973.7277777757909,345.5333333301048,398.53611110937254
FWS6TAAKMYK2,163.75294119820876,-96.95687663423548,9.195402298850574,,1985.075,1302.4982758719345,1985.075,682.5767241280655,682.5767241280655,1545.2750000953674,1930.0272727229378,1313.0344262396702,1870.8346153956193,616.9928464832676,557.800189155949
UWA2JN92ONI8,230.91730158546602,-9.033950211147712,10.0,,1753.7000000097535,1309.7404255334368,1753.7000000097535,443.9595744763167,443.9595744763167,1607.866666694482,1674.1615384679574,1303.6750000019867,1661.7312500104308,370.4865384659706,358.05625000844407
8YAIBEJ7CFW1,357.6328571424265,-165.5751396148564,10.344827586206897,,1266.1217391179955,992.8320000040532,1266.1217391179955,273.28973911394235,273.28973911394235,1077.3874999955297,1344.1714285612106,990.1176470634985,1284.8861111021704,354.0537814977122,294.76846403867194
PONC82AWTP18,332.2829861118872,25.527689393189842,16.40625,,3421.7277777782747,3796.669354838229,3421.7277777782747,-374.9415770599544,-374.9415770599544,1754.9285714264427,3698.1405405406213,3804.479268292465,3388.9931818179107,-106.33872775184363,-415.4860864745542
GCWZLISTT86P,-34.519444445768954,-31.83669804945526,10.92436974789916,,1281.7500000054185,1120.9342465727298,1281.7500000054185,160.81575343268878,160.81575343268878,889.1333333452543,1174.3517241395753,1115.2166666658152,1125.4571428605489,59.13505747376007,10.240476194733674
7LFWDX5AHLME,231.27516339830674,-25.44784848413856,11.11111111111111,,1611.5272727273405,1328.7666666664493,1611.5272727273405,282.7606060608912,282.7606060608912,1562.860000000149,1664.9807692307693,1362.1659999997914,1648.509677419379,302.81476923097784,286.3436774195875
WJSHNG4XUKP0,67.23769841266449,-16.204021645010968,9.876543209876543,,1728.6350000000093,1232.885714285684,1728.6350000000093,495.7492857143254,495.7492857143254,1848.6125000001048,1683.630434782629,1240.1579999999701,1726.2064516129453,443.47243478265887,486.0484516129752
TBK3SD2YJFWL,189.57109243700245,-26.38333333333171,7.777777777777778,,1192.0478260869554,903.0076923077263,1192.0478260869554,289.0401337792291,289.0401337792291,1181.8600000000092,1274.6172413792951,907.92500000003,1260.9764705882237,366.69224137926517,353.05147058819375
X5T95BHZNTUN,108.68888885445062,32.65136908176399,16.40625,,1883.265217376792,1698.8863013901123,1883.265217376792,184.37891598667966,184.37891598667966,1535.2333333094914,1899.6821428537369,1734.144680862731,1835.3676470518112,165.53746199100578,101.22296618908013
5ZGSFC3QU0KF,298.66666666666674,-36.13462984976446,10.0,,2146.926315815825,1327.5214285651844,2146.926315815825,819.4048872506407,819.4048872506407,2563.324999973178,2123.400000023842,1327.5214285651844,2249.0928571522236,795.8785714586577,921.5714285870392
IBNMSBXHIDIM,110.53063489936642,29.779758692786103,11.76470588235294,,1975.5952381179445,1304.8882352885078,1975.5952381179445,670.7070028294368,670.7070028294368,1760.324999988079,1942.5199999809265,1306.898076919409,1898.3515151341755,635.6219230615175,591.4534382147665
I573PCE50H57,263.54722222189116,-117.8596352809758,9.375,,1602.400000002649,1134.2079999947548,1602.400000002649,468.1920000078942,468.1920000078942,1093.0833333333333,1810.2305555591981,1147.354716975734,1707.7809523840745,662.8758385834642,560.4262354083405
0ZO7EBDO9LQW,25.6611111164093,-56.77963675446492,25.833333333333336,,1195.7719999980927,1048.8683333237966,1195.7719999980927,146.90366667429612,146.90366667429612,1288.9666666984558,1222.1541666686535,1051.5047618926517,1232.7035087786223,170.6494047760018,181.19874688597065
IBTPRF4XHWWW,45.30833329094787,90.817662342183,10.679611650485436,,1320.242105308332,1304.3205881890128,1320.242105308332,15.921517119319105,15.921517119319105,3501.5249999761577,1294.3666667257037,1523.5230768827291,1647.5120000457764,-229.15641015702545,123.98892316304728
U7WXPO5267U7,217.75353535370095,-55.27226010144801,8.403361344537815,,2153.8749999996276,1052.501219511759,2153.8749999996276,1101.3737804878685,1101.3737804878685,977.0499999988824,2104.047619047264,1267.2606382975553,1923.7279999995233,836.7869807497088,656.467361701968
7VRK37ZHYD9G,68.28611111114469,-68.82045454543756,0.78125,,2605.7499999999222,1399.8985915493195,2605.7499999999222,1205.8514084506028,1205.8514084506028,,2605.7499999999222,1496.391803278687,2605.7499999999222,1109.3581967212353,1109.3581967212353
XVOHX0XMNKBR,72.70833333333326,-30.55036905939616,10.38961038961039,,998.2041666507721,942.9761904705139,998.2041666507721,55.227976180258224,55.227976180258224,1288.9142857108798,1015.85357141069,942.9761904705139,1070.465714270728,72.87738094017618,127.48952380021422
KKJYCOVFPBS1,240.9500000062916,-28.12849206129452,9.090909090909092,,2375.0950000047683,1390.730357141367,2375.0950000047683,984.3646428634013,984.3646428634013,1446.6599999904633,2348.8041666721306,1419.7949152528229,2193.2620689683945,929.0092514193077,773.4671537155716
EF7BW81KTFVQ,139.92222222354678,12.463838381661887,10.95890410958904,,3489.4368421090276,1666.0047619002205,3489.4368421090276,1823.432080208807,1823.432080208807,3708.1749999821186,3476.1200000047684,1666.0047619002205,3508.127586208541,1810.1152381045479,1842.1228243083203
L00JUVPHLVG3,90.19722221744439,-79.8270454505944,11.842105263157894,,1769.7473684361107,1205.7428571425733,1769.7473684361107,564.0045112935375,564.0045112935375,3061.71818183227,1814.1523809660048,1205.7428571425733,2243.0031250137836,608.4095238234315,1037.2602678712103
744UAF1088LX,263.25650793390855,-54.28757142689968,11.11111111111111,,1838.205000001192,1648.467346938289,1838.205000001192,189.73765306290306,189.73765306290306,2352.3000000044703,1896.760869566513,1641.0639999994635,2014.3193548408246,255.6968695670496,373.25535484136117
81XZJA4JQ7MA,141.4588235314278,-29.61503499398208,21.59090909090909,,1595.6919999998809,1068.0499999995034,1595.6919999998809,527.6420000003775,527.6420000003775,1409.369999998808,1775.7749999989237,1068.0499999995034,1696.1217391293335,707.7249999994203,628.0717391298301
ZCKLB5ONCLM5,152.90277777777453,139.72799242424068,10.38961038961039,,1740.2608695651973,1209.6088888888817,1740.2608695651973,530.6519806763156,530.6519806763156,1056.5499999999302,1657.9777777777485,1206.3586956521688,1580.3741935483527,451.6190821255798,374.0154978961839
O2HH7VML0AMZ,20.743290069092836,31.954769836982337,16.831683168316832,,1605.8041666547458,1448.4254545363513,1605.8041666547458,157.37871211839456,157.37871211839456,1270.0749999880788,1556.340624988079,1455.458461528558,1524.5333333214123,100.88216345952105,69.07487179285431
905RAXO8R4E4,320.37056277056456,-63.78835497835506,5.555555555555555,,2377.0,1598.6428571428628,2377.0,778.3571428571372,778.3571428571372,2333.25,2546.3846153846066,1598.6428571428628,2517.966666666659,947.7417582417438,919.3238095237962
N41Y4VT1ZZFH,78.18235294134934,-25.496677656019077,0.0,,1519.672727272253,923.59047619076,1519.672727272253,596.082251081493,596.082251081493,1178.5,1694.5999999995586,923.59047619076,1676.1678571424313,771.0095238087986,752.5773809516713
M3974FQ2KB75,295.93500000167467,69.111279219107,7.936507936507936,,1989.7620689540074,1256.4547169793327,1989.7620689540074,733.3073519746747,733.3073519746747,2155.300000011921,1892.9699999916554,1472.302941173315,1929.1534482703128,420.66705881834037,456.8505070969977
QCUC25KF5KLL,64.73611111111438,44.01788461538724,8.108108108108109,,1784.7727272727168,1208.5799999999865,1784.7727272727168,576.1927272727303,576.1927272727303,1163.8000000000466,1745.2759999999962,1198.8130434782436,1682.9750000000017,546.4629565217526,484.16195652175816
Y9LC7Q5GMVEE,42.716666666480364,-65.55448809527277,9.30232558139535,,1377.7909090906721,982.8568627449373,1377.7909090906721,394.9340463457348,394.9340463457348,1107.8142857147116,1511.438461538261,1008.7094339621517,1425.8212121211443,502.7290275761093,417.1117781589926
S9AX67BMNNFV,55.99714306422652,-44.2260117572933,6.172839506172839,,1962.4086958014448,1289.5239128859146,1962.4086958014448,672.8847829155302,672.8847829155302,1098.0749998092651,1970.4933334350585,1285.231914723173,1867.8558824202594,685.2614187118854,582.6239676970863
OYLSWF6DKO67,62.62499999668864,4.767760464646245,11.11111111111111,,2246.540000009537,1428.850000006812,2246.540000009537,817.6900000027249,817.6900000027249,2054.0499999821186,2152.2045454653826,1428.850000006812,2126.030000003179,723.3545454585706,697.1799999963669
HRMZRFOVVIWI,140.23382351289388,-70.47476082299775,10.0,,2222.7304348012676,1834.4543478437092,2222.7304348012676,388.2760869575584,388.2760869575584,2278.0499999920526,2163.488888899485,1897.6659574660848,2184.3181818254066,265.8229314334003,286.65222435932174
IQF67MH0ATQ3,129.70588235292053,-133.92777777779997,5.88235294117647,,1917.3333333333333,1468.1190476190477,1917.3333333333333,449.21428571428555,449.21428571428555,2486.250000000029,1917.3333333333333,1468.1190476190477,2092.3846153846243,449.21428571428555,624.2655677655766
R7SPT2N510PW,132.71258170591068,-17.002989930643185,7.5,,1719.668421052004,798.8979591800243,1719.668421052004,920.7704618719798,920.7704618719798,950.0999999940395,1987.1045454550874,865.9431372518633,1764.8892857134342,1121.1614082032243,898.9461484615709
2MOC8OC54KXN,229.22450979355904,106.27529039261019,15.873015873015872,,3595.9314285618916,1687.8829787335496,3595.9314285618916,1908.048449828342,1908.048449828342,2216.57999997139,3872.342187486589,1676.0541666770976,3752.3594202753425,2196.288020809491,2076.305253598245
ZN2MB4L24IY4,205.51142857330194,-38.924608723422175,18.269230769230766,,1320.2760000014305,1243.9603448273806,1320.2760000014305,76.31565517404988,76.31565517404988,1110.220000001788,1304.3999999994412,1250.1661290310083,1258.1666666666667,54.23387096843294,8.000537635658475
H9RLH53H191W,4.011111112104459,28.155614832840016,6.756756756756757,,1820.4521739120069,1364.7857142871335,1820.4521739120069,455.66645962487337,455.66645962487337,2275.0000000119207,1775.0629629625214,1364.7857142871335,1853.1781250014901,410.2772486753879,488.39241071435663
ZMCU393N59A5,408.75490196075066,-270.8489069264161,11.39240506329114,,2382.6666666666665,1431.6666666666501,2382.6666666666665,951.0000000000164,951.0000000000164,2570.999999999974,2411.25,1431.6666666666501,2450.108108108102,979.5833333333499,1018.4414414414518
F1ZE65XHFE18,165.2319047481294,22.151222942605017,3.125,,2576.7888888882267,1997.1166666632607,2576.7888888882267,579.6722222249659,579.6722222249659,4363.5999999940395,2576.7888888882267,1997.1166666632607,2901.663636362011,579.6722222249659,904.5469696987502
X56W1JUI8TJQ,37.072222219573064,-2.702142872157628,10.256410256410255,,1428.3526315689087,1294.4176470742507,1428.3526315689087,133.934984494658,133.934984494658,1048.066666662693,1414.0349999904633,1301.9096153997457,1329.5807692225162,112.12538459071766,27.67115382277052
Z31ETK7OVQ6J,51.644444412655275,-55.94529048271507,6.9306930693069315,,2254.766666639419,1472.776470633114,2254.766666639419,781.9901960063048,781.9901960063048,3272.250000476837,2259.780769164746,1573.1402778228123,2332.0999999727524,686.6404913419335,758.95972214994
4MUZSW9TYA7I,119.33611111177333,35.12485714666189,11.494252873563218,,1740.6952380992118,1453.3840000021457,1740.6952380992118,287.31123809706605,287.31123809706605,2381.949999998013,1766.9740740745156,1455.417307694371,1878.7878787878788,311.5567663801446,423.3705710935078
3RROWFNLV2K1,289.2462121212492,51.158909090910214,11.904761904761903,,1630.2809523809478,1105.9285714285713,1630.2809523809478,524.3523809523765,524.3523809523765,1916.3999999999942,1714.4999999999911,1101.7679999999982,1762.005882352933,612.7319999999929,660.2378823529348
X250EEWPADDT,198.0493650786816,17.085704518313083,2.9850746268656714,,1666.263157895521,1139.1904761904761,1666.263157895521,527.0726817050449,527.0726817050449,3086.4249999970198,1617.9857142865658,1139.1904761904761,1852.9360000002384,478.79523809608963,713.7455238097623
OFWK2DA5ETBE,128.8222222222089,-12.815555555522488,24.390243902439025,,844.9999999999877,903.6666666667055,844.9999999999877,-58.66666666671779,-58.66666666671779,802.2222222222481,556.6538461538596,967.6190476190809,592.8852459016546,-410.9652014652213,-374.73380171742633
FKH6I4HG7QHA,107.9393790968104,-61.41503202489444,14.678899082568808,,1822.2999999970198,1199.959523814065,1822.2999999970198,622.3404761829547,622.3404761829547,1730.4800001144408,1857.7428571837288,1199.959523814065,1838.4606061126246,657.7833333696638,638.5010822985596
B08SGC047NA1,103.29444443517264,73.44884323671215,10.714285714285714,,2075.635000002384,1220.539215700299,2075.635000002384,855.0957843020849,855.0957843020849,1592.3555555343628,2102.5130434761877,1210.553846166684,1959.0312499925494,891.9591973095037,748.4774038258654
E1DP3FX9LS7N,144.09682539682217,-12.003989898988921,11.11111111111111,,1704.3333333333112,1227.204081632677,1704.3333333333112,477.1292517006343,477.1292517006343,1328.6,1698.5199999999813,1223.4509803921796,1636.866666666651,475.0690196078017,413.41568627447145
AO3BE6MXJQKF,135.92222221692396,130.46620491755124,14.953271028037381,,2185.2440000009537,1679.3824561353315,2185.2440000009537,505.86154386562225,505.86154386562225,1948.8222222195732,2276.3837837850724,1682.0852458965583,2212.2956521744313,594.2985378885141,530.2104062778731
K142MLA8E8LB,187.2123809645101,28.9264761775874,9.45945945945946,,3006.3136363679714,1577.6071428543046,3006.3136363679714,1428.7064935136668,1428.7064935136668,3059.925000011921,2827.003571429423,1577.6071428543046,2856.118750002235,1249.3964285751185,1278.5116071479306
B22JW2CQZ4B6,144.111111111103,-66.0970238095231,9.523809523809524,,1294.92,946.3043478261038,1294.92,348.61565217389625,348.61565217389625,946.4999999999612,1429.6097560975722,981.9358974359094,1367.936170212771,447.67385866166285,386.0002727768616
Q5006U803K51,106.00277777779331,19.65220959598345,7.5,,1364.5565217391122,1043.5152173913034,1364.5565217391122,321.0413043478088,321.0413043478088,1698.6599999999628,1346.146428571407,1047.1936170212787,1399.5575757575518,298.9528115501282,352.36395873627316
M574F9FVI38X,-47.75412698700313,8.831313216048052,9.722222222222223,,1829.8499999761582,990.0166666848319,1829.8499999761582,839.8333332913263,839.8333332913263,2160.9333332909478,1866.16666664396,990.0166666848319,1954.5966666380564,876.1499999591282,964.5799999532245
PAT2EO0OZZMI,275.2201587296046,79.97289743625977,21.428571428571427,,1779.9272727280515,1405.2083333331782,1779.9272727280515,374.71893939487336,374.71893939487336,2375.1894736840927,1656.7862068970912,1407.0428571427356,1941.1541666669461,249.74334975435568,534.1113095242106
M6AOEJBJ32S7,111.68888889087577,-3.286716197906904,8.860759493670885,,2869.823529404752,1637.1882352782231,2869.823529404752,1232.635294126529,1232.635294126529,1381.625,2776.661111103164,1834.1345454389398,2523.0181818116794,942.5265656642241,688.8836363727396
GCYWYIAKLEE7,174.53087301292112,103.24517858151395,4.054054054054054,,2140.594444460339,1743.6882352922478,2140.594444460339,396.90620916809144,396.90620916809144,3159.800000190735,2140.594444460339,1794.4018181757494,2194.23684213036,346.1926262845898,399.8350239546105
OSFR8H3PEQDQ,279.3444444443933,8.114347763347357,9.45945945945946,,2135.509523809577,1638.6904761904761,2135.509523809577,496.81904761910073,496.81904761910073,1916.1285714286246,2321.6760000000336,1638.6904761904761,2232.962500000038,682.9855238095574,594.2720238095617
GCWBK0B7625S,68.47222222225776,20.758251748277132,16.470588235294116,,2022.9999999999877,1049.2999999999813,2022.9999999999877,973.7000000000064,973.7000000000064,1419.3999999999069,1853.3478260869465,1051.176470588217,1721.8484848484495,802.1713554987296,670.6720142602326
88KRMP48BZVT,124.36111111111109,-54.18671788572487,10.38961038961039,,2189.064705876743,1367.2266666650771,2189.064705876743,821.838039211666,821.838039211666,1993.2624999582767,2355.7799999892713,1368.3361702117513,2252.203571408987,987.44382977752,883.8674011972357
U33VD0OT0V60,48.60294117649789,-38.530848290619204,14.606741573033707,,935.0400000000024,868.6283018867933,935.0400000000024,66.41169811320901,66.41169811320901,727.3099999999861,1018.8791666666706,863.2200000000017,933.1235294117633,155.65916666666885,69.90352941176161
2R9H59CQDNJR,90.58611111111043,-21.21403174601914,2.8169014084507045,,1941.673684210492,1069.7437500000233,1941.673684210492,871.9299342104687,871.9299342104687,4081.9500000001863,1942.6649999999674,1167.9102040816535,2137.1454545454417,774.7547959183139,969.2352504637881
HTS5U4W7EJQQ,57.683333333333735,-69.90164141414103,7.042253521126761,,1806.3157894737087,1283.2857142857115,1806.3157894737087,523.0300751879972,523.0300751879972,2273.6666666666797,1780.2000000000232,1283.2857142857115,1933.344827586227,496.91428571431175,650.0591133005155
QMSDFSJV6GAE,83.38153594547248,110.10311508393947,9.375,,1536.688235286404,1396.6702127646893,1536.688235286404,140.01802252171478,140.01802252171478,880.6000000238419,1717.6499999970197,1458.144827586481,1697.2341463391374,259.50517241053876,239.08931875265648
CQM0V7WRFOMC,279.2594444474531,153.2908311688842,14.634146341463413,,1267.3047619064648,938.2702127657038,1267.3047619064648,329.034549140761,329.034549140761,897.0000000049671,1260.8000000019867,943.1244897951885,1194.6545454570742,317.6755102067982,251.53005566188563
AQR2OURFLYM8,92.9482638888827,-54.972980158732206,8.860759493670885,,2595.6545454545308,1132.054166666654,2595.6545454545308,1463.6003787878767,1463.6003787878767,1812.7249999999185,2653.315999999987,1137.1265306122345,2537.372413793081,1516.1894693877525,1400.2458831808462
4INEX8YNFW91,-0.48849206233307996,92.14621367465739,11.578947368421053,,1713.9956521715808,1487.2928571424313,1713.9956521715808,226.70279502914946,226.70279502914946,2338.8000000044703,1988.5740740729702,1660.5825396828236,2033.7645161286478,327.9915343901466,373.18197644582415
ZQ29665N2SW5,74.49722221907632,-63.21467283314449,8.928571428571429,,1823.7129032284984,1365.9611111106697,1823.7129032284984,457.7517921178287,457.7517921178287,887.3500000089407,1903.6185185202846,1395.4749999998935,1867.3232142877366,508.1435185203911,471.8482142878431
7US1ZQB7EAQT,396.93382352941126,104.79814285714022,10.112359550561797,,2871.749999999988,1577.5629629629484,2871.749999999988,1294.1870370370398,1294.1870370370398,2707.725000000064,2777.580952380939,1655.2449999999837,2758.3103448275942,1122.3359523809552,1103.0653448276105
HRZJNXL2LV3M,100.62777778506279,-0.8363855333249477,11.538461538461538,,2060.269999998808,1422.4755555497275,2060.269999998808,637.7944444490806,637.7944444490806,2159.4285714456014,2001.3260869513388,1410.6739130382953,2038.2166666666667,590.6521739130435,627.5427536283714
K0V8RT48OKOH,174.31800766282777,-181.42674242424096,19.834710743801654,,1220.346153846145,2861.8076923076565,1220.346153846145,-1641.4615384615115,-1641.4615384615115,3096.500000000058,1322.8536585365682,2777.53333333331,1405.3488372092888,-1454.679674796742,-1372.1844961240213
JE5R9862EGVK,190.32222222209543,33.71232142859833,1.25,,1667.228571428474,1360.3860000000707,1667.228571428474,306.8425714284033,306.8425714284033,1903.2333333333954,1677.3166666665736,1368.2396226415656,1702.4185185184426,309.07704402500804,334.17889587687705
VXY2C8JDJDEK,-6.428571442195334,89.35277776167509,6.41025641025641,,2390.985000014305,1543.46458333234,2390.985000014305,847.5204166819651,847.5204166819651,3078.4000000158944,2443.521739151167,1537.4142857133127,2574.8758620886965,906.1074534378542,1037.4615763753839
C5WEXH2ETJ5W,133.64444451861914,-47.6483910611697,9.63855421686747,,1772.0700000286101,1197.1420000267028,1772.0700000286101,574.9280000019073,574.9280000019073,1329.9888889524673,1723.9045454805548,1214.5173077216516,1609.5419355207873,509.3872377589032,395.0246277991357
TJOKZNPM9MUQ,313.1447058998235,-105.76039686264504,23.893805309734514,,2184.9357142533577,1903.371153845237,2184.9357142533577,281.56456040812077,281.56456040812077,1692.4399999936422,2314.541463398352,1881.8703703703704,2147.907142843519,432.67109302798144,266.03677247314863
HWWBNM5ZZAB5,91.36944452921546,44.93736894789191,7.246376811594203,,2024.9099999904633,1390.947619074867,2024.9099999904633,633.9623809155964,633.9623809155964,2012.0,1983.76521740789,1390.947619074867,1987.0230769377488,592.8175983330232,596.0754578628819
XKT4SCT22XBS,399.9200000081744,63.19414791382147,14.814814814814813,,2406.8590909052978,1774.74666667117,2406.8590909052978,632.1124242341277,632.1124242341277,2620.1749999970198,2351.6199999948344,1910.7361702170779,2383.2147058774444,440.88382977775655,472.47853566036656
XENXSJT7TK94,98.30000000033112,-6.1745238146612484,13.084112149532709,,1729.8608695683272,1278.179104479391,1729.8608695683272,451.6817650889361,451.6817650889361,2762.2500000198684,1695.9714285752602,1278.2013698644835,1884.1382353007793,417.77005871077677,605.9368654362959
50G327APW0WF,34.872222220732056,-66.58619192040098,9.63855421686747,,1979.6192307690014,1357.86428571386,1979.6192307690014,621.7549450551414,621.7549450551414,3678.4166666666665,2008.88787878824,1357.86428571386,2265.7384615387673,651.02359307438,907.8741758249073
CSN1AGW3T0HM,217.53055555207857,-7.137874820283043,11.842105263157894,,3048.3449999958275,1677.8785714322612,3048.3449999958275,1370.4664285635663,1370.4664285635663,3824.7200000017883,3086.099999995335,1677.8785714322612,3309.924242421533,1408.221428563074,1632.045670989272
BDK3EUJW9V1D,119.58725490167228,50.03943939367507,24.166666666666668,,1667.9562500005122,1030.447058824165,1667.9562500005122,637.5091911763473,637.5091911763473,613.0,1679.0659090915526,1180.0706666671235,1655.3755555561847,498.9952424244291,475.3048888890612
CFEN53WAWBZZ,137.411111112684,8.057634612582213,15.909090909090908,,2006.329166666915,1436.9857142855014,2006.329166666915,569.3434523814135,569.3434523814135,2422.8249999955297,2296.994736842419,1436.9857142855014,2318.8782608690467,860.0090225569177,881.8925465835453
VC46ZS943L8F,208.34722222222865,107.20380341881165,10.256410256410255,,1474.6954545454778,1079.061904761918,1474.6954545454778,395.63354978355983,395.63354978355983,990.4000000000399,1654.0310344827956,1079.061904761918,1524.991666666704,574.9691297208776,445.9297619047861
KIW7HFO8EZ0W,152.02216450218089,-126.744146825418,18.556701030927837,,1182.9399999999814,884.0245283018877,1182.9399999999814,298.9154716980937,298.9154716980937,1047.7428571428838,1203.3593749999854,954.7017241379262,1175.428205128198,248.6576508620592,220.72648099027174
629I949UWMQD,197.51458333329197,-9.842968864563577,12.222222222222221,,1791.6428571428405,1381.626190476175,1791.6428571428405,410.0166666666655,410.0166666666655,2022.7599999998697,1886.3093023255663,1381.626190476175,1900.5229166666395,504.68311184939125,518.8967261904645
MBMKXQFK4KYX,204.09444444444193,105.01361688313739,9.876543209876543,,1544.0043478260302,1149.666666666584,1544.0043478260302,394.3376811594462,394.3376811594462,3279.7333333332404,1670.093103448186,1148.2739130434095,1946.0314285713382,521.8191904047765,797.7575155279287
G1ZTXI12CPE3,175.89166667726306,20.135682812691805,15.841584158415841,,1791.7791666984558,1454.1653846227205,1791.7791666984558,337.61378207573534,337.61378207573534,3050.9,1770.9076923101377,1574.6089285782405,1916.361363638531,196.29876373189722,341.7524350602905
06IVULXUSOCE,29.499554375169964,-46.87533333434,10.95890410958904,,2835.2450000047684,2070.52619049095,2835.2450000047684,764.7188095138185,764.7188095138185,2233.0999999791384,3012.9304347919383,2070.52619049095,2811.68387096928,942.4042443009885,741.1576804783303
65NKOWDODI32,33.833333333540395,-57.584813519879965,10.989010989010989,,2021.5714285714287,1255.1521739133675,2021.5714285714287,766.4192546580612,766.4192546580612,1903.0,2202.600000000124,1418.6600000002236,2122.2195121952127,783.9399999999005,703.5595121949891
YFOLUJ20VFPN,102.80222222222335,-50.50838888888739,8.974358974358974,,1736.4181818181692,1131.5380952380863,1736.4181818181692,604.8800865800829,604.8800865800829,2171.787500000006,1779.6142857142756,1131.5380952380863,1866.7638888888823,648.0761904761894,735.225793650796
4VETFK3VQYW4,169.04248366013678,15.647619047623039,7.2727272727272725,,1558.7500000000193,1023.391304347843,1558.7500000000193,535.3586956521764,535.3586956521764,924.6666666666279,1823.6129032258216,1044.7534246575437,1677.837837837844,778.8594785682778,633.0844131803003
E85U80UR8R2D,259.92468254698633,-49.7755670953133,8.333333333333332,,2591.7142857199624,1507.063157899338,2591.7142857199624,1084.6511278206244,1084.6511278206244,1985.5,2505.9000000059605,1697.1750000044703,2440.8500000052154,808.7250000014901,743.6750000007451
