module,parameter,param_col,dass_var,model_name,model_description,n,a_coef,b_coef,indirect_effect,a_p,b_p,method,aic,bic,cfi,rmsea
prp_exgaussian_path,Long SOA mu,long_mu,z_dass_dep,dass_to_loneliness_to_mechanism,DASS → loneliness → mechanism,191,0.7040656653363202,8.455233321115095,5.953039473804724,0.0,0.357110184965846,semopy,17.409210174048532,46.6796710264682,0.7224006828151839,0.21030560131849682
prp_exgaussian_path,Long SOA mu,long_mu,z_dass_anx,loneliness_to_mechanism_to_dass,Loneliness → mechanism → DASS,191,-1.1527487469442597,-0.0007466028652135054,0.0008606455173398623,0.8630487228547574,0.25964211676708127,semopy,17.398175579290644,46.66863643171031,0.5514060746344313,0.21249196512723603
prp_exgaussian_path,Long SOA mu,long_mu,z_dass_anx,loneliness_to_dass_to_mechanism,Loneliness → DASS → mechanism,191,0.4893426052309583,-18.43888704239554,-9.022933022885192,1.9984014443252818e-15,0.018866431099349157,semopy,17.420085662624054,46.69054651504372,0.5696412906397244,0.20812829043687925
prp_exgaussian_path,Long SOA mu,long_mu,z_dass_anx,dass_to_loneliness_to_mechanism,DASS → loneliness → mechanism,191,0.5078206118727059,8.703842789527132,4.419990771021507,1.9984014443252818e-15,0.25884985920371517,semopy,17.420087281577267,46.690548133996934,0.5696426242456265,0.20812796462115044
prp_exgaussian_path,Long SOA mu,long_mu,z_dass_str,loneliness_to_mechanism_to_dass,Loneliness → mechanism → DASS,191,-1.1516986577971131,-5.425476152943729e-05,6.248513603255537e-05,0.8631722628793124,0.9333980507618458,semopy,17.398175183101422,46.66863603552109,0.5980885486181612,0.21249204322320045
prp_exgaussian_path,Long SOA mu,long_mu,z_dass_str,loneliness_to_dass_to_mechanism,Loneliness → DASS → mechanism,191,0.5506228804359364,-0.36127719317252077,-0.19892748874046362,0.0,0.9642663070100588,semopy,17.39644238882321,46.66690324124288,0.5967964651767179,0.2128333337469602
prp_exgaussian_path,Long SOA mu,long_mu,z_dass_str,dass_to_loneliness_to_mechanism,DASS → loneliness → mechanism,191,0.5562467677094911,0.488007510452316,0.2714526003070565,0.0,0.9515004918420715,semopy,17.396443272194265,46.666904124613936,0.5967971189723011,0.21283315989795173
prp_exgaussian_path,Short-Long mu,mu_bottleneck,z_dass_dep,loneliness_to_mechanism_to_dass,Loneliness → mechanism → DASS,191,65.34810290007101,-2.1384971326834947e-05,-0.0013974673067810783,1.7878894231770914e-07,0.9425023755027129,semopy,17.61701961871051,46.887480471130175,0.8518574894743516,0.16376766387425198
prp_exgaussian_path,Short-Long mu,mu_bottleneck,z_dass_dep,loneliness_to_dass_to_mechanism,Loneliness → DASS → mechanism,191,0.6678857643295175,-8.08572321973923,-5.400339432772462,0.0,0.6470372977031214,semopy,17.623559851310105,46.89402070372977,0.8548838112771749,0.16208627278230714
prp_exgaussian_path,Short-Long mu,mu_bottleneck,z_dass_dep,dass_to_loneliness_to_mechanism,DASS → loneliness → mechanism,191,0.7040982494954594,67.08154252464894,47.231996665060535,0.0,9.599857035214043e-05,semopy,17.623569690102062,46.89403054252173,0.8548883653845665,0.16208373024418918
prp_exgaussian_path,Short-Long mu,mu_bottleneck,z_dass_anx,loneliness_to_mechanism_to_dass,Loneliness → mechanism → DASS,191,65.34166944829784,0.000269143708415066,0.0175862992293463,1.7928575068992814e-07,0.4483100759005483,semopy,17.617022045732732,46.8874828981524,0.7801442771704634,0.16376704312679943
prp_exgaussian_path,Short-Long mu,mu_bottleneck,z_dass_anx,loneliness_to_dass_to_mechanism,Loneliness → DASS → mechanism,191,0.4893530908838979,8.30811686302446,4.0656026663456535,1.9984014443252818e-15,0.5722329972236835,semopy,17.62781425303099,46.89827510545066,0.787555562919791,0.16098310589019263
