participant_id,category_num,phase,mean_log_rt,n_trials
3FSnTCSiUodLp5u3bE0xaUjLk0b2,6.0,exploitation,7.012880850285305,7
3FSnTCSiUodLp5u3bE0xaUjLk0b2,6.0,exploration,7.400742744618362,1
3FSnTCSiUodLp5u3bE0xaUjLk0b2,6.0,confirmation,7.216241660302072,3
3WijiOiVCoMbn80F05SPYsxl0TC2,1.0,exploitation,7.159463530228869,7
3WijiOiVCoMbn80F05SPYsxl0TC2,1.0,exploration,8.261939258432845,4
3WijiOiVCoMbn80F05SPYsxl0TC2,1.0,confirmation,7.88478787517193,3
3WijiOiVCoMbn80F05SPYsxl0TC2,2.0,exploitation,7.353939479637675,7
3WijiOiVCoMbn80F05SPYsxl0TC2,2.0,exploration,7.106900786821392,2
3WijiOiVCoMbn80F05SPYsxl0TC2,2.0,confirmation,7.409322925678224,3
3WijiOiVCoMbn80F05SPYsxl0TC2,3.0,exploitation,6.904413540796654,7
3WijiOiVCoMbn80F05SPYsxl0TC2,3.0,exploration,7.1419376187695915,3
3WijiOiVCoMbn80F05SPYsxl0TC2,3.0,confirmation,7.234549236491873,3
3WijiOiVCoMbn80F05SPYsxl0TC2,4.0,exploitation,6.892875305662192,7
3WijiOiVCoMbn80F05SPYsxl0TC2,4.0,exploration,7.764713877272,3
3WijiOiVCoMbn80F05SPYsxl0TC2,4.0,confirmation,7.1767506175946325,3
3WijiOiVCoMbn80F05SPYsxl0TC2,5.0,exploitation,7.123674789405934,7
3WijiOiVCoMbn80F05SPYsxl0TC2,5.0,exploration,7.274165535039693,6
3WijiOiVCoMbn80F05SPYsxl0TC2,5.0,confirmation,7.425471492675566,3
3WijiOiVCoMbn80F05SPYsxl0TC2,6.0,exploitation,6.6767962629850315,7
3WijiOiVCoMbn80F05SPYsxl0TC2,6.0,exploration,7.743525343093699,2
3WijiOiVCoMbn80F05SPYsxl0TC2,6.0,confirmation,6.937984785068494,3
3rlzYufVjVVLv3ZFLcpfZUtXEEi1,1.0,exploitation,7.19161263221845,43
3rlzYufVjVVLv3ZFLcpfZUtXEEi1,1.0,exploration,,0
3rlzYufVjVVLv3ZFLcpfZUtXEEi1,1.0,confirmation,7.430974896971058,3
3rlzYufVjVVLv3ZFLcpfZUtXEEi1,2.0,exploitation,7.212401965789256,15
3rlzYufVjVVLv3ZFLcpfZUtXEEi1,2.0,exploration,6.918420772613634,2
3rlzYufVjVVLv3ZFLcpfZUtXEEi1,2.0,confirmation,7.065482200568806,3
3rlzYufVjVVLv3ZFLcpfZUtXEEi1,3.0,exploitation,6.869418598848857,13
3rlzYufVjVVLv3ZFLcpfZUtXEEi1,3.0,exploration,6.995876702902602,5
3rlzYufVjVVLv3ZFLcpfZUtXEEi1,3.0,confirmation,7.109349485057592,3
3rlzYufVjVVLv3ZFLcpfZUtXEEi1,4.0,exploitation,6.833586818582289,7
3rlzYufVjVVLv3ZFLcpfZUtXEEi1,4.0,exploration,6.822766306011263,16
3rlzYufVjVVLv3ZFLcpfZUtXEEi1,4.0,confirmation,6.8342540838892765,3
3rlzYufVjVVLv3ZFLcpfZUtXEEi1,5.0,exploitation,7.003534715478444,11
3rlzYufVjVVLv3ZFLcpfZUtXEEi1,5.0,exploration,7.149131598557407,1
3rlzYufVjVVLv3ZFLcpfZUtXEEi1,5.0,confirmation,7.06939280124232,3
3rlzYufVjVVLv3ZFLcpfZUtXEEi1,6.0,exploitation,,0
3rlzYufVjVVLv3ZFLcpfZUtXEEi1,6.0,exploration,,0
3rlzYufVjVVLv3ZFLcpfZUtXEEi1,6.0,confirmation,,0
3xCaqfcHxRQxuOlEzXz3PNcHODH2,1.0,exploitation,6.996843797181427,7
3xCaqfcHxRQxuOlEzXz3PNcHODH2,1.0,exploration,8.325509556532799,2
3xCaqfcHxRQxuOlEzXz3PNcHODH2,1.0,confirmation,7.290080014087022,3
3xCaqfcHxRQxuOlEzXz3PNcHODH2,2.0,exploitation,7.12645169457278,11
3xCaqfcHxRQxuOlEzXz3PNcHODH2,2.0,exploration,7.415563480196042,2
3xCaqfcHxRQxuOlEzXz3PNcHODH2,2.0,confirmation,7.110166040725314,3
3xCaqfcHxRQxuOlEzXz3PNcHODH2,3.0,exploitation,7.306760484314657,7
3xCaqfcHxRQxuOlEzXz3PNcHODH2,3.0,exploration,,0
3xCaqfcHxRQxuOlEzXz3PNcHODH2,3.0,confirmation,7.151809419037643,3
3xCaqfcHxRQxuOlEzXz3PNcHODH2,4.0,exploitation,6.9256813176482686,7
3xCaqfcHxRQxuOlEzXz3PNcHODH2,4.0,exploration,,0
3xCaqfcHxRQxuOlEzXz3PNcHODH2,4.0,confirmation,7.3783746516668485,3
3xCaqfcHxRQxuOlEzXz3PNcHODH2,5.0,exploitation,6.90642501193931,7
3xCaqfcHxRQxuOlEzXz3PNcHODH2,5.0,exploration,7.897668150726906,1
3xCaqfcHxRQxuOlEzXz3PNcHODH2,5.0,confirmation,7.044811426641449,3
3xCaqfcHxRQxuOlEzXz3PNcHODH2,6.0,exploitation,6.803289729644247,7
3xCaqfcHxRQxuOlEzXz3PNcHODH2,6.0,exploration,,0
3xCaqfcHxRQxuOlEzXz3PNcHODH2,6.0,confirmation,6.9204938864088605,3
4ySuGdFDDmaAr6JUXbD4UIY6BQ13,1.0,exploitation,7.012952082779625,7
4ySuGdFDDmaAr6JUXbD4UIY6BQ13,1.0,exploration,8.391697993337988,1
4ySuGdFDDmaAr6JUXbD4UIY6BQ13,1.0,confirmation,7.495067911050808,3
4ySuGdFDDmaAr6JUXbD4UIY6BQ13,2.0,exploitation,7.025472701502485,7
4ySuGdFDDmaAr6JUXbD4UIY6BQ13,2.0,exploration,6.634896135422239,1
4ySuGdFDDmaAr6JUXbD4UIY6BQ13,2.0,confirmation,7.648565450351781,3
4ySuGdFDDmaAr6JUXbD4UIY6BQ13,3.0,exploitation,6.864109203620847,7
4ySuGdFDDmaAr6JUXbD4UIY6BQ13,3.0,exploration,7.7490614344868645,4
4ySuGdFDDmaAr6JUXbD4UIY6BQ13,3.0,confirmation,6.87268534520247,3
4ySuGdFDDmaAr6JUXbD4UIY6BQ13,4.0,exploitation,7.058005155926629,7
4ySuGdFDDmaAr6JUXbD4UIY6BQ13,4.0,exploration,7.084471301693537,2
4ySuGdFDDmaAr6JUXbD4UIY6BQ13,4.0,confirmation,7.277345937548405,3
4ySuGdFDDmaAr6JUXbD4UIY6BQ13,5.0,exploitation,6.89767392089837,7
4ySuGdFDDmaAr6JUXbD4UIY6BQ13,5.0,exploration,7.070384202430237,1
4ySuGdFDDmaAr6JUXbD4UIY6BQ13,5.0,confirmation,7.493687761809738,3
4ySuGdFDDmaAr6JUXbD4UIY6BQ13,6.0,exploitation,6.686059756838861,17
4ySuGdFDDmaAr6JUXbD4UIY6BQ13,6.0,exploration,6.937513239011924,3
4ySuGdFDDmaAr6JUXbD4UIY6BQ13,6.0,confirmation,7.145792738604507,3
50R0P1MIMvRvK1qpqfGROchII6R2,1.0,exploitation,7.113155860933936,11
50R0P1MIMvRvK1qpqfGROchII6R2,1.0,exploration,7.745770581167042,2
50R0P1MIMvRvK1qpqfGROchII6R2,1.0,confirmation,6.969974731957005,3
50R0P1MIMvRvK1qpqfGROchII6R2,2.0,exploitation,7.0463587774839676,29
50R0P1MIMvRvK1qpqfGROchII6R2,2.0,exploration,6.934256111435252,21
50R0P1MIMvRvK1qpqfGROchII6R2,2.0,confirmation,7.189427773507777,3
50R0P1MIMvRvK1qpqfGROchII6R2,3.0,exploitation,7.011658447011708,18
50R0P1MIMvRvK1qpqfGROchII6R2,3.0,exploration,6.979098519272028,3
50R0P1MIMvRvK1qpqfGROchII6R2,3.0,confirmation,6.76220248315482,3
50R0P1MIMvRvK1qpqfGROchII6R2,4.0,exploitation,6.7700546772079715,16
50R0P1MIMvRvK1qpqfGROchII6R2,4.0,exploration,6.95866459085747,12
50R0P1MIMvRvK1qpqfGROchII6R2,4.0,confirmation,6.650168596190809,3
50R0P1MIMvRvK1qpqfGROchII6R2,5.0,exploitation,,0
50R0P1MIMvRvK1qpqfGROchII6R2,5.0,exploration,7.013167109332368,4
50R0P1MIMvRvK1qpqfGROchII6R2,5.0,confirmation,,0
50R0P1MIMvRvK1qpqfGROchII6R2,6.0,exploitation,,0
50R0P1MIMvRvK1qpqfGROchII6R2,6.0,exploration,,0
50R0P1MIMvRvK1qpqfGROchII6R2,6.0,confirmation,,0
5OOi73igsahMZ5IVKQwwyhnj4Cn2,1.0,exploitation,7.122685241644759,7
5OOi73igsahMZ5IVKQwwyhnj4Cn2,1.0,exploration,8.388382069336783,1
5OOi73igsahMZ5IVKQwwyhnj4Cn2,1.0,confirmation,7.557488429688185,3
5OOi73igsahMZ5IVKQwwyhnj4Cn2,2.0,exploitation,7.396097271400514,7
5OOi73igsahMZ5IVKQwwyhnj4Cn2,2.0,exploration,7.679205192799213,1
5OOi73igsahMZ5IVKQwwyhnj4Cn2,2.0,confirmation,7.384735409634824,3
5OOi73igsahMZ5IVKQwwyhnj4Cn2,3.0,exploitation,7.305206421730996,7
5OOi73igsahMZ5IVKQwwyhnj4Cn2,3.0,exploration,,0
5OOi73igsahMZ5IVKQwwyhnj4Cn2,3.0,confirmation,7.191555726228855,3
5OOi73igsahMZ5IVKQwwyhnj4Cn2,4.0,exploitation,7.466914685363547,7
5OOi73igsahMZ5IVKQwwyhnj4Cn2,4.0,exploration,7.859203810579808,7
5OOi73igsahMZ5IVKQwwyhnj4Cn2,4.0,confirmation,7.54576258411826,3
5OOi73igsahMZ5IVKQwwyhnj4Cn2,5.0,exploitation,7.131561843028865,7
5OOi73igsahMZ5IVKQwwyhnj4Cn2,5.0,exploration,8.178919332848396,1
5OOi73igsahMZ5IVKQwwyhnj4Cn2,5.0,confirmation,7.392958681530367,3
5OOi73igsahMZ5IVKQwwyhnj4Cn2,6.0,exploitation,7.070530663781241,7
5OOi73igsahMZ5IVKQwwyhnj4Cn2,6.0,exploration,,0
5OOi73igsahMZ5IVKQwwyhnj4Cn2,6.0,confirmation,7.641464389598387,3
5Z68AKm9rIeeB2lVu3nJO7U31wk1,1.0,exploitation,6.8877038383778055,22
5Z68AKm9rIeeB2lVu3nJO7U31wk1,1.0,exploration,7.628274406337933,1
5Z68AKm9rIeeB2lVu3nJO7U31wk1,1.0,confirmation,7.558516005390831,3
5Z68AKm9rIeeB2lVu3nJO7U31wk1,2.0,exploitation,7.3086521142103935,7
5Z68AKm9rIeeB2lVu3nJO7U31wk1,2.0,exploration,6.81424091810554,14
5Z68AKm9rIeeB2lVu3nJO7U31wk1,2.0,confirmation,7.1708418076563625,3
5Z68AKm9rIeeB2lVu3nJO7U31wk1,3.0,exploitation,6.873186044991268,31
5Z68AKm9rIeeB2lVu3nJO7U31wk1,3.0,exploration,6.869691774463892,2
5Z68AKm9rIeeB2lVu3nJO7U31wk1,3.0,confirmation,6.645728660291932,3
5Z68AKm9rIeeB2lVu3nJO7U31wk1,4.0,exploitation,6.927437407054242,31
5Z68AKm9rIeeB2lVu3nJO7U31wk1,4.0,exploration,6.88024296753209,7
5Z68AKm9rIeeB2lVu3nJO7U31wk1,4.0,confirmation,7.475325637264388,3
5Z68AKm9rIeeB2lVu3nJO7U31wk1,5.0,exploitation,,0
5Z68AKm9rIeeB2lVu3nJO7U31wk1,5.0,exploration,,0
5Z68AKm9rIeeB2lVu3nJO7U31wk1,5.0,confirmation,,0
5Z68AKm9rIeeB2lVu3nJO7U31wk1,6.0,exploitation,,0
5Z68AKm9rIeeB2lVu3nJO7U31wk1,6.0,exploration,,0
5Z68AKm9rIeeB2lVu3nJO7U31wk1,6.0,confirmation,,0
5rXSa3anB5ejmFrnwUsTB82byup1,1.0,exploitation,6.836731017797716,7
5rXSa3anB5ejmFrnwUsTB82byup1,1.0,exploration,7.696953149633768,3
5rXSa3anB5ejmFrnwUsTB82byup1,1.0,confirmation,7.039244882148931,3
5rXSa3anB5ejmFrnwUsTB82byup1,2.0,exploitation,6.970403277742434,7
5rXSa3anB5ejmFrnwUsTB82byup1,2.0,exploration,6.792007670438033,1
5rXSa3anB5ejmFrnwUsTB82byup1,2.0,confirmation,7.190232303885313,3
5rXSa3anB5ejmFrnwUsTB82byup1,3.0,exploitation,6.582573563199059,13
5rXSa3anB5ejmFrnwUsTB82byup1,3.0,exploration,7.061934529829971,1
5rXSa3anB5ejmFrnwUsTB82byup1,3.0,confirmation,6.838552001144148,3
5rXSa3anB5ejmFrnwUsTB82byup1,4.0,exploitation,6.62723726924021,7
5rXSa3anB5ejmFrnwUsTB82byup1,4.0,exploration,6.5489351786970165,1
5rXSa3anB5ejmFrnwUsTB82byup1,4.0,confirmation,6.881497676084259,3
5rXSa3anB5ejmFrnwUsTB82byup1,5.0,exploitation,6.864946715141549,7
5rXSa3anB5ejmFrnwUsTB82byup1,5.0,exploration,6.749267727279519,3
5rXSa3anB5ejmFrnwUsTB82byup1,5.0,confirmation,7.074329071320835,3
5rXSa3anB5ejmFrnwUsTB82byup1,6.0,exploitation,6.58378355421378,13
5rXSa3anB5ejmFrnwUsTB82byup1,6.0,exploration,6.783317345906234,4
5rXSa3anB5ejmFrnwUsTB82byup1,6.0,confirmation,6.935011145439579,3
5zxa5CMLGQSSonWOXqXf0QNS3PH3,1.0,exploitation,6.85787841989711,7
5zxa5CMLGQSSonWOXqXf0QNS3PH3,1.0,exploration,7.696195254386801,3
5zxa5CMLGQSSonWOXqXf0QNS3PH3,1.0,confirmation,7.035108242290431,3
5zxa5CMLGQSSonWOXqXf0QNS3PH3,2.0,exploitation,7.0034114196279225,7
5zxa5CMLGQSSonWOXqXf0QNS3PH3,2.0,exploration,7.031917921644675,1
5zxa5CMLGQSSonWOXqXf0QNS3PH3,2.0,confirmation,6.893517356850205,3
5zxa5CMLGQSSonWOXqXf0QNS3PH3,3.0,exploitation,6.886318199328255,7
5zxa5CMLGQSSonWOXqXf0QNS3PH3,3.0,exploration,7.608620679660259,2
5zxa5CMLGQSSonWOXqXf0QNS3PH3,3.0,confirmation,7.121165881203747,3
5zxa5CMLGQSSonWOXqXf0QNS3PH3,4.0,exploitation,7.2079540747577875,7
5zxa5CMLGQSSonWOXqXf0QNS3PH3,4.0,exploration,7.348185964447934,2
5zxa5CMLGQSSonWOXqXf0QNS3PH3,4.0,confirmation,7.240343174475367,3
5zxa5CMLGQSSonWOXqXf0QNS3PH3,5.0,exploitation,7.010476643473917,12
5zxa5CMLGQSSonWOXqXf0QNS3PH3,5.0,exploration,7.020748129237921,4
5zxa5CMLGQSSonWOXqXf0QNS3PH3,5.0,confirmation,7.215831230943064,3
5zxa5CMLGQSSonWOXqXf0QNS3PH3,6.0,exploitation,6.900638081229715,13
5zxa5CMLGQSSonWOXqXf0QNS3PH3,6.0,exploration,6.873041332173737,3
5zxa5CMLGQSSonWOXqXf0QNS3PH3,6.0,confirmation,7.040592533485764,3
62fAfeQc27bZelkPX7G54T3gvci2,1.0,exploitation,7.148477761668771,7
62fAfeQc27bZelkPX7G54T3gvci2,1.0,exploration,7.870435768555557,3
62fAfeQc27bZelkPX7G54T3gvci2,1.0,confirmation,7.140655281873702,3
62fAfeQc27bZelkPX7G54T3gvci2,2.0,exploitation,7.392561528843559,7
62fAfeQc27bZelkPX7G54T3gvci2,2.0,exploration,6.640790448119321,1
62fAfeQc27bZelkPX7G54T3gvci2,2.0,confirmation,7.818794303250861,3
62fAfeQc27bZelkPX7G54T3gvci2,3.0,exploitation,7.171309635077201,7
62fAfeQc27bZelkPX7G54T3gvci2,3.0,exploration,7.056347683032125,1
62fAfeQc27bZelkPX7G54T3gvci2,3.0,confirmation,8.143162845367181,3
62fAfeQc27bZelkPX7G54T3gvci2,4.0,exploitation,7.134056346628765,6
62fAfeQc27bZelkPX7G54T3gvci2,4.0,exploration,7.219861635344306,1
62fAfeQc27bZelkPX7G54T3gvci2,4.0,confirmation,7.170143754311255,3
62fAfeQc27bZelkPX7G54T3gvci2,5.0,exploitation,7.076774669979882,7
62fAfeQc27bZelkPX7G54T3gvci2,5.0,exploration,8.152492036866661,3
62fAfeQc27bZelkPX7G54T3gvci2,5.0,confirmation,7.2754159743628035,3
62fAfeQc27bZelkPX7G54T3gvci2,6.0,exploitation,7.088830628011109,7
62fAfeQc27bZelkPX7G54T3gvci2,6.0,exploration,7.11306067216677,1
62fAfeQc27bZelkPX7G54T3gvci2,6.0,confirmation,7.824832972877242,3
6ABZuv4jbjgE0B8TeyUk6nwVb122,1.0,exploitation,7.539223770748319,7
6ABZuv4jbjgE0B8TeyUk6nwVb122,1.0,exploration,,0
6ABZuv4jbjgE0B8TeyUk6nwVb122,1.0,confirmation,7.793408592506007,3
6ABZuv4jbjgE0B8TeyUk6nwVb122,2.0,exploitation,7.567890070755349,27
6ABZuv4jbjgE0B8TeyUk6nwVb122,2.0,exploration,7.142194789887324,1
6ABZuv4jbjgE0B8TeyUk6nwVb122,2.0,confirmation,7.855589073334543,3
6ABZuv4jbjgE0B8TeyUk6nwVb122,3.0,exploitation,7.517307054754276,7
6ABZuv4jbjgE0B8TeyUk6nwVb122,3.0,exploration,7.800804231581725,3
6ABZuv4jbjgE0B8TeyUk6nwVb122,3.0,confirmation,7.4485431947783844,3
6ABZuv4jbjgE0B8TeyUk6nwVb122,4.0,exploitation,7.341911247709015,7
6ABZuv4jbjgE0B8TeyUk6nwVb122,4.0,exploration,7.30927929779321,1
6ABZuv4jbjgE0B8TeyUk6nwVb122,4.0,confirmation,7.670424547906731,3
6ABZuv4jbjgE0B8TeyUk6nwVb122,5.0,exploitation,7.276176024684219,7
6ABZuv4jbjgE0B8TeyUk6nwVb122,5.0,exploration,7.473779507764197,2
6ABZuv4jbjgE0B8TeyUk6nwVb122,5.0,confirmation,7.589994420621172,3
6ABZuv4jbjgE0B8TeyUk6nwVb122,6.0,exploitation,7.444849049753408,7
6ABZuv4jbjgE0B8TeyUk6nwVb122,6.0,exploration,7.488741092493722,1
6ABZuv4jbjgE0B8TeyUk6nwVb122,6.0,confirmation,7.648421042457883,3
6OwhwWQDThSPHTVAeXugohrYuje2,1.0,exploitation,7.3431665037172795,118
6OwhwWQDThSPHTVAeXugohrYuje2,1.0,exploration,7.9001652609659265,7
6OwhwWQDThSPHTVAeXugohrYuje2,1.0,confirmation,7.438789623566954,3
6OwhwWQDThSPHTVAeXugohrYuje2,2.0,exploitation,,0
6OwhwWQDThSPHTVAeXugohrYuje2,2.0,exploration,,0
6OwhwWQDThSPHTVAeXugohrYuje2,2.0,confirmation,,0
6OwhwWQDThSPHTVAeXugohrYuje2,3.0,exploitation,,0
6OwhwWQDThSPHTVAeXugohrYuje2,3.0,exploration,,0
6OwhwWQDThSPHTVAeXugohrYuje2,3.0,confirmation,,0
6OwhwWQDThSPHTVAeXugohrYuje2,4.0,exploitation,,0
6OwhwWQDThSPHTVAeXugohrYuje2,4.0,exploration,,0
6OwhwWQDThSPHTVAeXugohrYuje2,4.0,confirmation,,0
6OwhwWQDThSPHTVAeXugohrYuje2,5.0,exploitation,,0
6OwhwWQDThSPHTVAeXugohrYuje2,5.0,exploration,,0
6OwhwWQDThSPHTVAeXugohrYuje2,5.0,confirmation,,0
6OwhwWQDThSPHTVAeXugohrYuje2,6.0,exploitation,,0
6OwhwWQDThSPHTVAeXugohrYuje2,6.0,exploration,,0
6OwhwWQDThSPHTVAeXugohrYuje2,6.0,confirmation,,0
6WFCyGwk71XLPBmbe4Vav3eotVm1,1.0,exploitation,6.936196300184014,7
6WFCyGwk71XLPBmbe4Vav3eotVm1,1.0,exploration,,0
6WFCyGwk71XLPBmbe4Vav3eotVm1,1.0,confirmation,7.639474956655079,3
6WFCyGwk71XLPBmbe4Vav3eotVm1,2.0,exploitation,6.9352085691023415,7
6WFCyGwk71XLPBmbe4Vav3eotVm1,2.0,exploration,6.824329126515849,2
6WFCyGwk71XLPBmbe4Vav3eotVm1,2.0,confirmation,7.322464200936859,3
6WFCyGwk71XLPBmbe4Vav3eotVm1,3.0,exploitation,6.9529595941807685,7
6WFCyGwk71XLPBmbe4Vav3eotVm1,3.0,exploration,7.344392160915613,5
6WFCyGwk71XLPBmbe4Vav3eotVm1,3.0,confirmation,7.4076508914509205,3
6WFCyGwk71XLPBmbe4Vav3eotVm1,4.0,exploitation,6.718415185423445,7
6WFCyGwk71XLPBmbe4Vav3eotVm1,4.0,exploration,6.930397009090032,1
6WFCyGwk71XLPBmbe4Vav3eotVm1,4.0,confirmation,7.609711793157505,3
6WFCyGwk71XLPBmbe4Vav3eotVm1,5.0,exploitation,6.892692805115272,7
6WFCyGwk71XLPBmbe4Vav3eotVm1,5.0,exploration,8.101162463116548,1
6WFCyGwk71XLPBmbe4Vav3eotVm1,5.0,confirmation,7.4523400418862735,3
6WFCyGwk71XLPBmbe4Vav3eotVm1,6.0,exploitation,6.803055678119551,7
6WFCyGwk71XLPBmbe4Vav3eotVm1,6.0,exploration,,0
6WFCyGwk71XLPBmbe4Vav3eotVm1,6.0,confirmation,7.191102947639887,3
7cvQFrzIDEVAkFCcGAHZPUvJ2MF3,1.0,exploitation,7.318454095937625,7
7cvQFrzIDEVAkFCcGAHZPUvJ2MF3,1.0,exploration,7.910054896582412,6
7cvQFrzIDEVAkFCcGAHZPUvJ2MF3,1.0,confirmation,7.485525585465855,3
7cvQFrzIDEVAkFCcGAHZPUvJ2MF3,2.0,exploitation,7.384256171469234,7
7cvQFrzIDEVAkFCcGAHZPUvJ2MF3,2.0,exploration,7.335112333381997,1
7cvQFrzIDEVAkFCcGAHZPUvJ2MF3,2.0,confirmation,7.459759323326526,3
7cvQFrzIDEVAkFCcGAHZPUvJ2MF3,3.0,exploitation,7.36044352061418,7
7cvQFrzIDEVAkFCcGAHZPUvJ2MF3,3.0,exploration,7.539981845224356,3
7cvQFrzIDEVAkFCcGAHZPUvJ2MF3,3.0,confirmation,7.617303245587633,3
7cvQFrzIDEVAkFCcGAHZPUvJ2MF3,4.0,exploitation,7.148860365470473,7
7cvQFrzIDEVAkFCcGAHZPUvJ2MF3,4.0,exploration,7.287423832013672,1
7cvQFrzIDEVAkFCcGAHZPUvJ2MF3,4.0,confirmation,7.659180823692569,3
7cvQFrzIDEVAkFCcGAHZPUvJ2MF3,5.0,exploitation,7.472360921047673,7
7cvQFrzIDEVAkFCcGAHZPUvJ2MF3,5.0,exploration,7.5832108610372195,2
7cvQFrzIDEVAkFCcGAHZPUvJ2MF3,5.0,confirmation,7.3310304185535715,3
7cvQFrzIDEVAkFCcGAHZPUvJ2MF3,6.0,exploitation,7.313657764349268,7
7cvQFrzIDEVAkFCcGAHZPUvJ2MF3,6.0,exploration,7.312692592243921,3
7cvQFrzIDEVAkFCcGAHZPUvJ2MF3,6.0,confirmation,7.254300147811066,3
80UJMJbCOMgs6YVpsMgXfYTzw6o2,1.0,exploitation,7.1208781691278835,7
80UJMJbCOMgs6YVpsMgXfYTzw6o2,1.0,exploration,8.242351383178573,3
80UJMJbCOMgs6YVpsMgXfYTzw6o2,1.0,confirmation,7.648230683433137,3
80UJMJbCOMgs6YVpsMgXfYTzw6o2,2.0,exploitation,7.153773647043853,7
80UJMJbCOMgs6YVpsMgXfYTzw6o2,2.0,exploration,7.167285363305657,2
80UJMJbCOMgs6YVpsMgXfYTzw6o2,2.0,confirmation,7.341174166002014,3
80UJMJbCOMgs6YVpsMgXfYTzw6o2,3.0,exploitation,7.072077404854308,7
80UJMJbCOMgs6YVpsMgXfYTzw6o2,3.0,exploration,7.2264373480374555,2
80UJMJbCOMgs6YVpsMgXfYTzw6o2,3.0,confirmation,7.3279779903157936,3
80UJMJbCOMgs6YVpsMgXfYTzw6o2,4.0,exploitation,6.788041559750618,7
80UJMJbCOMgs6YVpsMgXfYTzw6o2,4.0,exploration,7.262422330279643,2
80UJMJbCOMgs6YVpsMgXfYTzw6o2,4.0,confirmation,7.050461470985252,3
80UJMJbCOMgs6YVpsMgXfYTzw6o2,5.0,exploitation,6.881601266279864,7
80UJMJbCOMgs6YVpsMgXfYTzw6o2,5.0,exploration,6.8966943316227125,1
80UJMJbCOMgs6YVpsMgXfYTzw6o2,5.0,confirmation,7.087005923656581,3
80UJMJbCOMgs6YVpsMgXfYTzw6o2,6.0,exploitation,6.974564476272671,7
80UJMJbCOMgs6YVpsMgXfYTzw6o2,6.0,exploration,7.238568677394254,1
80UJMJbCOMgs6YVpsMgXfYTzw6o2,6.0,confirmation,7.115745030830762,3
87w5Le0CgZhSfYAaOH3Xd2fc98l1,1.0,exploitation,7.462166342242917,11
87w5Le0CgZhSfYAaOH3Xd2fc98l1,1.0,exploration,8.078291265339267,29
87w5Le0CgZhSfYAaOH3Xd2fc98l1,1.0,confirmation,8.380428614507798,3
87w5Le0CgZhSfYAaOH3Xd2fc98l1,2.0,exploitation,7.374333298869634,7
87w5Le0CgZhSfYAaOH3Xd2fc98l1,2.0,exploration,7.62779799405147,10
87w5Le0CgZhSfYAaOH3Xd2fc98l1,2.0,confirmation,7.333421565037573,3
87w5Le0CgZhSfYAaOH3Xd2fc98l1,3.0,exploitation,7.218954897807271,19
87w5Le0CgZhSfYAaOH3Xd2fc98l1,3.0,exploration,7.091825306311448,1
87w5Le0CgZhSfYAaOH3Xd2fc98l1,3.0,confirmation,7.431182802193419,3
87w5Le0CgZhSfYAaOH3Xd2fc98l1,4.0,exploitation,7.1432828998888915,13
87w5Le0CgZhSfYAaOH3Xd2fc98l1,4.0,exploration,,0
87w5Le0CgZhSfYAaOH3Xd2fc98l1,4.0,confirmation,7.119396093701347,3
87w5Le0CgZhSfYAaOH3Xd2fc98l1,5.0,exploitation,7.278524427302611,7
87w5Le0CgZhSfYAaOH3Xd2fc98l1,5.0,exploration,7.381420702039239,3
87w5Le0CgZhSfYAaOH3Xd2fc98l1,5.0,confirmation,7.4204597180665735,3
87w5Le0CgZhSfYAaOH3Xd2fc98l1,6.0,exploitation,7.219035757339512,6
87w5Le0CgZhSfYAaOH3Xd2fc98l1,6.0,exploration,7.558777533241411,1
87w5Le0CgZhSfYAaOH3Xd2fc98l1,6.0,confirmation,7.3169489903114675,3
8bwaafIhKVMNBoHaXFcY8HirS9u2,1.0,exploitation,6.843112079129879,7
8bwaafIhKVMNBoHaXFcY8HirS9u2,1.0,exploration,8.728296549643366,1
8bwaafIhKVMNBoHaXFcY8HirS9u2,1.0,confirmation,7.288176414845541,3
8bwaafIhKVMNBoHaXFcY8HirS9u2,2.0,exploitation,7.345378535798878,7
8bwaafIhKVMNBoHaXFcY8HirS9u2,2.0,exploration,7.096970044782231,2
8bwaafIhKVMNBoHaXFcY8HirS9u2,2.0,confirmation,7.31410013007038,3
8bwaafIhKVMNBoHaXFcY8HirS9u2,3.0,exploitation,6.7854299060610535,7
8bwaafIhKVMNBoHaXFcY8HirS9u2,3.0,exploration,7.012494264132844,3
8bwaafIhKVMNBoHaXFcY8HirS9u2,3.0,confirmation,7.4790639011284155,3
8bwaafIhKVMNBoHaXFcY8HirS9u2,4.0,exploitation,6.716427572722522,7
8bwaafIhKVMNBoHaXFcY8HirS9u2,4.0,exploration,7.00354710684268,2
8bwaafIhKVMNBoHaXFcY8HirS9u2,4.0,confirmation,7.281290130040898,3
8bwaafIhKVMNBoHaXFcY8HirS9u2,5.0,exploitation,7.064209178705269,20
8bwaafIhKVMNBoHaXFcY8HirS9u2,5.0,exploration,6.61472560020376,1
8bwaafIhKVMNBoHaXFcY8HirS9u2,5.0,confirmation,7.132847456281605,3
8bwaafIhKVMNBoHaXFcY8HirS9u2,6.0,exploitation,6.642104870532208,7
8bwaafIhKVMNBoHaXFcY8HirS9u2,6.0,exploration,,0
8bwaafIhKVMNBoHaXFcY8HirS9u2,6.0,confirmation,7.216584827241363,3
8cOQBMgQEYSlJ4CK60pFMmBVEBV2,1.0,exploitation,7.315379521830282,7
