outcome,outcome_column,n,quantile,intercept,z_age,gender_male,z_dass_depression,z_dass_anxiety,z_dass_stress,z_ucla_score,ucla_x_gender
"Stroop Lognormal sigma (incongruent, correct)",stroop_lognorm_correct_incongruent_sigma,219,0.3,1.165814505971119,-0.0069915533717366,0.0441702085447837,-0.0201549123761669,0.0091228416273013,0.0095695533326296,0.0148295936915579,-0.0049924242207948
"Stroop Lognormal sigma (incongruent, correct)",stroop_lognorm_correct_incongruent_sigma,219,0.5,1.2304635576680925,-0.001986011423934,0.0373426361204611,0.0055029227604401,-0.0124111445424334,0.0288055686427565,0.0144955633217702,-0.0448740072516394
"Stroop Lognormal sigma (incongruent, correct)",stroop_lognorm_correct_incongruent_sigma,219,0.7,1.3294798498275426,0.0063216184285087,-0.0173169655770986,0.0032845950640105,-0.0164384507745886,0.0256546023722232,-0.0051449245815233,-0.0223199480435005
"Stroop Lognormal sigma (incongruent, correct)",stroop_lognorm_correct_incongruent_sigma,219,0.9,1.4480452951416678,-0.0125566428970285,-0.0140058029300119,0.008155283504552,-0.0404839343200443,-0.0206336589966645,0.0566488249619586,-0.0525170844784381
"Stroop Lognormal shift (incongruent, correct)",stroop_lognorm_correct_incongruent_shift,219,0.1,370.4196504352015,2.6324373700315937,-40.92931618712235,0.3344556281545162,-16.356871212402712,24.451363500876028,-8.846265145173886,-5.504719037528115
"Stroop Lognormal shift (incongruent, correct)",stroop_lognorm_correct_incongruent_shift,219,0.3,425.0336006047631,-9.175833374809804,-29.584014899649727,0.6043982033421721,-13.456090469332825,11.368595096979378,-10.153332584123124,9.276392888285791
"Stroop Lognormal shift (incongruent, correct)",stroop_lognorm_correct_incongruent_shift,219,0.5,471.5153444437957,-4.96075991466322,-28.47356305322687,-6.42359996326626,-7.421189181341711,-1.1996109673810804,1.9169478649391576,18.53268757328824
"Stroop Lognormal shift (incongruent, correct)",stroop_lognorm_correct_incongruent_shift,219,0.7,564.3637576811055,2.772193746212503,-53.68994947738741,-1.357088343769762,-12.993715417051344,7.496159812557631,19.330925641321983,-7.3861895400394975
"Stroop Lognormal shift (incongruent, correct)",stroop_lognorm_correct_incongruent_shift,219,0.9,710.8168839626054,12.5834179660032,-50.81892762174333,75.83636293680165,-51.23893810050977,25.657932473065244,-62.56062147839232,20.59407675662596
"Stroop Lognormal mu (neutral, correct)",stroop_lognorm_correct_neutral_mu,219,0.1,5.185238643653487,0.1096363402236023,-0.1766859807356149,-0.035691683810221,-0.0461155190163209,0.0439021097791559,0.1458189925983991,-0.04431695636434
"Stroop Lognormal mu (neutral, correct)",stroop_lognorm_correct_neutral_mu,219,0.3,5.478674485195096,0.0304201153569246,-0.157282256751712,-0.0399396182154203,-0.0256016096864361,-0.0246157312934799,0.060216202538074,-0.0014615614514245
"Stroop Lognormal mu (neutral, correct)",stroop_lognorm_correct_neutral_mu,219,0.5,5.641552380333124,0.0109918500366097,-0.0966301463623789,-0.0197405747372156,-0.0406555350150384,0.0287719715351285,-0.0360089366863896,0.0353724460492734
"Stroop Lognormal mu (neutral, correct)",stroop_lognorm_correct_neutral_mu,219,0.7,5.847219172169142,0.0083344223278454,-0.0909190112668761,0.0250435519584991,-0.0316704835581051,-0.000805879430902,-0.0486035959853618,-0.0104988465158072
"Stroop Lognormal mu (neutral, correct)",stroop_lognorm_correct_neutral_mu,219,0.9,6.18602083796091,0.0113380154051575,-0.1064738468845589,0.1624477225278227,-0.0975476944291694,-0.0520562132941426,-0.12817401532632,0.0975993735813245
"Stroop Lognormal sigma (neutral, correct)",stroop_lognorm_correct_neutral_sigma,219,0.1,1.0836217892569822,0.0269328802364206,0.001251745074764,0.0071933770626478,-0.0012000278557427,-0.0029967134132131,0.01592938886279,-0.0079404020530548
"Stroop Lognormal sigma (neutral, correct)",stroop_lognorm_correct_neutral_sigma,219,0.3,1.1359367995558547,1.291117833143005e-05,0.0075164020573818,0.0068242825045587,-0.0038382393431261,-0.0077855552526818,0.0063704341405357,0.0119332438750055
"Stroop Lognormal sigma (neutral, correct)",stroop_lognorm_correct_neutral_sigma,219,0.5,1.1768087268120615,-0.0046947030831534,0.0031348528003114,0.0113194757684713,-0.0039737406642825,-0.0149938511880364,0.0255949480877315,-0.0161563633328474
"Stroop Lognormal sigma (neutral, correct)",stroop_lognorm_correct_neutral_sigma,219,0.7,1.2303641832726049,-0.0003516643732243,-0.0003193711198139,0.0134191761980638,-0.0047950474226466,-0.0141747509819296,0.0240969349767192,-0.0348042518594914
"Stroop Lognormal sigma (neutral, correct)",stroop_lognorm_correct_neutral_sigma,219,0.9,1.3493322087055368,0.0002331301409435,9.160813240425472e-05,-0.0191784643680769,-0.0086717584915876,-0.0255379213335104,0.0518238733259637,-0.0220913408517375
"Stroop Lognormal shift (neutral, correct)",stroop_lognorm_correct_neutral_shift,219,0.1,357.54530727635364,-9.290327515699582,-7.106985890131058,10.900233337189515,-17.98362045893395,2.5105968806354886,-2.0591937553041624,12.939601653913591
"Stroop Lognormal shift (neutral, correct)",stroop_lognorm_correct_neutral_shift,219,0.3,418.7564333380267,1.464374651029733,-25.88793679679445,1.8966699064333423,-3.9638218247276447,-5.320456307888968,1.4214239366578294,5.537619302217422
"Stroop Lognormal shift (neutral, correct)",stroop_lognorm_correct_neutral_shift,219,0.5,475.5279086363561,1.248990655242869,-24.22917831193573,-2.732194306699055,-17.378423405700882,1.3197896083649996,26.26938820065168,-4.963320921547838
"Stroop Lognormal shift (neutral, correct)",stroop_lognorm_correct_neutral_shift,219,0.7,525.0380439566518,5.094170897278548,-27.453581510895408,-15.646533394480294,-4.20776537618728,5.876844864089183,31.03874494295716,-11.16942709149707
"Stroop Lognormal shift (neutral, correct)",stroop_lognorm_correct_neutral_shift,219,0.9,617.0357834545548,12.133891228208569,-34.399900492834895,7.877871428291471,-14.638821283825315,11.00345682533106,24.14289295521713,-24.32032862134124
"Stroop Mixture Slow Prop (congruent, correct)",stroop_mix_slow_prop_correct_congruent,219,0.1,0.1747743271583069,-0.0021180386388757,-0.026091579744358,-0.0028022968487429,-0.0489871028270536,0.039892172427115,0.1013470231309329,-0.1009211966810085
"Stroop Mixture Slow Prop (congruent, correct)",stroop_mix_slow_prop_correct_congruent,219,0.3,0.4601651405740715,-0.0222636548716791,-0.1674319433176053,0.0097244561174955,-0.0047513391564319,-0.0133154687709088,0.0081457310540631,-0.0246678748881721
"Stroop Mixture Slow Prop (congruent, correct)",stroop_mix_slow_prop_correct_congruent,219,0.5,0.5502334629318524,-0.0149033186445021,-0.0524966154204492,0.0044884484882503,-0.0092654855540178,-0.006342433075838,-0.0215597927043831,0.0737711627610592
"Stroop Mixture Slow Prop (congruent, correct)",stroop_mix_slow_prop_correct_congruent,219,0.7,0.6542049556486185,-0.0050913564564465,-0.082987757004684,0.0097461407446425,-0.0434922264745032,0.0227630744808386,0.0147613980574021,0.032873374080174
"Stroop Mixture Slow Prop (congruent, correct)",stroop_mix_slow_prop_correct_congruent,219,0.9,0.8517323700601416,-0.0029904612962726,-0.1420337730947915,0.0546584160906051,-0.0287199939975721,-0.0382426284771982,-0.0281894827062488,0.0696542997982696
"Stroop Mixture Slow Prop (incongruent, correct)",stroop_mix_slow_prop_correct_incongruent,219,0.1,0.1992984467568921,0.0045944035767019,-0.0483792536978354,-0.035320556068707,0.0225984362247139,0.0411741726434509,-0.0452344041020555,0.0168439945174943
"Stroop Mixture Slow Prop (incongruent, correct)",stroop_mix_slow_prop_correct_incongruent,219,0.3,0.4144995472167653,0.0226631271349118,-0.0882534815471638,0.0317380910759459,-0.0010388442653931,-0.0136316190418187,-0.0130793385093961,-0.0045329664258661
"Stroop Mixture Slow Prop (incongruent, correct)",stroop_mix_slow_prop_correct_incongruent,219,0.5,0.5348153747597963,-0.0077211378256301,-0.0713031327636611,0.0487396351286605,0.0241799149654624,-0.0670407369663795,-0.0362041496487917,-0.0032610869176347
"Stroop Mixture Slow Prop (incongruent, correct)",stroop_mix_slow_prop_correct_incongruent,219,0.7,0.6509617924604056,0.0276859812363004,-0.0820927606019422,0.0323345316705903,0.0252270384841586,-0.0628854827456764,-0.0269284382230032,0.0003004072012151
"Stroop Mixture Slow Prop (incongruent, correct)",stroop_mix_slow_prop_correct_incongruent,219,0.9,0.8432278748684219,-0.076156739523959,-0.0636884227062033,0.0243898572684524,0.0146198442573098,-0.0476254764910246,-0.0380190447508158,0.0723898346966959
"Stroop Mixture Slow Prop (neutral, correct)",stroop_mix_slow_prop_correct_neutral,219,0.1,0.1376503077190114,0.0029139205331079,0.0276589609099964,0.0141154201128462,-0.0560056240982983,0.0597869133230408,0.0427128655722567,-0.0753379778565477
"Stroop Mixture Slow Prop (neutral, correct)",stroop_mix_slow_prop_correct_neutral,219,0.3,0.3337201984402098,0.0140113295502025,-0.0810499455524242,-0.0096192176443895,-0.0539658540266877,0.0791201410763695,0.0264129162615153,-0.0775714194543361
"Stroop Mixture Slow Prop (neutral, correct)",stroop_mix_slow_prop_correct_neutral,219,0.5,0.4699995090483787,0.0236293952305197,-0.1019979049685118,-0.0316203649733541,-0.0007214028199503,0.0692918344761168,0.0274711841182043,-0.1241879062339224
"Stroop Mixture Slow Prop (neutral, correct)",stroop_mix_slow_prop_correct_neutral,219,0.7,0.5753093676330185,0.0259426940364189,-0.0706628142887885,-0.0030470165455088,0.0278674652007891,0.0003289999463011,-0.0068326089745668,-0.0282134201887698
"Stroop Mixture Slow Prop (neutral, correct)",stroop_mix_slow_prop_correct_neutral,219,0.9,0.7742477958110854,0.0173913886377284,-0.1073948963617589,-0.0010872316973131,0.0064765330299941,0.0193854924328998,-0.0011427255647615,-0.0412369909397589
Stroop Vincentile Interference p10 (correct),stroop_vincentile_interference_p10_correct,219,0.1,-72.15211986435662,-1.620950843817754,25.695366281124738,-14.37786784130873,2.3060665423685824,-0.9013655467882264,21.45395138823676,-14.69061006811294
Stroop Vincentile Interference p10 (correct),stroop_vincentile_interference_p10_correct,219,0.3,14.93312157924056,7.481779358185308,-16.402403131811685,-13.33781418217004,13.980499031499912,0.4849137409609459,-2.2528458369049207,3.827114080301585
Stroop Vincentile Interference p10 (correct),stroop_vincentile_interference_p10_correct,219,0.5,46.16198532778986,5.274028182509398,-18.33959969992945,-11.085726860556516,3.0307353550431104,6.737812119557667,-10.058072933822064,8.580345383354482
Stroop Vincentile Interference p10 (correct),stroop_vincentile_interference_p10_correct,219,0.7,97.86781232171796,10.155296033866252,-34.116575622483296,-18.458035355545707,4.861118410798108,-6.178109333100892,2.314428170438103,5.658688427332998
Stroop Vincentile Interference p10 (correct),stroop_vincentile_interference_p10_correct,219,0.9,187.71373701758708,17.468046674303324,-59.50327209350184,-10.874575343633069,-4.840594368959148,-5.686205399131191,-24.18290322664907,63.03667477053671
Stroop Vincentile Interference p30 (correct),stroop_vincentile_interference_p30_correct,219,0.1,-6.181720390314116,-1.7694073566512651,8.063316839267626,-4.0859201431436185,8.725609542571794,-1.852973559460728,-8.277701374368668,8.317595158184355
Stroop Vincentile Interference p30 (correct),stroop_vincentile_interference_p30_correct,219,0.3,41.48536719722296,5.066608743535798,-10.037303762292034,-13.49594701081654,-3.712617283555762,15.669377483789646,-7.045096315169189,13.506371053799258
Stroop Vincentile Interference p30 (correct),stroop_vincentile_interference_p30_correct,219,0.5,71.66063264185513,2.6123351306009943,-9.77171998812621,-6.519388299150364,0.0938925559024254,12.392777056004922,-5.9984830240413,4.923814008330461
Stroop Vincentile Interference p30 (correct),stroop_vincentile_interference_p30_correct,219,0.7,118.64941108603284,7.278819298271172,-21.98115712824125,-15.477590652164292,2.1954149111297587,-1.8425847773319697,15.367493427359271,-8.253265520706545
Stroop Vincentile Interference p30 (correct),stroop_vincentile_interference_p30_correct,219,0.9,191.7886200614373,13.05543902215863,14.745484933347235,17.290259732679566,-22.22128706025717,-3.405882356896477,-12.096554535435288,62.9321001540249
Stroop Vincentile Interference p50 (correct),stroop_vincentile_interference_p50_correct,219,0.1,-3.293514359522311,-2.925540033843097,24.37129870397556,12.660879171270912,-9.271304459822922,22.38587309363856,-21.05976426840824,-4.447705186535679
Stroop Vincentile Interference p50 (correct),stroop_vincentile_interference_p50_correct,219,0.3,66.15282197004652,3.5201574483586864,2.59258120751614,6.3461245080702415,7.007362028361788,3.960270694285689,-3.9446711252016256,-1.961069670160788
Stroop Vincentile Interference p50 (correct),stroop_vincentile_interference_p50_correct,219,0.5,115.43949628325907,1.3900981686106493,-23.567019606444667,-4.035311554900535,4.052435689036015,0.2627255097773281,3.3901018689942046,0.4424738569506834
Stroop Vincentile Interference p50 (correct),stroop_vincentile_interference_p50_correct,219,0.7,167.5494445721755,6.405984389964919,-15.521813645162805,-21.11722864760452,1.978591551521225,3.302314834330441,8.154583456234219,-4.200129287925755
Stroop Vincentile Interference p50 (correct),stroop_vincentile_interference_p50_correct,219,0.9,286.628941147964,16.201145034639925,-10.303579697243745,-23.814942291563224,4.126266161206387,-3.533089298904039,-7.823693733941325,61.10798488644499
Stroop Vincentile Interference p70 (correct),stroop_vincentile_interference_p70_correct,219,0.1,22.438551928521072,5.999484799311824,12.07573016674674,-2.144520183771103,-5.02201635389615,13.332573981040992,-15.53972877912424,17.66576465841868
Stroop Vincentile Interference p70 (correct),stroop_vincentile_interference_p70_correct,219,0.3,109.46739604424938,-0.9778689949186964,-24.60019849767217,-10.944552087710743,13.851640279407697,-5.964603949632647,-14.2498547220332,22.53758664283036
Stroop Vincentile Interference p70 (correct),stroop_vincentile_interference_p70_correct,219,0.5,163.39027783598263,3.488906821685749,-15.740516773645474,-8.589025823926786,0.8942525298308841,-7.559489886643363,-5.974454141746145,26.30326081975968
Stroop Vincentile Interference p70 (correct),stroop_vincentile_interference_p70_correct,219,0.7,249.37052041376484,10.951694779168111,-43.80238019301905,-35.13444186051372,11.23692440603246,5.330255564148106,13.20804228570356,6.304512894622774
Stroop Vincentile Interference p70 (correct),stroop_vincentile_interference_p70_correct,219,0.9,388.2735453398138,23.913072030828182,3.65252896012943,-33.079108266572085,-11.959716837944944,8.269140603373701,58.1128636070958,-4.8777253534696285
Stroop Vincentile Interference p90 (correct),stroop_vincentile_interference_p90_correct,219,0.1,19.323198108389487,25.581806196951455,-4.570253964858608,-35.21521306551388,32.656868945177045,43.03253895307999,-61.3529834786046,104.60222902157928
Stroop Vincentile Interference p90 (correct),stroop_vincentile_interference_p90_correct,219,0.3,161.45519967276323,10.087350665021312,-14.047282617109786,-5.273773481671135,15.345920230338672,-2.1874101678383817,-14.580729928363406,45.53901070045389
Stroop Vincentile Interference p90 (correct),stroop_vincentile_interference_p90_correct,219,0.5,239.0744180204844,34.81553343247851,17.04518034167891,-22.547221607113787,8.090827157126078,-24.9177522635311,6.232233672915209,37.95341899868562
Stroop Vincentile Interference p90 (correct),stroop_vincentile_interference_p90_correct,219,0.7,342.0254203759119,5.339417087660095,-24.01625294690808,7.3991683310599745,-28.72106794885008,-11.728164464565484,1.8404479722393547,37.8770458239534
Stroop Vincentile Interference p90 (correct),stroop_vincentile_interference_p90_correct,219,0.9,542.6764893965282,20.793450171883144,-36.65938851497406,-10.149179227420126,3.782243909269066,10.5871405731947,39.90843635176456,-64.01319035663406
