participant_id,lapse_occupancy,trans_to_lapse,trans_to_focus,stay_lapse,stay_focus,lapse_rt_mean,focus_rt_mean,rt_diff,state_changes,n_trials
23AEyocWhqY955WHbxhHRSgQ1ms2,13.253012048192772,0.0974144478623241,0.5794289487552736,0.42057105124472643,0.902585552137676,2772.9557581190566,1151.538269034668,1621.4174890843885,12,83
2FHuv7L9nWPdbIiWHRIuXtcoyw83,16.901408450704224,0.26202264831320865,0.8326631799213872,0.1673368200786128,0.7379773516867915,1926.2643359973613,1131.7421294174626,794.5222065798987,22,71
2h5FgHUEvBS1twD5DqbTIRrMm1f2,39.56043956043956,0.33737760824285284,0.4170409656555152,0.5829590343444849,0.6626223917571472,2213.3140040739468,997.772214634071,1215.5417894398756,35,91
2zDXvJKvjeejeOSNbtDbtSI5cdz1,28.169014084507044,0.2513691203620274,0.6244626863525494,0.3755373136474505,0.7486308796379727,2655.2678014147405,1223.1077374906586,1432.160063924082,23,71
3FSnTCSiUodLp5u3bE0xaUjLk0b2,24.390243902439025,0.2733037414311612,0.6727367630207182,0.32726323697928184,0.7266962585688388,1857.608147834831,1068.4418988678394,789.1662489669916,27,82
3WijiOiVCoMbn80F05SPYsxl0TC2,6.41025641025641,0.05584339809828784,0.9999461261939148,5.387380608517644e-05,0.9441566019017122,3673.461558481287,1301.0605175756937,2372.401040905593,9,78
3rlzYufVjVVLv3ZFLcpfZUtXEEi1,10.9375,0.06847124658749308,0.44487205835203464,0.5551279416479654,0.931528753412507,2137.502747002645,1091.5849929262451,1045.9177540763997,13,128
3xCaqfcHxRQxuOlEzXz3PNcHODH2,8.823529411764707,0.08195381822244188,1.0,3.149189498072513e-66,0.9180461817775581,2771.466070169872,1157.5971349728482,1613.868935197024,11,68
4ySuGdFDDmaAr6JUXbD4UIY6BQ13,13.580246913580247,0.09177349233078719,0.5794793728586008,0.42052062714139904,0.9082265076692129,2514.57432337229,1022.8320794852666,1491.7422438870235,11,81
50R0P1MIMvRvK1qpqfGROchII6R2,1.5625,0.008022302474349407,0.9999999996248687,3.751311838049075e-10,0.9919776975256506,3798.3160085932977,1110.5939266237376,2687.7220819695603,3,128
5OOi73igsahMZ5IVKQwwyhnj4Cn2,15.942028985507244,0.14541254456089273,0.8252437973755499,0.17475620262445013,0.8545874554391073,3542.995539962409,1427.3164368095822,2115.679103152827,17,69
5Z68AKm9rIeeB2lVu3nJO7U31wk1,21.25984251968504,0.1317981949954737,0.4119834917023861,0.5880165082976141,0.8682018050045263,1689.7710805520574,917.4203834031846,772.3506971488728,19,127
5rXSa3anB5ejmFrnwUsTB82byup1,2.3529411764705883,0.02535218541942372,0.9999999996674782,3.3252189997707437e-10,0.9746478145805764,2269.8765063298706,911.7962995490659,1358.0802067808047,3,85
5zxa5CMLGQSSonWOXqXf0QNS3PH3,7.0588235294117645,0.0818426903770894,0.9999316256052667,6.83743947333159e-05,0.9181573096229105,2328.320812305547,1087.5109180088289,1240.809894296718,11,85
62fAfeQc27bZelkPX7G54T3gvci2,3.125,0.03279984266765202,0.9999999999789877,2.1012362572717306e-11,0.967200157332348,4196.485987873247,1364.0929095315134,2832.3930783417336,4,64
6ABZuv4jbjgE0B8TeyUk6nwVb122,25.581395348837212,0.21313692246712634,0.5400841608868594,0.45991583911314055,0.7868630775328737,2674.5090364167418,1604.2228812033766,1070.2861552133652,24,86
6OwhwWQDThSPHTVAeXugohrYuje2,70.86614173228347,0.09973914934582365,0.05031964069562678,0.9496803593043731,0.9002608506541764,2022.3349090088302,1013.4011146110082,1008.933794397822,7,127
6WFCyGwk71XLPBmbe4Vav3eotVm1,17.391304347826086,0.189495946092525,0.7704398201042012,0.22956017989579888,0.8105040539074749,2296.9952643678653,1024.7015520012924,1272.293712366573,19,69
7cvQFrzIDEVAkFCcGAHZPUvJ2MF3,14.473684210526317,0.04313263488743876,0.2917657822755633,0.7082342177244366,0.9568673651125612,2671.734669409165,1563.3154379811924,1108.4192314279724,5,76
87w5Le0CgZhSfYAaOH3Xd2fc98l1,35.65217391304348,0.10116060502442806,0.177872776206326,0.822127223793674,0.898839394975572,2508.4500378830153,1339.1587945913334,1169.291243291682,13,115
8bwaafIhKVMNBoHaXFcY8HirS9u2,6.25,0.06497973019111017,0.9999926398399795,7.3601600204745744e-06,0.9350202698088897,3088.608685981045,1057.6838906037262,2030.9247953773186,9,80
8cOQBMgQEYSlJ4CK60pFMmBVEBV2,19.35483870967742,0.24400658991244206,0.9999999997211124,2.788875860964525e-10,0.7559934100875579,3333.7468163252242,1272.8664599864462,2060.8803563387783,36,93
8mscvscxtXf7EbbLqCyy4a4pl2q2,10.81081081081081,0.040076852421651,0.39280817414673086,0.6071918258532693,0.959923147578349,3612.4569994267185,1521.192060780295,2091.2649386464236,5,74
9Xz1RIwnPXgyRqmucudW9VeuDnq1,17.142857142857142,0.23847843609629962,0.8668856792466185,0.1331143207533815,0.7615215639037003,2166.1908110606482,1151.3803252037233,1014.810485856925,22,70
9l7DjYLs0XdgwykPZR5E01KTZfu2,15.277777777777779,0.14129386427911764,0.7346291092562945,0.2653708907437055,0.8587061357208824,2843.743351166027,993.8840599666145,1849.8592911994124,16,72
A9AEg0g6c2P1Bk72HLmnK3oWJ9B2,25.0,0.09301915062499744,0.29909311195579713,0.7009068880442029,0.9069808493750026,2409.4844770260343,1064.9522026044942,1344.53227442154,11,80
ASGvwW80q7VY7xFaLGZhVuErUQu2,15.18987341772152,0.16848886187412362,0.9995007210768366,0.0004992789231632998,0.8315111381258764,2207.0240875122845,1260.4407262605876,946.5833612516969,23,79
AUKCfn4HzgVB7m6LNnh2gQb7G5s2,23.076923076923077,0.06992977320560773,0.28188006194948645,0.7181199380505136,0.9300702267943923,2626.145258299026,1300.5838347659717,1325.5614235330543,9,91
AsXBOflrszVNKoFqbN61bMJqS0k2,12.380952380952381,0.07689571588822357,0.4790276818501635,0.5209723181498365,0.9231042841117764,2316.5023681585626,1114.4503370365605,1202.052031122002,13,105
AyAnuCaltBbpEYbudoyNzTvXlcC2,47.66355140186916,0.19682611992941615,0.2260123430864016,0.7739876569135984,0.8031738800705839,2874.540610618809,1178.2199333834164,1696.3206772353924,18,107
BbwUTWswjtPWhb5DvLAmh9Hdpyl2,19.565217391304348,0.17235793890609452,0.7391192700008165,0.2608807299991837,0.8276420610939056,3963.6681134337096,1811.972305875538,2151.6958075581715,25,92
BcCTlXWx6ARh4rBtkdWRgZH3C7H2,48.05194805194805,0.4032411959667771,0.2752445355354694,0.7247554644645307,0.5967588040332228,1475.3283505560912,971.7917843736301,503.5365661824611,28,77
C4HWhqUIJ3Rl6SboyJGqlrXFAJJ2,7.000000000000001,0.09137090991240553,0.8180661059787452,0.18193389402125476,0.9086290900875945,3349.715466704371,1599.932848591527,1749.782618112844,12,100
CDEoAyvS8feXLKMKsaZah9agEhF3,36.92307692307693,0.10088509407810303,0.15790438679846722,0.8420956132015327,0.899114905921897,1947.787224481158,940.792616754847,1006.9946077263111,6,65
CGyTPhevTbSvVnZ8qSP0NtWuhgw1,14.444444444444443,0.16981260960534328,0.7511676908992444,0.24883230910075552,0.8301873903946568,2301.5360403299237,1222.4253512610064,1079.1106890689173,21,90
CN1ySCsiSLN4m9yh9fS4s5p6T8k1,16.455696202531644,0.11359216224983201,0.552734867202385,0.4472651327976151,0.886407837750168,3014.0779007159654,1460.5540648814092,1553.5238358345562,13,79
CUNlBEszJVRGK1jWlTaOaCqpDg53,20.0,0.21903736690955347,0.5626804939638482,0.4373195060361517,0.7809626330904466,1985.795589958589,1110.0269454944114,875.7686444641777,20,75
Cbkx2NHyF3NrebzXGqNgSfiWent1,28.169014084507044,0.30828744826940646,0.6294233132987666,0.3705766867012334,0.6917125517305936,1734.6400805713638,869.3298478906789,865.3102326806849,27,71
Co587hoelyeANqFX7AYvuVQW0lZ2,3.6585365853658534,0.026367631244864236,0.9999999999967416,3.258385604405974e-12,0.9736323687551357,3561.8032421746007,932.8116375124474,2628.9916046621533,5,82
CtJe4bZZnYUBNrcPk00d3YQFSGp2,7.59493670886076,0.0427989111791551,0.6689577035995752,0.33104229640042476,0.9572010888208449,3821.9875226266972,1268.2164241776359,2553.7710984490614,7,79
DAKDKPH698P12JfTbbjemLI6PIH2,25.301204819277107,0.11760891252587598,0.34209263734587964,0.6579073626541204,0.882391087474124,2021.7620944202579,867.6971041776819,1154.064990242576,13,83
DPvStUYSmohmXwFwaKRqHv89R3k1,36.507936507936506,0.178948811505457,0.30565532304853277,0.6943446769514672,0.821051188494543,2273.8733741621345,1104.546860152348,1169.3265140097865,13,63
DaRehVxIOhXtEtUExdgvUl0mKcx2,23.770491803278688,0.1018570997836971,0.3266225431078873,0.6733774568921127,0.8981429002163029,2860.4755183800717,1500.9358570749505,1359.5396613051212,13,122
Df83JuPuJkXqTGbENhM2gw5SJM43,14.772727272727273,0.16412412774486346,0.661614340919021,0.33838565908097895,0.8358758722551366,2307.184183415224,1138.269888922302,1168.9142944929222,17,88
DxSidjznjVSNDJuDqqGgxpMEGtw1,11.940298507462686,0.08165216068620529,0.5780197659197404,0.4219802340802596,0.9183478393137947,2553.67992924382,1550.1715613436882,1003.5083679001318,7,67
DzB19GqCB7fyrlEPexogWkjFzEx2,10.256410256410255,0.06010984025119946,0.3895051065345987,0.6104948934654012,0.9398901597488005,2464.4245141363813,1537.6920441381048,926.7324699982764,7,78
EEodWwGh0wWq5f8JmzfKvq0lyeu1,5.376344086021505,0.06481408307251146,0.9999999574333908,4.256660923754401e-08,0.9351859169274884,2691.7889118751636,905.9825073222925,1785.8064045528713,10,93
EUhcW9kURScie1DwGPHqmNqotJB2,30.158730158730158,0.3292892075360698,0.6442818871268364,0.3557181128731635,0.6707107924639303,2889.9247478176844,1638.248328714119,1251.6764191035654,48,126
EmfmKFDgWJdW47a6CNTNjnbYaPh2,15.853658536585366,0.20821706447814606,0.9950422025036674,0.004957797496332536,0.7917829355218539,3161.0880315947293,1386.3357306226683,1774.752300972061,26,82
